,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CDN75_RS00290,119.29455969829768,0.5614093459236407,0.1569420534814713,3.577175992474962,0.0003473263363502773,0.0005934404634880723
CDN75_RS00615,14.491754052256246,-1.1500126049921695,0.37151586851222707,-3.0954602547598076,0.001965077071651713,0.003082794696403647
CDN75_RS00685,64.65742125812662,0.5359120604560785,0.18892222028078667,2.836680934934897,0.004558514133936645,0.006867886558535286
CDN75_RS01980,353.83519695051086,-2.321460848884667,0.31404046214528036,-7.392234850968729,1.4438121593106105e-13,5.397789548138805e-13
CDN75_RS02765,12.589186819532612,1.5201742774039504,0.4171216683001847,3.644438524612789,0.00026797617653731684,0.00046334428289552827
CDN75_RS05190,8.05549844380325,1.4622578221030749,0.5179042872569577,2.8234132407897543,0.004751528407822796,0.007148740483019505
CDN75_RS05665,13384.337878967717,-6.329063091020814,0.12741759249089474,-49.67181507116523,0.0,0.0
CDN75_RS07125,4.738064906374487,2.378335323559162,0.5683117429001106,4.184913215803797,2.852750679785064e-05,5.4214774980301246e-05
CDN75_RS07385,4.1124563334414725,-1.582162182899558,0.6851112999801914,-2.309350587189706,0.02092413463122046,0.029049751796564643
CDN75_RS07395,1.2716713166504965,0.9665905307357437,0.8747887824125772,1.1049416158149477,0.26918488834596543,0.31438763374745776
CDN75_RS09705,1.5957765348962956,1.529860772167733,0.8490626416706446,1.801823207245966,0.07157322525387005,0.09208039935422178
CDN75_RS10005,3.672861619645884,0.07957166306582507,0.6007976047534322,0.13244337599927905,0.8946336077538063,0.9088974026722726
CDN75_RS10700,33.2938478842694,2.0046971581750457,0.21967359282567378,9.125799475433134,7.120871164391033e-20,3.866508114700043e-19
CDN75_RS12755,169.7576745991939,-0.5630479248578487,0.16497238254648547,-3.4129829257887727,0.0006425596784125817,0.001063081743627994
CDN75_RS12855,1.2731909354616202,1.5651280102704723,1.0492833523438783,1.49161616523726,0.1357997979527483,0.1674980143835065
CDN75_RS13515,70.36026461059123,1.5240924132211762,0.26910432468034867,5.663574582205416,1.4825168914203318e-08,3.830498324701429e-08
CDN75_RS13680,1.0468971332524426,1.7508796982214645,1.2588158687034197,1.3908942060166993,0.1642575100434236,0.1996431391355272
CDN75_RS17410,185.0329785698968,0.9893660355402708,0.2205031355514888,4.486856992150336,7.2281556275815565e-06,1.469713671248751e-05
CDN75_RS17475,12.751711960849727,0.9756974880710313,0.3144844519313242,3.1025301317093414,0.001918740139395916,0.003014467376360589
CDN75_RS17695,28.102170947706043,0.48813326600203555,0.22248533690528596,2.1940019634185526,0.02823526840132638,0.03855764827700826
CDN75_RS18610,1.429944791843922,-2.546917772840001,0.9432277907393087,-2.700214940490365,0.006929469144077174,0.010185003324724015
CDN75_RS19670,14.905851735016864,4.271014891032075,0.7067009952738474,6.0435954096499485,1.5071718009023623e-09,4.248910483610889e-09
CDN75_RS20180,64.55244380923564,0.9309543751493277,0.24695053390065563,3.7698010222720804,0.00016337774873145084,0.0002877706444119417
CDN75_RS20440,2.1822161000156854,1.0690171539174007,0.6032459224034455,1.7721083793790677,0.07637656825946407,0.0976223216130554
CDN75_RS21730,1.9133530304318238,-0.9878981016395245,0.674811189399362,-1.4639622418217988,0.14320426531959457,0.1759796034117423
CDN75_RS23015,66.66709898610017,0.39121132821137056,0.23301324317198785,1.678923149971421,0.09316702214954138,0.11779769681177789
CDN75_RS23280,0.6582263799174017,0.014469297373490309,1.469003549201033,0.009849736157111344,0.9921411746661368,0.9932873636387178
CDN75_RS23435,1.8689405347313437,-0.97989396650555,0.8195563043087826,-1.1956395934651458,0.23183723358506658,0.27506865638666306
CDN75_RS23975,1.1114055100994515,3.246600989659345,1.2568887700044722,2.5830455861641544,0.009793238206574892,0.014125865895169443
CDN75_RS23980,1.8589012460479712,3.3099083984344837,1.3615287196907861,2.43102356238669,0.01505623538896843,0.021312861137014114
CDN75_RS24090,0.5714317853537191,3.202091898172631,1.7223478693906809,1.8591435302239165,0.06300679653298587,0.08169014044806336
CDN75_RS24150,1.083492199902593,1.4489787242753038,1.1163597100235347,1.2979496763142382,0.19430462820219374,0.23386720944447373
CDN75_RS24155,11.607922056158483,2.880641637660684,0.3545971877497047,8.123701307225279,4.521777740007372e-16,1.979077065399186e-15
CDN75_RS24160,3.4872144441791706,1.248010276871273,0.5173682023519791,2.412228411405576,0.015855345079659293,0.02236367520513142
CDN75_RS24260,0.5891106213216429,3.181531777046247,1.6774002307055993,1.896704029728155,0.057867011569551915,0.07550068085843675
CDN75_RS24270,0.3461063490151343,0.9412199684459485,2.791154969050648,0.3372152312868835,0.7359546561515439,0.7656402221139591
CDN75_RS24275,0.7750754614936091,0.06883889812764335,1.1680219090905113,0.058936307266055706,0.9530028392834123,0.958978472506973
CDN75_RS24315,0.8679833247804136,1.921526112284213,1.4528795864621609,1.3225639138913305,0.18598044143915782,0.22440914863711245
CDN75_RS24320,0.8804601413075013,2.0035108010873666,1.1208303199650365,1.7875237361083027,0.07385287927531084,0.09467589523666328
CDN75_RS24420,0.05016956472589719,1.0550598191438891,4.037876560531467,0.26129075600196694,0.7938682946746297,0.8182285626870185
CDN75_RS24555,1.719147788250119,1.6147960035110411,1.2056764205910842,1.339327846122582,0.18046396737410386,0.21805643352816287
ERCC-00002,3234015.9189683166,1.4121949469848651,0.294899758474059,4.788728733764255,1.678411802708959e-06,3.641741783243826e-06
ERCC-00003,92287.2563236709,1.2450063255566897,0.33620090280591786,3.7031617558606236,0.00021292901896597435,0.0003711268862347413
ERCC-00004,366012.0401048486,1.132574669372751,0.3477323609131306,3.2570298214369733,0.001125846041917607,0.0018141654517028602
ERCC-00009,130440.91414308127,1.3428697297178835,0.30228236700299926,4.442434876476138,8.89465590081763e-06,1.789254596947205e-05
