,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CDN75_RS00290,119.29455969829768,1.5442064974722158,0.16391245231691828,9.420922423188161,4.471423600720105e-21,2.1941878212820177e-20
CDN75_RS00615,14.491754052256246,-2.475464278185603,0.5624211090155068,-4.401442688591104,1.075334734186111e-05,2.120812655088038e-05
CDN75_RS00685,64.65742125812662,-0.7288944500782022,0.24088672040622638,-3.025880583408706,0.0024791019236137233,0.003960895514387265
CDN75_RS01980,353.83519695051086,-2.1426733425228877,0.3211436328858863,-6.672009416061676,2.5232437525286386e-11,7.16462331566618e-11
CDN75_RS02765,12.589186819532612,-2.4013826991653535,0.8302911933722432,-2.89221747542822,0.003825330559735437,0.006007668472393494
CDN75_RS05190,8.05549844380325,2.362744917783424,0.5483973208269421,4.308454523848843,1.6439926943917473e-05,3.1943588990132026e-05
CDN75_RS05665,13384.337878967717,-3.1111703410412774,0.12570860542654527,-24.749064159010285,3.173052797724278e-135,6.8744188862696486e-133
CDN75_RS07125,4.738064906374487,1.719535048613949,0.6865817459967535,2.5044869873689883,0.012262911605117227,0.0182219464969043
CDN75_RS07385,4.1124563334414725,-4.348823113971352,1.556898341092651,-2.7932608052747314,0.005217960325536868,0.008097930548191709
CDN75_RS07395,1.2716713166504965,-0.7650331573285751,1.4209584948239322,-0.5383923317361698,0.590306219264666,0.6447685525772114
CDN75_RS09705,1.5957765348962956,-0.61524052889314,1.4167877791637131,-0.4342503075910901,0.6641066847403134,0.7112145983637612
CDN75_RS10005,3.672861619645884,-1.451718539642758,0.9200287738993728,-1.5779055838546396,0.1145873020141391,0.14698246880617663
CDN75_RS10700,33.2938478842694,0.8750357234648599,0.2805653708211697,3.1188300997509817,0.0018157062734954102,0.0029389074647200647
CDN75_RS12755,169.7576745991939,-1.6600063403981404,0.1949250107662071,-8.516127991338939,1.6497649483891646e-17,6.821022444055582e-17
CDN75_RS12855,1.2731909354616202,-0.32437475918748265,1.5455870586713047,-0.20987155486817935,0.8337679237257014,0.8614206546395268
CDN75_RS13515,70.36026461059123,1.2896445367178642,0.28706747163838137,4.492478821642419,7.0398921197457744e-06,1.4109089988371157e-05
CDN75_RS13680,1.0468971332524426,0.03949156667676431,1.6968114375397572,0.023273986609863954,0.9814317217701589,0.9846389794563342
CDN75_RS17410,185.0329785698968,0.28106166205424754,0.23280651488138412,1.207275759432461,0.22732596282390216,0.2746802556932426
CDN75_RS17475,12.751711960849727,-0.7622850489021369,0.4844238061837383,-1.5735912215119499,0.11558198402492945,0.14805012058863626
CDN75_RS17695,28.102170947706043,-0.1553137586638403,0.2879897614415868,-0.5393030567697551,0.5896777599910987,0.6444069947141061
CDN75_RS18610,1.429944791843922,-2.9866226162789937,1.5601331306153443,-1.9143383072065245,0.05557694275601683,0.07492684908581858
CDN75_RS19670,14.905851735016864,3.701768300533443,0.7412461858781243,4.993979559096292,5.914766071240962e-07,1.2859348412788302e-06
CDN75_RS20180,64.55244380923564,2.3776623924108584,0.2505514665184713,9.489716525908143,2.316633899910158e-21,1.1524655210460062e-20
CDN75_RS20440,2.1822161000156854,-0.9912763857114543,1.116164070487825,-0.8881099221176435,0.3744816259516348,0.4291533682222782
CDN75_RS21730,1.9133530304318238,-2.397182481414724,1.287456284313992,-1.8619525265605723,0.0626097821549896,0.08386033572722408
CDN75_RS23015,66.66709898610017,-0.1648131234046268,0.26304814910421076,-0.6265511617013257,0.5309534903864603,0.5877929161585418
CDN75_RS23280,0.6582263799174017,1.0019490877190547,1.5738861034388945,0.6366083832431239,0.524379963223506,0.5811095602678904
CDN75_RS23435,1.8689405347313437,-1.341274531688646,1.1101564711064393,-1.2081851221854003,0.2269760631956126,0.27441051390250815
CDN75_RS23975,1.1114055100994515,0.5019118360422861,1.88876193152992,0.2657358916778524,0.7904426193167373,0.8243051430804869
CDN75_RS23980,1.8589012460479712,3.720449478079329,1.4357597179902755,2.591275846133279,0.009562081165331044,0.014396281337518906
CDN75_RS24090,0.5714317853537191,2.18258468247379,2.045731838366562,1.0668967660084419,0.28601845537072657,0.33750489300690584
CDN75_RS24150,1.083492199902593,-0.23773118925012873,1.5890682354573853,-0.14960414156268248,0.8810769404669834,0.9009282821947138
CDN75_RS24155,11.607922056158483,-0.3371267354006079,0.6480790911562249,-0.5201938158491534,0.6029284951572891,0.6556615047182152
CDN75_RS24160,3.4872144441791706,-0.4241084735971891,0.8532584974283202,-0.4970457075732988,0.619156819422144,0.6708633574019611
CDN75_RS24260,0.5891106213216429,2.187077760303179,2.004077387230099,1.091314025216367,0.2751347284355097,0.3259045320697276
CDN75_RS24270,0.3461063490151343,0.30628742868297215,3.1068241568353905,0.09858537632685216,0.9214674814531882,0.9357203180540578
CDN75_RS24275,0.7750754614936091,-0.5250668650421642,1.5739357522866695,-0.33360120594460635,0.7386805081308413,0.7775861957011735
CDN75_RS24315,0.8679833247804136,1.706520680659256,1.6774755272105,1.0173148001133916,0.3090036981745742,0.3612825213681678
CDN75_RS24320,0.8804601413075013,0.46803196420875004,1.5833672835057642,0.29559279712567477,0.7675410750201834,0.8035166653932
