,bulk|CASP_biorep1,bulk|CASP_biorep2,bulk|CASP_biorep3,bulk|Disrupted_biorep1,bulk|Disrupted_biorep2,bulk|Disrupted_biorep3,shx|Disrupted_biorep1t6,shx|Disrupted_biorep1t7,shx|Disrupted_biorep1t8,casp|CASP biorep1 400min,casp|CASP biorep1 511min,casp|CASP biorep1 621min
HQ24_RS02850,-3.558277518270944,-3.219258068258436,-6.174219309649244,-3.9990549648828644,-2.5197227092802565,-4.637732004333326,-2.8853653912304678,-2.9951272743326713,-3.2952744819111093,-2.8080986926361913,-3.1026466315212273,-3.087750022898228
HQ24_RS14780,1.0791831072053086,1.8942284414519763,-1.0695423456239854,0.7653053547976802,1.5732302806090441,3.527277361360192,1.6519789269612044,1.513008039702731,1.1818497997320305,0.9665264852999451,0.7980012141911867,1.4895279693130083
HQ24_RS14810,-4.225289657228143,-3.530621861699374,-3.2595731042599834,-4.739038048566263,-4.161015174219663,-4.666577903931676,-3.493947220696821,-3.272556210007794,-3.6160860263058083,-3.537860989887003,-5.355861176882044,-4.340775334782205
HQ24_RS14995,0.8557827336965911,-0.7264335659755785,-0.7308129769570044,2.7208935096977505,2.710424472166264,1.4007361694096967,2.0300204017401926,1.3191265634966065,0.386494957403376,-0.5447185199882152,0.5706908620291915,-0.1827820518746548
HQ24_RS15045,-8.2887709182245,-2.8289026023486707,-8.048237258366154,-4.457005470087239,-4.421771448716341,-5.470261389236754,-4.959834320573115,-5.664408233801216,-5.093360047841985,-5.83319517112756,-6.965766399012743,-5.480914199929796
HQ24_RS15200,0.04975138243702926,0.28392568501982307,0.521737540020669,1.840937935262879,2.8580072662109357,3.2566677205516763,2.006283737977241,1.753381843037718,1.3593752328988797,-0.5383838650400392,0.245390009417922,0.10014041995655898
HQ24_RS24660,-2.7983849023474576,0.7633893141035988,-1.0695423456239854,0.1313016380845533,1.5687433881669288,-1.0695423456239854,2.8594160730565052,1.5497810261794358,0.9136241819803694,0.965244032490219,0.9353806066114292,0.9537422525950314
KanR,1.4152995122747463,0.9846457697172717,1.1425626614966937,0.6523885384081929,0.7514867741038636,0.9598633690183256,0.9106673002963355,0.6316631229143006,0.5220804329704336,-0.18040898857812948,1.5328818081005728,0.6758290224770924
Spc,0.7147304823237999,1.2207281755167472,0.9031175007222192,-0.41994075254703844,0.22983462620410933,-0.07280464140459664,-0.3713298814453285,-0.2282878107891282,-0.6217761987504762,0.32953493252374955,0.1446072825267759,0.18578891585008606
YFP,-0.8911131526034097,-0.3793770545930162,-0.33947283340981826,-2.5157115330774715,-0.6612086979704745,-1.7778156931611022,-1.11810488314954,-1.0292985751092463,-1.1507381221217639,-0.017499205278744157,-1.2135699593670815,-0.1928803918140396
aaeA,0.40995051230011104,0.48561512980789967,1.404714828948788,2.6133944791865273,1.1781713466764492,2.841200569583769,2.146872601248967,1.8561959046555767,1.9627209289184853,1.57797387480106,1.1901107316117772,1.2805039336807331
aaeB,-0.2867186449981638,-0.429034886409446,-0.6692191604444249,2.2501919859609956,1.254317504968209,1.7402706800879866,1.1666856822972864,1.2827857956307636,1.4111993850828943,0.8653684127645276,0.6837816797658949,0.15727967274443966
aaeR,0.9832181600114112,0.25573729543423784,0.2183563303485494,1.3761865337644128,1.0178757560155418,1.3919647141403155,1.5361304379909475,1.3258334604865096,1.3439128555370035,0.6509535001948468,0.08169083376832198,0.47353119106162467
aaeX,3.9132195409500437,1.6346181246102063,5.2756590470245515,3.9868794599017,2.6786767634131623,5.349369144701283,3.1237263943784033,3.446400105649028,3.0576962863125443,3.062119702226734,2.627995881756847,2.5959456016775166
aas,0.07297347539344123,0.12725206051306515,0.19664803831122413,-0.5329214670736029,-0.5349924793719811,-0.5697209479531065,-0.3220819189662514,-0.18209266339018804,-0.257837191331749,0.4839273547442069,-0.24859124014680134,-0.4111224212322018
aat,0.49085632436034565,0.3331043095885402,-0.07765948355359242,-0.33221205261571285,0.42492716788250107,-0.264530053287352,0.2708758765516812,0.4102106609249425,0.5080836771084698,0.8187000910003608,1.853396751820565,1.4524633987038218
abgR,-0.9661803096429011,-1.3117013325019826,-1.02119427553695,-1.091499128881213,-0.39318357732503983,-1.120303018763126,-1.2408549933154749,-1.109434558648438,-1.1356202040572523,-0.7819818613176777,-0.5566166498407767,-0.5839245611806128
abpA,-1.211531164497707,-1.5039603314043717,-2.063474774250378,-0.6319868438270309,-1.1197531171488002,-1.234739592707971,-0.48399572223011944,-0.1954131100394072,-0.21928016152011587,0.18803404525093192,-0.2138212320979349,-0.5465653541551436
abpB,-1.4222167972435908,-2.067664922197401,-2.0710504266219036,-1.153166913579076,-1.7714671826787578,-1.5309254659380107,-1.1138541903462915,-0.9242197216348309,-0.7974186040905469,-0.3573766174863895,-1.9163532006121784,-1.5070359754896305
abrB,0.33124200392700676,-0.580133877258687,1.136696161904743,-0.3519544974059925,0.3349880038681068,-0.8950072990744293,-0.4281030799889436,0.031029230767670057,-0.5846120235608181,0.03046652667957961,-1.2705091476340353,-0.14555732873605454
accA,-0.7075410692786566,-0.05207879625197087,-0.48692878513453763,-0.6400013606892259,0.13398082991762372,-0.30357086375331654,-0.5807867877565673,-0.6788587478654815,-0.8442395659724333,-0.7983604209830641,0.13803721888664455,-0.2570539817069246
accB,-3.926496545268897,-2.900526178978687,-3.9823666903111974,-3.293781416773065,-2.5302655070749314,-3.1602646807019443,-3.49213955697315,-3.8796908420238303,-3.950359875609525,-3.734887515751538,-3.5880423277288003,-3.7923868519542996
accC,-3.986351810440077,-2.8982538324748806,-4.505328400791763,-3.7265310198483785,-2.9020605470824474,-3.629319804827462,-4.203748110215377,-4.529338393250338,-4.235601297543907,-4.319741444998048,-4.860968634866609,-4.917438563191472
accD,-0.956570169538157,-0.3704934533603321,-1.0933618623879706,-0.8528581617829101,-0.18541238127506787,-0.6737123945369312,-1.3940102359493576,-1.7210281392196016,-1.8715547157341437,-2.2446201720109293,-0.5676644781894904,-1.702272190831982
aceA,0.21028034800560924,-3.147308236848481,0.08687502154036686,0.36588200989915265,-3.9921615367389567,-0.7189054598272708,0.5415351932231687,0.6472561899065088,0.6741066927763679,1.9411598478763334,1.0306356025029473,1.4448741292279887
aceB,1.1348999357378986,-2.2251826075812247,1.2951806687654095,1.6365194312855849,-2.648669911910952,0.8970934001094513,1.5131956740995385,1.407614224031514,1.4846976112837726,2.2207236745011265,2.267989291270613,2.254343685535831
aceE,-0.3173632309703045,0.636727975957605,-0.6087648265673913,-2.1906685365687686,-0.637143322441867,-2.5687550934598065,-1.9287268263025474,-1.8146050051929645,-1.5661324761947082,-1.3918221618655355,-1.7088276851846835,-1.2560940368418265
aceF,-0.2902475626545886,0.8551792731888082,-0.4770919331282837,-2.5221871647011564,-1.1987217435628565,-2.6574029507606074,-2.5603946200620413,-2.216178868175877,-1.8027290398637845,-1.417222150215638,-2.5500508973263845,-1.736988499168902
aceK,0.5167499349058549,-2.7716442273438204,0.08438111512355029,-0.5963363786380356,-4.625092987788242,-1.534827815865321,-0.3340517047711531,-0.11217738190840976,0.17508635562704455,2.042762864483443,0.2124046742458514,0.5349172557330473
ackA,1.4224129858538301,1.4548787136451846,1.160300042664744,-1.4450397739752727,-0.9048679983145718,-1.6584159683198862,-0.9112699640117796,-0.2012988653909904,0.30813688221364544,0.9737367605063803,-1.2165188612362243,0.10012521283619158
acnA,1.8702582806012948,-0.24057610652593198,1.8792410450706747,0.9561067609937961,-0.32828698238667897,1.3651152062512857,1.5093448339190996,2.1146216197810404,2.571509044369492,2.0042459344662973,-0.22898912754135736,0.9939471515101932
acnB,-1.0181829487283718,-0.8327960483178671,-1.3979463605342826,-1.5583242530087684,-1.5380735687114289,-1.8031055806596683,-2.178203781020583,-2.712977763326407,-2.7053554775192534,-2.6411401026249735,-1.5452625649186142,-2.123471230868109
acpH,0.9874563086521517,0.232923651617563,0.8403425212356712,2.130256601898899,2.4511032664024492,2.812738368321062,2.0895954279493534,1.8181034613881852,1.8487010655228584,1.5330653470770592,2.8269772755873177,1.861431210442305
