GO_ID,Term,Category,p-value,FDR,Genes,Fold Enrichment,Depth,Ratio in Study,Ratio in Population,Parents
GO:0030254,protein secretion by the type III secretion system,BP,1.2286932122533365e-05,0.0013431152676444285,"P22586,P31068,P52612,P0AC05,P0AC07,P76299,P33135,P52613,P76298",e,8,"(9, 1124)","(9, 3938)","{'GO:0009306', 'GO:0071806'}"
GO:0071555,cell wall organization,BP,1.5604671869108575e-05,0.0015162539499483832,"P46022,P0AD14,P0AE16,P41052,P60472,P17443,P75806,P24228,P64426,P0A6W3,P76577,P11880,P75954,P77790,P0A935,P63883,P36548,P0AD65,P0A749,P37773,P0AEB2,P0A6J8,P76190,P0A6B4,P0AFV4,P14900,P0ABG4,P02918,P0AA99,P0AF16,P0AEZ7,P75942,P17952,P0AGC5,P22188,P0AD70,P0C066,P31697",e,5,"(38, 1124)","(72, 3938)","{'GO:0071554', 'GO:0045229'}"
GO:0044780,bacterial-type flagellum assembly,BP,2.1108535951651554e-05,0.0019430962831283457,"P0A7Z4,P75933,P0A8S9,P0AEM6,P0A8V2,P75942,P52612,P43533,P0AC07,P76299,P0ABZ1,P33135,P26608,P33235,P52614,P76298",e,7,"(16, 1124)","(22, 3938)","{'GO:0030031', 'GO:0044781', 'GO:0140694'}"
GO:0042777,proton motive force-driven plasma membrane ATP synthesis,BP,4.32684975282761e-05,0.003783830108847745,"P0A6E6,P0ABA6,P0ABB0,P0ABB4,P68699,P0AB98,P0ABA4,P0ABA0",e,12,"(8, 1124)","(8, 3938)",{'GO:0015986'}
GO:0008360,regulation of cell shape,BP,6.640242713671592e-05,0.005530373574386484,"P46022,P60472,P17443,P75806,P24228,P16926,P0A6W3,P76577,P11880,P75954,P0AD65,Q46824,P0A749,P37773,P0AEB2,P0A6J8,P0A6B4,P14900,P0ABG4,P02918,P0AA99,P0ABH4,P0A9X4,P0AF16,P17952,P22188,P0AD70",e,6,"(27, 1124)","(48, 3938)","{'GO:0065008', 'GO:0022604'}"
GO:0009252,peptidoglycan biosynthetic process,BP,9.206986691448835e-05,0.0073195544197018235,"P46022,P0A908,P60472,P17443,P75806,P24228,P16926,P0A6W3,P76577,P0C0T5,P11880,P75954,P0AD65,P0A749,P37773,P0AEB2,P0A6J8,P0A6B4,P14900,P0ABG4,P02918,P0AA99,P0ABH4,P0A9X4,P0AF16,P17952,P22188",e,7,"(27, 1124)","(49, 3938)","{'GO:0044038', 'GO:0000270', 'GO:0006024'}"
GO:0022900,electron transport chain,BP,0.00012688147577780126,0.009246487547307267,"P0A766,P0AC41,P77611,P77223,P08200,P76182,P0A9R4,P77179,P0ABJ1,P77285",e,4,"(10, 1124)","(12, 3938)",{'GO:0006091'}
GO:0006260,DNA replication,BP,0.00013432079522902803,0.009397082834222801,"P03004,P60293,P0AAZ4,P17888,P28632,P66817,P07013,P22523,P0A7H0,P09980,P69931,P10443,P0A988,P0AEE8,P08337,P13458,P0AG76,P28631,P15043,P28630,P0ABS5,P22524,P0ACB0",e,6,"(23, 1124)","(40, 3938)",{'GO:0006259'}
GO:0044205,'de novo' UMP biosynthetic process,BP,0.00015227257276960907,0.009863878880520231,"P0A7E3,P05020,P0A6F1,P08244,P0A786,P00968,P0A7E1",e,11,"(7, 1124)","(7, 3938)",{'GO:0006222'}
GO:0089718,amino acid import across plasma membrane,BP,0.00015227257276960907,0.009863878880520231,"P07109,P0AFM2,P14176,P0AEU3,P14175,P52094,P09551",e,6,"(7, 1124)","(7, 3938)","{'GO:0003333', 'GO:0098739'}"
GO:0015990,electron transport coupled proton transport,BP,0.000291121020774218,0.01818466661907526,"P0ABJ3,P33607,P0ABI8,P0AFC7,P0ABJ6,P0AFF0,P0AFE8,P0ABJ1",e,9,"(8, 1124)","(9, 3938)",{'GO:0015988'}
GO:0007165,signal transduction,BP,0.0003564907020833716,0.021500077170476445,"P0AD14,P23837,P69411,P07017,P07018,P0AEC5,P23865,P18392,P08401,P0ADG4,P50466,P77485,P05704,P0A964,P07330,P02942,P09835,P0AE67,P30855,P0AEC8",e,4,"(20, 1124)","(34, 3938)","{'GO:0009987', 'GO:0050794'}"
GO:0006221,pyrimidine nucleotide biosynthetic process,BP,0.0003750809636136863,0.021867220178677912,"P0A7E3,P05020,P0A6F1,P0A7F3,P08244,P0A786,P00968,P0A7E1,P0A7E9",e,8,"(9, 1124)","(11, 3938)","{'GO:0009165', 'GO:0006220', 'GO:0072528'}"
GO:0042938,dipeptide transport,BP,0.000407167659778916,0.02297213667591368,"P77463,P0AEF8,P75797,P23847,P0AAG0,P37313,P77268,P77622,P0AEG1,P77308,P76128",e,7,"(11, 1124)","(15, 3938)",{'GO:0006857'}
GO:1903711,spermidine transmembrane transport,BP,0.0005355418212254946,0.02927070766635594,"P69212,P0AFK4,P69874,P0AFK6,P0AFK9,P69210",e,7,"(6, 1124)","(6, 3938)","{'GO:1902047', 'GO:0015848'}"
GO:0035351,heme transmembrane transport,BP,0.0009153010994589401,0.04446837841538017,"P29018,P0AEF8,P23847,P0AAG0,P37313,P23886,P0AEG1",e,11,"(7, 1124)","(8, 3938)","{'GO:0034755', 'GO:0015886'}"
GO:0009307,DNA restriction-modification system,BP,0.0009153010994589401,0.04446837841538017,"P08956,P05719,P0AEE8,P15006,P08957,P24202,P0AED9",e,9,"(7, 1124)","(8, 3938)","{'GO:0044355', 'GO:0006304'}"
GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process,BP,0.0009153010994589401,0.04446837841538017,"P0A7E3,P05020,P0A6F1,P0A7F3,P08244,P0A786,P0A7E1",e,8,"(7, 1124)","(8, 3938)",{'GO:0019856'}
GO:0019645,anaerobic electron transport chain,BP,1.1647379190577562e-05,0.0013431152676444285,P0AEL0,p,6,"(1, 1124)","(43, 3938)",{'GO:0022904'}
GO:0006355,regulation of DNA-templated transcription,BP,1.3123280986956717e-05,0.0013501540262463119,"P23836,P0ACN7,P52106,P52108,P63201,P24242,P0ACP7,P0ACZ4,P50456,P0ACS9,P0A8A0,P0AAU7,P77744,P0AEM6,P0AED5,P0AF63,P0A6Z6,P0A8A2,P09546,P0ACK8,P0AFT5,P76034,P06846,P77626,Q47083,P0ACM5,P0DMC9,P39376,P0A9F9,Q47141,P06993,P25748,P31463,P0A6R3,P0ABY7,P0A9G8,P0A780,P0A8S9,P38684,P32677,P08368,P0AFU4,P0A881,P0AD74,P16528,P0ACQ0,P0A9F3,P0C093,P0AEC8,P77171,P77615",p,8,"(51, 1124)","(288, 3938)","{'GO:2001141', 'GO:0010468'}"
GO:0009061,anaerobic respiration,BP,0.00010246059654429564,0.007791460145911873,"P61889,P0AC41,P06149,P0AEL0,P33937",p,6,"(5, 1124)","(63, 3938)",{'GO:0045333'}
GO:0009401,phosphoenolpyruvate-dependent sugar phosphotransferase system,BP,0.0007546800452413957,0.039998042397793976,"P69828,P19642,P37177,P36672,P37188",p,7,"(5, 1124)","(55, 3938)",{'GO:0098704'}
