GO_ID,Term,Category,p-value,FDR,Genes,Fold Enrichment,Depth,Ratio in Study,Ratio in Population,Parents
GO:0006974,DNA damage response,BP,3.6195964132471276e-05,0.021102247089230756,"P0A6K6,P0AFA2,P76584,P0A901,Q47155,P0AFP9,Q46851,P45422,P52599,P64588,P0AEL3,P39297,P33012,P0AAX3,P0A8W8,P13482,P31677,P77161,A5A627,P0A7C2,P64481,P0ABP8,P77858,P37639,P76318,P52600,P29013,P06134,P39375,P21189,P22525,P46850,P77091,Q47156,P77437,P33650,P0AEH5,P31058,P04152,P0ABC9,P0A6Z3,P0AG11,P33341,P0ADS6,P05824,P0A9N4,P76261,P37685,P0AFV0,P22333,P0A8S5,P39384,P0A6L0,P0AD17,P07650,P0ADK6,P06999,P0ACN4,Q46822,P21362,P33224,P23895,P06960,Q47536,P77489,P0ADJ8,P0A6C8,P24215,P33231,P77634,P76573,P75620,P0AFZ5",e,4,"(73, 958)","(196, 3938)",{'GO:0033554'}
GO:0015795,sorbitol transmembrane transport,BP,4.9591148939160315e-05,0.021683729873647847,"P05706,P00550,P58035,P56580,P56579,P39365,P39363",e,6,"(7, 958)","(7, 3938)","{'GO:0034219', 'GO:0015791'}"
GO:0006412,translation,BP,4.8426725682933356e-09,8.469834321945044e-06,"P0A898,P0A6K3,P23882",p,5,"(3, 958)","(101, 3938)","{'GO:0019538', 'GO:0009059'}"
GO:0002181,cytoplasmic translation,BP,4.3053127410654827e-07,0.00037649959920617646,,p,6,"(0, 958)","(54, 3938)",{'GO:0006412'}
