GO_ID,Term,Category,p-value,FDR,Genes,Fold Enrichment,Depth,Ratio in Study,Ratio in Population,Parents
GO:0040008,regulation of growth,BP,2.2435946573495505e-07,0.0001308015685234788,"Q47150,P0C079,P69348,P23874,Q47156,P64594,P67697,P76106,P69346,P67701,P33647,P15373,P0AE70,P23873,P08365,Q47157,P0AE72,P0C077",e,3,"(18, 1104)","(22, 3938)",{'GO:0050789'}
GO:0006355,regulation of DNA-templated transcription,BP,5.396154967247937e-07,0.00023594687594291605,"P17446,P03030,P21514,P67697,P76106,P69346,P0A9E0,P18811,P67699,P54901,P77300,P0ADD7,P0A9U6,P37767,P75836,P0AFW0,P52044,P39334,P0C077,P0AE58,P30864,P0AFB5,P0AE70,P0AEF4,P77245,P0AA16,P0A9G2,P0ACU0,P0AEV1,P37013,P39404,P0ACE3,P0AGB3,Q47157,P38683,P76161,P0ACR2,Q46864,P76241,P00579,P76369,P39161,P37641,P76135,P69228,P21866,P06965,Q46855,P0AGK8,Q47083,P67662,P37640,P0ACS5,P0AFB8,P0A8R9,P30843,P0ACN4,P15373,P0ACS2,P77634,P0AFU6,Q47150,P52076,P77333,P0A6X7,P76250,P0A6Y1,P52133,P0A9E2,P31460,P0AE72,P75989,Q47005,Q47156,P23841,P0AG11,P0ACR7,P0A9Q1,P33647,P07026,P0A8N0,P69348,P77730,P0ACU2,P52696,Q46865,P0AAP3,P08365,P0AFM6,P07604,P05827,P33358,P10151,P37344,P77309,P0A6X3,P77379,P77569,P37639,P23873,P06134,P77721,P36771,P64594,P67701,P76016,P0ACH5,P0A8W2,P0A6D0,P0ACZ4,P0C079,P77559,P23874,P39389,Q46941,P0AFM9,P76114,P33234,P33634",e,8,"(119, 1104)","(288, 3938)","{'GO:2001141', 'GO:0010468'}"
GO:0043709,cell adhesion involved in single-species biofilm formation,BP,6.0299948402889534e-05,0.021092921951330758,"P37017,P08190,P76501,P31129,P37909,P77588,P08189,P37016,P75855,P77789,P38052,P69432,P31058,P75801,P77294,P37018,P76330,P76236,P08191,P56614,P75860,P33340,P76500,P77288",e,5,"(24, 1104)","(41, 3938)",{'GO:0043708'}
GO:0044010,single-species biofilm formation,BP,0.00012305131366270865,0.03586945793267957,"Q47150,P0AAR0,P69346,P0ACD2,P0AB40,P39297,P75906,P0A6L4,P28307,Q46864,P77300,P0AE72,P0C077,P64594,P39333,P33647,P0AE70,P05847,P75993,P69348,P0C079,P23874,P75994,Q47274,P69434,Q46865,P15373,P08365",e,5,"(28, 1104)","(52, 3938)","{'GO:0042710', 'GO:0051703'}"
GO:0007155,cell adhesion,BP,0.0001462699009904006,0.03654657954745866,"P37017,P08190,P76501,P37909,P77588,P28307,P08189,P37016,P75855,P77789,P38052,P31058,P40710,P77294,P37018,P76017,P08191,P75748,P75860,P33129,P33340,P76500,P52143,P37903,P77288",e,2,"(25, 1104)","(45, 3938)",{'GO:0009987'}
GO:0006412,translation,BP,3.3502330119751928e-12,5.859557537944612e-09,"P0A898,P0AAR3",p,5,"(2, 1104)","(101, 3938)","{'GO:0019538', 'GO:0009059'}"
GO:0002181,cytoplasmic translation,BP,3.288985736289661e-08,2.8762180263853086e-05,,p,6,"(0, 1104)","(54, 3938)",{'GO:0006412'}
