,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CDN75_RS00290,119.29455969829768,-0.9975143481655125,0.3129529489015085,-3.1874259426756413,0.0014354521237767584,0.00257730249357691
CDN75_RS00615,14.491754052256246,-2.659414266918618,0.4718073660918884,-5.636652706267148,1.733872865103771e-08,4.9438653927058405e-08
CDN75_RS00685,64.65742125812662,-1.005043522845177,0.32856807724920806,-3.0588593123819656,0.002221814629154458,0.003892869575588938
CDN75_RS01980,353.83519695051086,-3.9032539998232685,0.37112563587266306,-10.517338665234417,7.187510811482106e-26,7.504657571509134e-25
CDN75_RS02765,12.589186819532612,-0.02415443879012724,0.4996917778558709,-0.048338675680779875,0.9614463318296431,0.969686664069091
CDN75_RS05190,8.05549844380325,0.0538268590560613,0.5686336888583204,0.09465998956926501,0.9245848989174225,0.9407905234602612
CDN75_RS05665,13384.337878967717,-7.9105744002959995,0.3226740727088499,-24.515680277273912,1.0051947384795005e-132,4.376617891339745e-130
CDN75_RS07125,4.738064906374487,0.8438587972727056,0.6801535310582604,1.2406886956239631,0.21472077191404215,0.270905314666398
CDN75_RS07385,4.1124563334414725,-3.1085397927468064,0.7304255569873465,-4.255792753977606,2.0830959734613358e-05,4.5599798232532206e-05
CDN75_RS07395,1.2716713166504965,-0.38157452452202273,1.014507142898241,-0.37611812513408405,0.7068290800855149,0.7595098259359161
CDN75_RS09705,1.5957765348962956,-0.045402328252038146,0.9906662739428922,-0.04583009379267049,0.9634456726266815,0.9712531740256011
CDN75_RS10005,3.672861619645884,-1.5971985294970097,0.7336558895666226,-2.1770404248243542,0.0294775514019232,0.04431811422789145
CDN75_RS10700,33.2938478842694,0.46617537109837553,0.36716252096577856,1.2696703625199954,0.20420207413052904,0.2594385266309669
CDN75_RS12755,169.7576745991939,-2.08290302950205,0.30511220503235675,-6.826678825519815,8.690295148830525e-12,3.163674337626096e-11
CDN75_RS12855,1.2731909354616202,0.3270142004043213,1.1207121370540356,0.29179143295791227,0.7704460958534504,0.8136120061474468
CDN75_RS13515,70.36026461059123,0.044553750447524895,0.30420599356630823,0.14645914738630372,0.8835589377666665,0.9077431842935503
CDN75_RS13680,1.0468971332524426,-0.028745282696660872,1.3311710948855109,-0.021593980523693046,0.9827718352597935,0.9866240651881809
CDN75_RS17410,185.0329785698968,-0.6626413101393126,0.36430168522547196,-1.8189356157636045,0.06892125336307102,0.09708286546192534
CDN75_RS17475,12.751711960849727,-0.596304232314165,0.4673495049560331,-1.275927814174669,0.20198103776656673,0.256916575645817
CDN75_RS17695,28.102170947706043,-1.030270641745562,0.34218123140364304,-3.0108917357019984,0.002604817092410046,0.004511286245168393
CDN75_RS18610,1.429944791843922,-4.018221926175535,1.1085618908916581,-3.624715912743065,0.0002892792598807198,0.0005630406336703862
CDN75_RS19670,14.905851735016864,2.6133828548971976,0.9007134093876173,2.901458807717763,0.003714296091028742,0.006327091228614688
CDN75_RS20180,64.55244380923564,-0.6109232731762528,0.3224069006536712,-1.8948827458023465,0.05810793753920278,0.08300589240344124
CDN75_RS20440,2.1822161000156854,-0.4356548364427457,0.759391808270455,-0.5736891439940166,0.5661781758525364,0.630793187733353
CDN75_RS21730,1.9133530304318238,-2.562819172564662,0.8403174720722574,-3.0498225465247613,0.002289766139056268,0.0040038721965666635
CDN75_RS23015,66.66709898610017,-1.0945285361220087,0.2981351568489664,-3.671249468496903,0.00024136760290302927,0.0004746678152844578
CDN75_RS23280,0.6582263799174017,-1.6501225559999344,1.6162027352701953,-1.020987355106826,0.30726042965103084,0.3728572772298184
CDN75_RS23435,1.8689405347313437,-2.5463337104714445,0.9706404508921271,-2.6233542071434166,0.00870687004286279,0.014098070720202523
CDN75_RS23975,1.1114055100994515,1.7148174468040227,1.3565511817087412,1.2641008094099344,0.20619384614985448,0.26173994348001933
CDN75_RS23980,1.8589012460479712,1.8196533449709742,1.3708709707639335,1.3273702513059646,0.18438623539968457,0.2371691784136563
CDN75_RS24090,0.5714317853537191,1.7378345648290106,1.8925683129699218,0.9182413934120589,0.3584925022100459,0.42705235420589327
