gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
yagU,yagU,0.0009651065056545515,0.002000783064136109,-0.0014504182453097302,40,-4.131978068848979e-05,5.6299360320425126e-05,-7.386009251380647e-05,0.0012813030136724864,-0.00015219282610916138,-8.23070939446107e-05,6.157260512345093e-05,-4.516890268068237e-05,-0.00012298958330402815,8.376980577896787e-05
cirA,cirA,0.0009588361806080086,0.0014513895254852744,-0.00033516427375550475,41,0.0001989840743346983,-0.00013533437256823782,-0.00011094229987039506,7.41290033023162e-06,0.00011465095938460356,3.804118511168956e-05,0.0005333941002878738,0.00018575299385025914,0.00011031809401768248,1.6558545729603078e-05
ftsX,ftsX,0.0009558779939460732,0.002066590909972636,-0.0015027039377496164,42,1.3626453258676212e-05,0.00011611382243515251,-0.00012391221119687585,0.0012010802300062658,-0.00016353786911992886,-9.116649750777748e-05,6.951469234641997e-05,-7.196071645579455e-05,-0.00010477916373290462,0.00011089925391284002
uvrC,uvrC,0.0009556093682651404,0.0018327279291460127,-0.0007007566137107027,43,0.00021966278199020482,-6.579248511578676e-05,-6.350203629614863e-06,0.0010661798839099726,-0.0001793341804180412,-2.6108191065205688e-05,3.870828402391794e-05,-5.977801001816546e-05,-0.00010119621019362222,6.961769878148108e-05
yncA,yncA,0.0009505205019749297,0.0019216462150188711,-0.0013670760851093287,44,9.743338752997658e-06,2.3820727692131354e-05,-9.439479156157112e-05,0.0012611761160219975,-0.00016060384811475323,-7.904492563777587e-05,5.543196651393491e-05,-4.458141312085019e-05,-0.00010693787808702022,8.59112095158389e-05
recT,recT,0.0009350503916858732,0.0018835845916961704,0.0009763151369994595,45,0.00025451979249782597,8.673880454122487e-05,0.0006687883280144634,-1.8611292643486943e-05,-0.00040547828674955685,8.255216444248193e-05,0.00012138858854766557,-5.0177520612104985e-05,3.7811327491536095e-05,0.00015751848615582414
guaB,guaB,0.0009337681613675807,0.0012640109251312783,0.00029713151364886624,46,0.00025420291624505794,-0.00011248229862587494,-5.2639083255973996e-05,3.264093588627187e-05,9.486833396451887e-05,0.00016582900858723762,2.4385781930552785e-05,0.0002480569959319019,0.00013405118917074322,0.00014485438153314536
dinD,dinD,0.00093195685590886,0.0010316793628278615,-0.00020804395958065358,47,0.00011943782351670504,0.00015573385188343897,0.00022275115282552812,4.382349528537518e-05,0.00029025729566721866,-4.176062300393242e-05,-8.100630455568287e-06,6.152809482580255e-05,4.203943562870941e-05,4.624695973558294e-05
yjiM,yjiM,0.0009194177056252893,0.0010522797603987476,-0.0002932237654531302,48,0.0003432142963086467,0.0003408661110151709,3.375579091867389e-05,5.6225198357848345e-06,0.00019066129374030176,-5.525603660047809e-05,2.4209151481929388e-05,-8.617080540762924e-06,4.751956971151113e-05,-2.5579102454882356e-06
yfeK,yfeK,0.0009188874481221119,0.001224781828486382,-0.0001308555880092198,49,3.649850484620073e-05,0.00013320303957595252,0.00022372547745255395,0.00010629030930733466,0.0004073162801753589,4.5814820127747885e-05,3.100907918915494e-05,8.797712762994351e-05,-4.701598748234259e-05,-0.00010593120269979259
