gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
fes,fes,0.0005588143955519774,0.0010625174646763907,-0.0008116699418054742,66,-2.202164716468178e-07,0.0006872847484380479,3.7905065880288255e-05,6.03074480796745e-05,-5.524237331586074e-05,-7.329200866225383e-06,-3.6952409682356156e-05,2.516866771617341e-05,-2.0614486335555482e-05,-0.00013149284789056218
mutS,mutS,0.000558738485756522,0.0009129766646558049,-0.0008747882512503458,67,4.904299433396874e-05,0.0006224294589901834,3.861521299219051e-05,-8.731758752980098e-05,-4.7556922726277456e-05,2.57699088898209e-05,-6.0501952542096475e-06,-6.461960173762303e-07,-1.2397815431143703e-05,-2.3150372490833378e-05
murG,murG,0.0005567671950005431,0.0008074265459477075,-0.00042492297258107015,68,5.636052379370608e-05,0.000498672432137832,3.427914595019801e-05,3.2552163170322966e-05,6.023260542206625e-05,-2.0944159371561478e-05,-6.297873272691985e-05,-1.0296094781348571e-05,-4.248031211099536e-06,-2.6862657382652777e-05
ygaU,ygaU,0.0005547335122817206,0.0009119935103274404,-0.00023104047832854337,69,0.00028246459001213183,0.00015577225423696342,-6.197263717361942e-05,-6.809721770762494e-05,0.00010389532092630332,8.526528063059594e-06,3.294604392433742e-05,-4.856014414161559e-05,2.3710360383874705e-05,0.00012604841375791025
yraP,yraP,0.0005496337057131695,0.0010110575741227438,-0.00012074912434424903,70,0.00016615987619100062,9.181326699609959e-06,-0.0001126129901182389,4.716096301061191e-05,6.905769957424573e-06,0.00017484877909740534,0.00020156054684680776,-0.00011809894408654818,1.4152820398672622e-05,0.00016037555771642378
glgA,glgA,0.0005487438028746992,0.0009223635979238109,-0.00040978682703278783,71,0.0002798709248435023,-1.640470094785376e-05,0.00013097855388440976,-0.00010054402445928057,0.0001444656784060801,-6.98611721174215e-05,1.1714495253917363e-05,0.00011636603744257059,2.660117659461887e-05,2.5556833974156204e-05
nagD,nagD,0.0005478065961303381,0.000593883597004356,-0.00027550762897828875,72,6.415213272413171e-05,0.00024922606817038423,1.6616254952703695e-06,8.510064843827185e-05,5.2641525868735126e-05,-2.4407411796215753e-07,1.4291855668545587e-07,0.00011792017731386836,-2.120173558806456e-05,-1.5926907309823442e-06
cca,cca,0.0005440124757858298,0.0009370823821270328,-0.00038585236633343766,73,0.00012903937039850105,0.00044260486690681975,5.0830905936033743e-05,6.313092219720604e-05,-2.8460663784606828e-05,1.0531567204273876e-05,-5.0874782688166206e-05,-5.1098020749177554e-05,-6.610148594865097e-05,4.44097963135968e-05
elaB,elaB,0.0005435792502818318,0.0013527016050344702,-0.0012348128132417607,74,0.0005610767940266993,7.40299742197014e-05,0.0001559486649480201,-0.000150229331730823,-0.00015259401027718615,-5.894439589635469e-05,2.815943111297861e-05,9.799417613773637e-05,3.0931387213015116e-05,-4.279343947195529e-05
lpd,lpd,0.0005416032131108512,0.0008731598000882299,0.0001736097573015035,75,3.621448358969476e-05,-7.852827186298796e-05,6.266506538810895e-05,0.00017722501704035972,0.0001115682762463821,5.9529693942181325e-05,0.00013889514596017525,-8.725002162570136e-05,5.247063251320294e-05,6.881319191943555e-05
csdA,csdA,0.0005407388996739561,0.0007046406187624437,-0.00014859357520296415,76,0.0001573919084837639,1.6256793407450972e-06,7.055976088490291e-05,-1.9280132262617096e-05,9.722931362450632e-05,1.613035135253689e-05,-6.267072728162671e-05,5.67855663771923e-05,0.00010484369828094577,0.00011812348087360678
dhaK,dhaK,0.0005404693366952131,0.0007849281616611791,-0.00015278236617320175,77,1.2216955927438551e-05,9.383755530433032e-07,-3.413313411037918e-05,0.00011966390630531667,6.580717771816235e-05,3.857846610879e-05,-8.809627837260382e-05,8.184113549401062e-05,0.00033528033083390793,8.372401237526689e-06
flgF,flgF,0.0005310638427477919,0.0008066374674236833,0.00011643392202417949,78,-1.205023364782932e-05,2.2700754747477654e-05,-8.744495942777098e-05,0.00018707143235559495,8.359176964580638e-05,-3.829161926234536e-05,2.975071549419507e-05,0.0002150295459661439,7.762075649193525e-05,5.3085680384584384e-05
flgM,flgM,0.0005297965040358581,0.0007306714419889431,-5.1765681613776065e-05,79,-1.676993312551297e-05,-7.310032159162066e-06,-5.363022501099887e-06,0.0003100098924018086,-7.005954474890571e-05,1.3448580453867008e-05,7.640405322825792e-06,9.224131978273611e-05,0.00020689377505116305,-9.349364418619554e-07
yciO,yciO,0.0005228840878531648,0.0006240993178025127,-6.421694761036447e-05,80,6.481786171102259e-05,5.856672011875068e-06,-5.060761497467397e-05,6.051457268949454e-05,0.0001626793405128806,0.00010515327968962115,5.696821367942984e-05,7.007210996066121e-05,4.128999565382873e-05,6.139656919024994e-06
glpK,glpK,0.0005204050137449937,0.000868491432219466,-0.0005312208351496725,81,2.9029286307110116e-05,0.00039635784949919084,-9.949516265621908e-06,-7.531998291011025e-05,8.374581939675769e-05,6.576067835996321e-05,0.00011955458941920808,-2.6013099424964616e-05,-4.892686344755247e-05,-1.3833747188986935e-05
katG,katG,0.0005203645702689196,0.0007554359509477853,-0.0005070820521532012,82,0.0001998623685439656,0.00012839635939109305,0.00012949410286681656,6.886439845193008e-05,-8.709681700096633e-06,-5.5312550945362006e-05,6.253326506128101e-05,3.869882412562373e-05,1.0050942167642495e-05,-5.351345769397422e-05
tgt,tgt,0.0005183691411252976,0.0007482888073522157,-0.00036042772715839445,83,4.9608654703714545e-05,6.20221183552213e-05,-1.0198935484362402e-05,-0.00010476089762909666,0.00017827971500567093,0.00012884313159614518,9.144505838415771e-05,5.107569656831208e-05,6.660271001865761e-05,5.4518896068772534e-06
ybgS,ybgS,0.000518082144461322,0.0006809629363066895,-0.00044541375694041267,84,9.546028905682405e-05,7.891770237011612e-06,4.864735848261849e-05,-3.4523397292390157e-05,-3.656276223537278e-05,8.60116654615695e-05,0.00016280885238375626,9.128225147400827e-05,-1.0354236394920834e-05,0.0001074203532882176
csgD,csgD,0.000516840829421849,0.0008613820175628852,-0.0005683745504612856,85,0.0001667414722767571,0.00026877109423024086,7.7177872313035e-05,-0.00011773593216887327,7.197693589654776e-05,3.0904815651544286e-05,5.354709737163503e-05,-4.242162447768695e-06,-5.029249945387622e-05,1.9992135752607195e-05
dcuA,dcuA,0.0005156878565545516,0.000649896985815882,-0.0003026280392230663,86,7.432586857955045e-05,1.3089299903449701e-05,0.00010390802308919819,-3.10448134192498e-05,6.594721956246491e-05,7.306484374487848e-05,0.00018082966378314753,-8.868262722109833e-06,-2.7191488489305644e-05,7.162750252252751e-05
ycgR,ycgR,0.0005148447284336664,0.0012450588025328677,-0.00023720875515474864,87,4.053773288188195e-05,0.0004135457059219389,-0.00017789325899807222,0.00027212959501678007,-6.693535766208428e-05,2.505197559660324e-05,2.8121097631861008e-05,0.00010056565843420178,-5.39021696742071e-05,-6.637625071523686e-05
yaeB,yaeB,0.0005142027083344346,0.0009938234103587739,-0.00020772538600557426,88,9.368707750120288e-05,5.236832625921472e-05,-1.615304801637005e-05,8.057798163666911e-05,0.00019980556543300532,7.353623194290809e-05,-9.651241709055533e-05,0.0001257926983854022,0.00012824517818820188,-0.0001271448859052443
yacF,yacF,0.0005137397434836053,0.0005153533605622743,-0.0003096578996536116,89,3.0357260298012515e-05,0.0002522192210848892,6.309140774729389e-05,5.271562479661951e-06,-8.068085393344981e-07,1.5324037040579484e-05,1.9536888180825278e-05,2.3402153745599728e-05,7.76785347140834e-06,9.757616797466939e-05
