gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
iscA,iscA,-5.179373686414369e-05,0.00010578198293484509,3.5134391248631325e-05,3276,-1.5115729544239455e-06,-1.6403338412292816e-05,-4.224149005847e-06,-9.533353678186212e-06,-1.0349101581322039e-05,-1.637430434491403e-05,-2.9831554461182196e-06,1.598995921346579e-05,-1.7408884476390108e-05,1.1004163821884906e-05
stfR,stfR,-5.1799223211796163e-05,0.00010035928858665496,-4.9875378939830116e-05,3277,-1.2443376338014072e-05,-1.7606994769155142e-06,-1.547462365463317e-08,-8.270448467709045e-06,1.2933102908823225e-05,-1.695603173204874e-05,1.1346929778606169e-05,-1.0797110089217336e-05,-2.4693064335645202e-05,-1.143050836021014e-06
macA,macA,-5.188915146380174e-05,8.792371454531395e-05,4.5298025211810706e-05,3278,3.7888311823103006e-06,8.80406383292579e-06,-3.7472834842609225e-06,-1.4965790324423364e-05,-5.254193166582889e-06,-9.88351677908928e-06,-1.4742804583449763e-05,-1.3067630007527143e-05,-8.245214659224481e-06,5.424386525520011e-06
potB,potB,-5.2264734594556984e-05,0.00013563065374594727,-7.297749811599683e-05,3279,-2.5351819309306206e-05,-1.386882565170008e-05,-1.6222178702687456e-05,-1.3378904954293123e-05,1.5368696963883436e-05,-3.7745223533193426e-07,2.4966220689148994e-05,-1.981464281045329e-06,-2.2767049035888e-05,1.348041922662718e-06
yzcX,yzcX,-5.2315377998429456e-05,9.223481607359645e-05,-3.306994165626646e-05,3280,-2.0106089365717988e-05,3.0892210286192205e-06,-1.969226706897982e-06,-5.079886045379378e-06,8.63924305775306e-06,-1.8611688077156083e-05,7.398839600598885e-06,8.324153506123205e-07,-2.5576156088979795e-05,-9.32050751881721e-07
leuC,leuC,-5.2371497188161366e-05,0.00041536581158897534,0.00024643853039639865,3281,4.373298771159983e-05,-2.565573172875601e-05,-4.845139150390399e-06,-4.727557928490018e-05,2.0689566118943517e-05,-0.00012047174634650267,2.497884870569694e-06,6.232384610339746e-05,-3.562045787801909e-05,5.2252872395896483e-05
folE,folE,-5.24548678416891e-05,0.00020145259495030608,0.0001479247089981171,3282,3.418296137290745e-05,-2.0478433662517476e-05,-2.5586785454984147e-05,-2.6524460582529497e-06,-3.372151989755516e-05,6.285509313577012e-06,-4.451454632268787e-05,1.2888937585968974e-05,9.722922264349276e-06,1.1418533017505784e-05
mglB,mglB,-5.249094281066105e-05,7.390381055140396e-05,-5.517579691567797e-09,3283,-1.3856544815041787e-05,-7.536690510862152e-06,-1.556780385191562e-08,-5.686582006198908e-06,-2.8788000788159866e-06,-2.231490904616698e-05,4.653146319549045e-06,6.053287550822408e-06,-7.112504634476411e-06,-3.7957777856183687e-06
flgM,flgM,-5.256601186665173e-05,0.00025160165564641114,0.00017393834624708163,3284,-1.4796186369436473e-05,3.799396236088787e-06,-3.66799688842682e-05,-1.2947445133977302e-05,-3.876378481893405e-05,2.4035468330228262e-05,-4.88964485499154e-05,1.0532915183716056e-05,1.2701887502907842e-05,4.844815463693873e-05
yddA,yddA,-5.284086790616185e-05,0.00015847912655755236,0.00011116539937049342,3285,2.8460245198060107e-05,3.7605951012963555e-07,-1.1748441621566615e-05,-1.6776016441670843e-05,-2.1750408463270308e-05,-2.8410249595839166e-05,-3.318017515980691e-06,1.544679547237103e-05,-2.365686359352948e-05,8.53602914513449e-06
