gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
xdhA,xdhA,0.0008090057268469389,0.0022479329356109566,0.0003607697336515705,70,0.00012202586967338958,-1.586149734407561e-05,-5.6220508552855643e-05,-0.00019482762639649325,5.043267415315429e-05,-0.00010647336754240331,0.00018603781902614205,0.0006387661434399798,0.000531206824936282,-0.00034608060454618115
potH,potH,0.0008084786606683504,0.0020815065663598305,-0.0006279469510640323,71,0.00023302899095700578,-0.00011483285766622708,-7.708858766098047e-05,0.00011336901044089013,-0.00011543483174228501,0.0006061779261359415,0.00030122739728762787,-0.0002428472786109245,0.00019118928869262517,-8.6310397165323e-05
mpl,mpl,0.0008081496409692486,0.00233890007338507,0.00030901101629643885,72,9.232030532179937e-05,-3.472177699585446e-05,-2.1885622075860172e-05,-0.00025977153082195215,7.262759641471992e-05,-5.443517122855498e-05,0.00021692327576344005,0.0006786196396291477,0.0005130340400480522,-0.00039456111508568895
chbC,chbC,0.0008066848338615406,0.001005909347993977,0.0001350062529595331,73,0.0002332492768624103,0.00013644663774789082,3.4218100534064434e-05,-3.9538452193314795e-05,0.00016523442400791715,0.00023599902297524042,1.4091349591664408e-05,6.105828040226438e-06,-6.0073804872903446e-05,8.095245116834497e-05
ydiR,ydiR,0.0007994512986572303,0.0026627860837839493,0.0002946138485707698,74,0.00020578066689273602,1.8730558786720575e-06,-6.664049589757758e-05,-0.0002722571304194086,0.00019280158615685516,-0.00013328241731658434,0.00016145093336290576,0.000637415266409475,0.0005317971825199456,-0.0004594873489297887
yhaK,yhaK,0.0007969165295387781,0.00107493480011013,0.00046323162487437814,75,0.00024096635008728098,0.0003876754047595915,0.00023344821848119478,-0.00011932366393670517,5.599240993197287e-06,2.4583201045615612e-05,-1.5199369461978138e-05,-4.486101886992661e-06,2.253545574889759e-05,2.1117793708676472e-05
surA,surA,0.0007866758304628814,0.0008694194776464563,-7.004456475354943e-06,76,0.00010420096457769911,0.00020598339510747603,0.00018289091843747208,0.0001087881713787839,6.0355944888897466e-05,-4.137182359178739e-05,1.0171300182497572e-05,6.275964080293701e-05,8.617693235575216e-05,6.720386323153577e-06
ycjW,ycjW,0.0007847105633653375,0.001954381391604236,7.73220297663316e-05,77,1.9600909428165165e-06,9.314818739354414e-08,-4.40710543282537e-06,-0.00013150106042245305,0.00010504337191490418,-0.00011347018386695525,0.00016799114988126277,0.0005964289719515771,0.0004980292446068326,-0.0003354570643972153
yqiK,yqiK,0.0007805278443200522,0.0009194799492494959,2.249715611566856e-05,78,0.0003463953296913859,6.0027419133247166e-05,0.0002406733254380124,0.00011044293994991571,4.314622477376523e-05,-1.140516561178605e-05,-4.007916428678525e-05,-1.4149742118435056e-05,-3.841980447715502e-06,4.931865779844758e-05
evgS,evgS,0.0007790974065623802,0.0010130776164514652,0.00043069395666766436,79,0.00019514067865004535,0.0003462843371570812,0.00023520173199765708,-4.197758681537285e-05,-3.4509103387028035e-05,5.546578993849385e-05,-5.243079557494322e-07,3.298497178350548e-05,-3.997910678639214e-05,3.101000198013975e-05
