gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
hfq,hfq,-0.00023808934968423643,0.00035226759689207724,0.00015539183935926512,1934,-5.505876186493411e-05,5.990652231885155e-06,-7.145238491048184e-07,-2.860713801332652e-06,-5.222889758129851e-05,-6.136288192840873e-05,-3.0093631451441816e-05,-8.842494339482388e-05,5.109847137203524e-05,-4.434119416812335e-06
yahB,yahB,-0.00023867271581150045,0.000844783587657116,0.0005911463940597866,1935,6.480269111558384e-05,1.1586256348127888e-05,-0.00010234298624157592,0.00010112793326390529,-4.744353073479578e-05,1.1891278386855714e-05,-7.153323044048793e-05,-0.0002886005726942554,0.00011364727680833503,-3.180783162319317e-05
lldR,lldR,-0.00024045234465543475,0.001273115500804401,0.000933463915367994,1936,0.00028527279234624037,-0.00022823080983064097,-1.7187556641067847e-05,-7.880814614962484e-05,-0.00010775190733165471,-0.00026845409856055176,0.00019639254337604193,3.4666242352200885e-05,-2.9159854103734634e-05,-2.719155011264317e-05
ycaR,ycaR,-0.00024045234465543475,0.001273115500804401,0.000933463915367994,1937,0.00028527279234624037,-0.00022823080983064097,-1.7187556641067847e-05,-7.880814614962484e-05,-0.00010775190733165471,-0.00026845409856055176,0.00019639254337604193,3.4666242352200885e-05,-2.9159854103734634e-05,-2.719155011264317e-05
ebgR,ebgR,-0.00024173272809007983,0.00046335357322568427,2.5412452520079866e-05,1938,6.412466627433143e-05,-7.284810665092798e-05,4.385164062442067e-05,-6.637743271064167e-05,-3.5721145306805785e-05,-5.876101911407987e-06,-7.379491643007139e-05,-6.297887706035877e-05,-3.49465705876685e-05,2.8341156690501512e-06
ydgC,ydgC,-0.00024232042757495366,0.0010110737022044642,-0.000553780976256161,1939,5.165717878586717e-05,6.799618256744765e-05,-6.504791932143316e-05,6.060334522180152e-05,-5.128450492556229e-05,-5.341471948740469e-08,-0.0001579066922744992,0.00020411993073963885,-8.285140152258498e-05,-0.0002695531321261418
rcsD,rcsD,-0.0002441380607527652,0.0003135842745962926,-7.496445296273488e-05,1940,-2.9522993064120017e-05,-7.855113927719943e-06,8.375003963638183e-06,-3.6646116925117274e-05,-3.745371940711813e-05,-1.811745788340376e-05,-5.700078383806205e-05,-2.953551664041151e-05,-6.272946598857622e-05,2.634810295812552e-05
nagK,nagK,-0.0002453909167007778,0.0004981411263885276,1.8925000048620554e-05,1941,4.56891577499507e-05,-1.284656400052274e-05,-9.100442683998248e-05,-8.663618240139477e-05,-9.788935665575079e-06,4.300791848044938e-05,1.799257375343891e-05,-6.152595034906826e-05,-0.0001099639622881094,1.9685454860035944e-05
fdhD,fdhD,-0.00024545089053266576,0.0005097958385741848,-0.0003106334943468871,1942,-1.5695646630757618e-05,-4.935049970310388e-05,5.7773343687114884e-05,-0.00011712171799443739,7.439913033364461e-05,-4.466597113979395e-05,-5.621340654577566e-05,-5.564701270751011e-06,-5.401146279064295e-05,-3.499995847816281e-05
ydiI,ydiI,-0.0002472233335855402,0.001048878145615161,-0.0005335731319475567,1943,5.802108586122024e-05,7.357294247484386e-05,-7.822014292016251e-05,6.542526258735081e-05,-5.598601546506866e-05,1.1188310967911206e-05,-0.00016538027189778493,0.00019261980412348437,-8.363892592185206e-05,-0.00026482538339548246
rof,rof,-0.0002491265127497459,0.0004106209919649242,-0.00011618433087814706,1944,-2.5464523560735797e-05,-5.464899260875806e-05,4.036271812389766e-05,-8.186121164547058e-05,3.099025250295776e-05,-2.985425969184077e-05,9.394268980733754e-06,-5.3320809262055986e-05,-5.3637174126645714e-05,-3.1086781461828136e-05
yceH,yceH,-0.0002509922123657164,0.000751731678043211,-0.0004883631425984579,1945,4.889104963762043e-05,-4.2333928220241226e-05,2.5986509345763112e-05,-5.937624346768709e-05,3.279176184767731e-05,-4.0459289864514905e-05,-0.00011422864995655379,0.00014270041200768646,-6.701189982046808e-05,-0.0001779519338749986
ychA,ychA,-0.00025587640140420397,0.00040712689724367704,5.864396264941948e-05,1946,6.654571618130985e-05,-3.828679307689193e-05,-2.5102423635418745e-05,-8.109728452418221e-05,-5.8418014215648375e-05,9.079531738426698e-06,-1.9916550100070232e-05,-4.453248283727937e-05,-4.4446209373158386e-05,-1.9701891561291265e-05
guaB,guaB,-0.00025723196139330266,0.0004369951278569014,-5.685278538224552e-05,1947,5.8927104602723476e-05,-9.13729823568992e-07,-4.118680052959192e-05,-5.816098962110533e-05,-8.842389885251327e-05,3.095447862907591e-05,-8.187617452862408e-05,-6.196374289302944e-07,-3.856356749503642e-05,-3.736874634573174e-05
pntA,pntA,-0.0002578077100754349,0.0006209873276599311,0.0002038145432398029,1948,9.24905848214294e-05,8.096441398226427e-05,-4.115124859864121e-05,-3.024582879783534e-05,-0.0001333920991714938,8.13480998855441e-06,-7.649071288089278e-05,-0.00014536700285830258,-5.629041831922452e-06,-7.121584728594831e-06
yqhC,yqhC,-0.0002627032063380926,0.00030487699514936546,0.00014656972405596063,1949,3.8774136069866205e-06,-6.699817113619481e-05,-1.896135809790132e-05,-2.332795461207978e-05,1.2380299224315183e-05,-0.00011362356503859177,4.8291815743346065e-06,-1.7433670148653913e-05,-1.3418693598744915e-05,-3.002668811156254e-05
rplE,rplE,-0.00026527330724779254,0.0007623688037365631,-0.00026640516744977236,1950,5.181887507016576e-05,-0.00013400464694855645,6.54391781074751e-05,-0.0001535356106515752,4.649297360506395e-05,5.718691939882842e-05,2.7609802062852064e-05,-3.4548494061821126e-05,-8.698376959063309e-05,-0.000104748534239592
flhC,flhC,-0.0002652917794858137,0.0007083393293267375,-0.0003879955322157035,1951,3.387983784055309e-05,6.769825804003261e-06,-6.045351981327122e-05,1.3741255378634837e-06,3.492367267775341e-05,-6.446441536382921e-05,-0.00011910807018346508,0.00014457631306028868,-7.180930335155612e-05,-0.000170980245694154
frmB,frmB,-0.00026544543179942673,0.0010165380063829122,-0.0005592038789339536,1952,0.00012314922012278802,-6.803318899656727e-05,1.529153534845316e-05,-9.991876651131978e-05,4.569639417911538e-05,-3.748465460512404e-05,-0.00019285456300384153,0.00019140913764138621,-7.347312801824992e-05,-0.00016922741795606693
ybaS,ybaS,-0.0002656830136398744,0.0006923011858732487,0.00014165098861770398,1953,0.0001262933386587475,2.7903092951956987e-05,2.1188878942681842e-05,-4.628108686507594e-05,-0.00011919022044774395,3.7923775563300806e-05,-4.069658891917518e-05,-0.0001714925281389849,-2.9735628134759114e-05,-7.159604725082251e-05
spy,spy,-0.00027011916679595084,0.0019047546727741593,-0.0007817515671163536,1954,0.0001465696746664143,0.00010074214385534486,-0.00019172462028015482,-0.0002805530383922199,0.0004388070701796933,-0.00022320725788233374,-0.00021817335367565652,0.00013119886428765171,-4.1319030872783356e-05,-0.0001324596186819067
ydfI,ydfI,-0.00027024444713322324,0.0007081303494731843,2.799331099706871e-05,1955,0.0001276663721929957,2.5766841760723628e-05,-0.0001248643026736513,-3.167688467586001e-05,-0.00011553115536847953,5.3000137836095836e-05,-0.00011792146490327217,1.2509599380165375e-05,-4.6856802516576853e-05,-5.233678816536396e-05
ddlA,ddlA,-0.0002707541683182369,0.0008366280170744293,0.00019554791654804185,1956,0.00017713438674534074,-8.278612960007528e-05,-9.218004469263542e-05,-0.00011353400515644385,1.452025262770076e-05,-0.000108505772431011,-9.615762714928387e-05,3.5800651662881585e-05,5.548163334217314e-05,-6.0527513666883705e-05
yiaU,yiaU,-0.0002708392904593313,0.000601117185795505,3.045853434417851e-05,1957,8.34753382147765e-05,-8.916191876231353e-05,-4.1189408130949055e-05,-0.0001114207668599051,2.9009485085436906e-05,-6.797637051903192e-05,-5.849070803007626e-05,1.866929992510267e-05,3.3984824442770826e-05,-6.773906582514233e-05
pyrC,pyrC,-0.00027297324623037705,0.0010273473878816067,-0.0004493520886603695,1958,3.0920730013767415e-05,7.969622770381336e-05,-9.654037505229614e-05,7.82687569280132e-05,-7.315354015880012e-05,-1.0114247457741654e-05,-0.00013330110098479082,0.00018830135618002077,-8.248320322844983e-05,-0.00025456785017391323
moaB,moaB,-0.00027313365111576764,0.0005462513093228653,-1.1966654097734066e-05,1959,2.0408774888134763e-05,-2.495634192848032e-05,7.861955505328952e-05,-9.594147083683206e-05,-6.822698669006993e-05,-1.8194570511948719e-06,-7.016278887079587e-05,-0.00011420026789256117,-3.438516694938226e-05,3.753049916212457e-05
napH,napH,-0.0002782902611847643,0.0005830201284900279,3.800131796584528e-05,1960,3.4850724405120904e-05,3.307463309543737e-05,-0.00017092676569853302,-7.098552407484095e-05,-2.036760839364068e-05,6.018688368801573e-05,2.4009685032507373e-05,-6.011293226658419e-05,-0.00010826236440379729,2.4300743155045495e-07
yeeE,yeeE,-0.000279274229583441,0.0003065752646238672,-8.124525468490835e-07,1961,-3.1842947450917544e-05,-5.523979894232458e-05,1.3650517520213102e-05,-2.783326899610193e-05,-8.727393131015026e-06,-4.972595445285498e-05,-2.0593020135817788e-05,-3.918825951231446e-05,-4.160095212251523e-05,-1.817315235979254e-05
fabB,fabB,-0.00028558089261963653,0.0003901860227436349,4.0138761124658296e-05,1962,5.513000705485875e-06,-9.756846776616303e-05,2.225152071437846e-06,-6.943399820072577e-05,-5.887469683942204e-06,1.7069786999995417e-05,-5.0386943265677455e-05,-7.869882849347543e-05,-3.590775027165181e-05,2.7494625285080046e-05
cfa,cfa,-0.00028962157329964706,0.0004502513479655522,-6.138808562430883e-05,1963,-5.599598814719704e-05,-5.8661951151164225e-05,7.122343815926289e-05,-6.816370925797724e-05,-2.5247813271632524e-05,7.615180524878576e-06,-2.0127395548468815e-05,-0.00010904559809901386,1.4762686488111011e-06,-3.269400515714597e-05
bssR,bssR,-0.00029029495318949096,0.00029029495318949096,-3.4582075647405415e-05,1964,-3.1195039812168226e-05,-2.9808307704961378e-05,-1.5532461094617775e-05,-1.2811268723321791e-05,-4.368955369205466e-05,-1.8757357632309377e-05,-2.8991617545230956e-05,-2.0068758647099584e-05,-6.067265506506486e-05,-2.8767933272662348e-05
fimA,fimA,-0.000291788635769752,0.0005772004895657822,0.0001276821786444376,1965,5.8436225562906367e-05,-1.0806004866564531e-05,-0.00016051438964319014,-8.73579793211876e-05,-2.4429121079188707e-05,5.009102658357482e-05,2.5513738909927068e-05,-6.407691820172626e-05,-8.731014955590991e-05,8.664935841606844e-06
nudC,nudC,-0.0002973350766620469,0.0005552318087807326,5.932507887307014e-05,1966,3.233557238673998e-05,-9.153101740803447e-05,2.5716984717057165e-05,-9.103117494621797e-05,-6.8121253230635e-05,2.4897536528078597e-06,-0.00012871545163774823,-4.688454549875408e-05,2.8403195214597294e-05,4.000286008814053e-05
LELOBEKKtfaE,LELOBEKKtfaE,-0.0002982028632301681,0.00038201777363375164,0.0001771812794513439,1967,-1.1530851563209765e-05,1.724957733879744e-05,-6.04573101370434e-05,-1.0119439305517183e-05,-0.00012231407142759032,-5.5466381857463646e-05,-6.351837888367946e-05,-1.670388525745605e-05,1.0338915401490594e-05,1.4318962461503756e-05
frmA,frmA,-0.00029873872577314286,0.0003624809402035377,-5.547344925107265e-05,1968,-1.9826142384028124e-05,-6.224531844205216e-05,3.063225117805299e-05,-6.498122269085227e-05,-1.5389202227196453e-05,-3.984381256374649e-05,-4.594746586284825e-05,-3.4786556206093e-05,-4.7590112611523544e-05,1.238856037144423e-06
blc,blc,-0.00030121113111358094,0.0005203945906948778,-0.00012641863785818456,1969,2.9486895928203068e-05,-8.636416196207511e-05,5.81825166888599e-05,-5.23094527868324e-05,-3.926678025490958e-05,2.1922317173585388e-05,-0.00014232823343471668,-4.187013827315881e-05,-2.8472601153651223e-05,-2.019149303888554e-05
rcsC,rcsC,-0.0003026154757101008,0.0005807031992449189,0.00013736811749329452,1970,0.00013279283892572626,-2.5415160923768238e-05,-7.986443827074694e-05,-2.784637916257716e-05,-0.00011272230001956485,-8.240920229300381e-06,-0.0001258068613169027,6.251022841682756e-06,-2.200355414718641e-05,-3.9759723407463107e-05
iraP,iraP,-0.00030480753537204,0.0009057343267389918,0.0003316219659714863,1971,0.00017985659870284085,-0.00011455354398671009,-9.124273094360982e-05,-0.00012810218707259166,1.3438181231963831e-05,-0.00016047757442278483,-3.905840750210264e-05,3.462091744937777e-05,7.254769829929349e-05,-7.183648712771689e-05
ispU,ispU,-0.0003068419954843052,0.000597806077216526,5.411538789257764e-05,1972,3.3470089606212935e-05,-0.00010904982403468096,9.671867403256796e-05,-8.613282762881784e-05,-4.904396194078581e-05,-3.993481710825795e-05,-5.6149345832450866e-05,-7.916876263728467e-05,-3.284449716813754e-05,1.529327722732952e-05
ampC,ampC,-0.0003077558522209303,0.0005809175793006296,1.6739167745504096e-05,1973,0.00012153422797451136,3.954467336732262e-06,-2.219957710069241e-05,-5.375782788567078e-05,-8.974336184436061e-05,1.1092168228605994e-05,-0.00015655511630879588,-6.535120660350247e-05,-2.1504369968697936e-05,-3.52252560490599e-05
ycaN,ycaN,-0.0003107253858583894,0.0010491497104047165,0.0003624883308814275,1974,0.00024322292225698202,-9.099318951423594e-05,-0.00012629920033500617,-0.00013139338605411667,-3.133131599675083e-05,-0.00016507207393097687,-7.494019563182102e-05,7.70889214070614e-05,4.890031860912021e-05,-5.9908186668645435e-05
yfjN,yfjN,-0.0003112271266097048,0.0004247513021004992,-6.832499902748813e-05,1975,-1.4054185489685047e-05,-7.709756597981615e-05,5.163207510396424e-05,-9.020822880458211e-05,4.316571982146949e-06,-3.881329089185247e-05,-4.658311134167767e-05,-6.14888540055509e-05,-3.974397784193764e-05,8.134406592860078e-07
astC,astC,-0.0003149026171401988,0.0005490660536870862,-5.271970172392306e-05,1976,4.1074005517062935e-05,2.4291417841439642e-05,-7.420658768639307e-05,-0.00010660458164168413,-8.476025752457131e-06,2.9888077600262302e-05,2.182821731467889e-05,-0.00010258833971098959,-0.00011577219341876434,-2.4336607203354266e-05
