gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
cds-NP_308873.1,308873.1,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,67,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_310036.2,310036.2,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,68,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_310174.1,310174.1,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,69,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_309036.1,309036.1,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,70,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_309781.1,309781.1,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,71,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_309609.2,309609.2,0.0017273622750318982,0.0031768587073594274,0.0017593332726557667,72,-6.986893118572046e-06,-2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,-7.460287976385336e-05,0.0010964708230896917,-2.9507364342293654e-05,0.0008937208367447235,-0.0005854065415004139
cds-NP_311427.2,311427.2,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,73,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_310001.1,310001.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,74,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_311574.1,311574.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,75,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_309927.1,309927.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,76,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_311966.1,311966.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,77,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_310275.1,310275.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,78,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_312471.1,312471.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,79,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_311296.1,311296.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,80,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_311942.1,311942.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,81,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_310412.1,310412.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,82,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_311822.1,311822.1,0.001714240907085597,0.0018765700563038426,-0.0014513869063759596,83,-7.176006796562641e-06,-2.093352286429094e-05,4.50627580267639e-05,-1.5314247568242954e-05,-3.179980055123999e-05,0.0015986124196702655,0.0001236680831133704,2.0449257493046606e-05,-5.9409968287861655e-06,7.612963391273454e-06
cds-NP_308161.1,308161.1,0.0015690706486997164,0.0017435038855088303,-0.0014312801531312293,84,2.375097115182685e-06,-9.14344493539685e-06,-1.928004066701713e-05,6.130075901713037e-07,-7.263608896456187e-06,-1.936784609827988e-05,-3.2161677807406785e-05,0.0015280736843589784,0.00010269991961313415,2.2525558426807012e-05
