GO_ID,Term,Category,p_value,FDR,Ratio_in_study,Ratio_in_pop
GO:0002181,cytoplasmic translation,BP,5.6657657287725224e-11,6.872573829001069e-08,"(13, 83)","(27, 1654)"
GO:0006412,translation,BP,6.762429232334673e-09,4.101413329410979e-06,"(15, 83)","(51, 1654)"
GO:0010468,regulation of gene expression,BP,8.387122520748364e-07,0.00033911932058892555,"(7, 83)","(13, 1654)"
GO:0000027,ribosomal large subunit assembly,BP,2.8965520508586003e-06,0.0008783794094228705,"(7, 83)","(15, 1654)"
GO:0009408,response to heat,BP,4.14125886718927e-06,0.001004669401180117,"(9, 83)","(28, 1654)"
GO:0009409,response to cold,BP,8.205202060750448e-05,0.016588183499483822,"(4, 83)","(6, 1654)"
GO:0006417,regulation of translation,BP,0.00026438653127025855,0.04581440891868909,"(5, 83)","(13, 1654)"
