GO_ID,Term,Category,p_value,FDR,Ratio_in_study,Ratio_in_pop
GO:0002181,cytoplasmic translation,BP,3.834496083543255e-08,4.8928170026011936e-05,"(14, 88)","(47, 1667)"
GO:0006412,translation,BP,1.572973221860612e-07,0.00010035569155470705,"(17, 88)","(77, 1667)"
