ratio_1,repeat,n_cells,n_from_1,n_from_2,mean_depth,mean_detected,gmp_cor,gmp_cor_per_gene,lambda_max,lambda_max_scrambled,n_modes_above_threshold,p_kept,fraction_non_zero,gmp_cor_group_centered,d_gmp,auc_group_axis,silhouette,group_mode_index,group_mode_eigenvalue,bimodality_coef
0.0,0,900,0,900,359.0711111111111,97.28222222222222,28.40247110722663,0.015840753545580944,14.696233916695236,6.004455975453152,16,1793,0.054256677201462475,,,,,,,
0.0,1,900,0,900,359.0711111111111,97.28222222222222,28.963418106697354,0.016153607421470918,14.696233916695206,5.969558166518214,17,1793,0.054256677201462475,,,,,,,
0.0,2,900,0,900,359.0711111111111,97.28222222222222,29.517754962619726,0.01646277465846053,14.69623391669525,5.936950116169845,17,1793,0.054256677201462475,,,,,,,
0.5,0,1894,994,900,246.2935586061246,70.96726504751848,49.92160197186027,0.018845451858006897,28.17448589466663,5.483574680875899,13,2649,0.026790209530962054,27.946755390818737,0.4401871276772784,1.0,0.8718305059219275,0.0,28.17448589466663,0.8259894677127521
0.5,1,1894,994,900,246.2935586061246,70.96726504751848,50.50369382771824,0.01906519208294384,28.174485894666642,5.439266669115536,14,2649,0.026790209530962054,30.03548738801556,0.40528137425997524,1.0,0.8718305059219286,0.0,28.174485894666642,0.8259894677127524
0.5,2,1894,994,900,246.2935586061246,70.96726504751848,48.28874240328674,0.01822904582985532,28.17448589466667,5.620905978546562,11,2649,0.026790209530962054,26.181653870161156,0.4578104012006923,1.0,0.871830505921929,0.0,28.17448589466667,0.8259894677127524
1.0,0,994,994,0,144.1810865191147,47.140845070422536,31.34169685420278,0.01569439001211957,17.158692868731134,6.979078873638166,9,1997,0.02360583128213447,,,,,,,
1.0,1,994,994,0,144.1810865191147,47.140845070422536,29.90249755917594,0.014973709343603377,17.158692868731166,7.138989906418999,9,1997,0.02360583128213447,,,,,,,
1.0,2,994,994,0,144.1810865191147,47.140845070422536,29.181400739323916,0.014612619298609873,17.158692868731144,7.219111775291429,9,1997,0.02360583128213447,,,,,,,
