gene,gene_clean,coordination_score
yagU,yagU,0.17486718106470409
tmRNA,tmRNA,0.16953495927407652
yncA,yncA,0.16940466793246675
dhaR,dhaR,0.16522484818123
ftsX,ftsX,0.15774987276927221
hspQ,hspQ,0.1556941015027004
mrdB,mrdB,0.14141151692295964
ydaG,ydaG,0.13505577526210102
uvrC,uvrC,0.129257151175567
yzgL,yzgL,0.12561810961439226
rplM,rplM,0.1248346203355095
caiA,caiA,0.12407483102687002
ydaT,ydaT,0.12280036953906588
stfR,stfR,0.1199837810422547
yagQ,yagQ,0.11899407972697261
yiaT,yiaT,0.1150396998266284
recE,recE,0.10833988619392797
alsB,alsB,0.10759606644035244
pinR,pinR,0.09833830221695042
yihT,yihT,0.08960204748455085
ybbC,ybbC,0.08958992446106633
ydaQ,ydaQ,0.08926966660028594
racR,racR,0.08477829126762322
LELOBEKK_galT,galT,0.08472637745533919
recT,recT,0.0840710439577238
hslV,hslV,0.08160534339483497
yccT,yccT,0.07975051815653579
ygeK,ygeK,0.07689835136823472
yfaZ,yfaZ,0.07617937162596239
yphB,yphB,0.07545903196862398
sieB,sieB,0.07425779533444123
cyoA,cyoA,0.07328112024260973
fadD,fadD,0.07254013819883491
pinQ,pinQ,0.07237564457134403
ybeQ,ybeQ,0.07171186334986812
yjdL,yjdL,0.07058439893054401
pyrC,pyrC,0.06983187606628664
flhC,flhC,0.06726954717255305
frc,frc,0.06718789458031864
ycgF,ycgF,0.06628867726651094
ygbT,ygbT,0.06519722198155779
yjcP,yjcP,0.06461528402438112
fhuA,fhuA,0.06313899829598468
tsx,tsx,0.06313071604769933
cadC,cadC,0.06280646136904205
macA,macA,0.06252439051055825
yehC,yehC,0.06205887467199185
pyrD,pyrD,0.060949952583312095
sfcA,sfcA,0.06070114213036334
LELOBEKKtfaE,LELOBEKKtfaE,0.059708928961282236
yfcI,yfcI,0.05963610890880769
gntP,gntP,0.05909115942296714
yafQ,yafQ,0.05852711234569907
arcA,arcA,0.05842470247775383
yifB,yifB,0.05821330996985642
racC,racC,0.057806817983994674
rsd,rsd,0.057584330420581496
ybjC,ybjC,0.05740509001965516
tdcB,tdcB,0.05729725577081052
