gene,gene_clean,coordination_score
rpoA,rpoA,0.0300439420072488
ycgZ,ycgZ,0.02950760371368012
rplL,rplL,0.029187531614556193
rpsA,rpsA,0.02867708699139391
rplO,rplO,0.02600994391147973
fusA,fusA,0.024906546052322686
gapA,gapA,0.024367782965197753
clpX,clpX,0.022650062360196427
rplW,rplW,0.02260923862958307
yqjC,yqjC,0.02152094114171119
tetR,tetR,0.020759517202442828
rpsK,rpsK,0.020501961519963346
rpsE,rpsE,0.02026684119048408
rplJ,rplJ,0.020061739895691183
ymgA,ymgA,0.019527011586663232
yphG,yphG,0.01695463324723872
ygcJ,ygcJ,0.01688664284566369
zipA,zipA,0.016855928930252232
rplA,rplA,0.015651630903684856
rpsD,rpsD,0.015396698809160225
rplD,rplD,0.015320829834186209
slyB,slyB,0.015307282944677703
rplC,rplC,0.015078187713123957
LELOBEKK_tisB,tisB,0.014603653208212384
rplE,rplE,0.014544289279333067
yrbL,yrbL,0.014153663448504815
rpoH,rpoH,0.013532719176029965
rho,rho,0.013411293165027559
rpmC,rpmC,0.013232996265869287
ydgA,ydgA,0.012962890108019313
ygbT,ygbT,0.012893225263098385
rplQ,rplQ,0.012536735879420382
maeB,maeB,0.012470810418744878
yfcU,yfcU,0.012385569081043492
ihfA,ihfA,0.012040676264680791
ygaM,ygaM,0.011791847299065851
ygcW,ygcW,0.01178424758661107
kgtP,kgtP,0.011661024786225441
rplF,rplF,0.01123672480757237
crr,crr,0.011126654132486575
mscS,mscS,0.011021346606718139
infB,infB,0.010919645573287201
rplI,rplI,0.010630554756499782
acpP,acpP,0.01014262579061586
rpsC,rpsC,0.010066257915233204
ygcU,ygcU,0.00998471754917374
ppdB,ppdB,0.009923923354128242
ptsI,ptsI,0.009905095454552187
ymgB,ymgB,0.00955186913570319
dnaK,dnaK,0.009543428041625494
pnp,pnp,0.009469907554598131
fabF,fabF,0.009170900923354262
ygcL,ygcL,0.00894598835516578
ftsH,ftsH,0.008804789925137451
proP,proP,0.008764258349366186
ptrA,ptrA,0.008748048225821214
hns,hns,0.008709089353157937
pspA,pspA,0.008642684836805716
gcvA,gcvA,0.008628907951178433
ygcB,ygcB,0.008625742219800836
yfjK,yfjK,0.008606181702770919
yfcO,yfcO,0.008526744923382021
secY,secY,0.008515514367186207
yfdE,yfdE,0.00840075000036258
rplN,rplN,0.008338023941306337
thyA,thyA,0.008210714785742241
lpp,lpp,0.008185716720104635
ygcI,ygcI,0.008021755150480323
hcaR,hcaR,0.007734936812016285
aegA,aegA,0.00761232397474337
dedA,dedA,0.0075392398819057824
bfr,bfr,0.0074564596101064735
mntH,mntH,0.00740341857416803
rpmD,rpmD,0.00736428413425384
purL,purL,0.00731708091206297
aas,aas,0.007078141398827135
tap,tap,0.007067496128456163
fabG,fabG,0.007050669502372385
rpsB,rpsB,0.006988720298257405
LELOBEKK_rpsL,rpsL,0.006973816655355818
oxc,oxc,0.006931391606334165
uvrB,uvrB,0.0068110692399931125
ypdD,ypdD,0.006791635772133759
clpA,clpA,0.006721200585364657
nlpI,nlpI,0.006613363987229141
rpoD,rpoD,0.006611565040270255
ypjA,ypjA,0.006544742001145149
yfgF,yfgF,0.006489362238108667
yegR,yegR,0.006415816300542498
yebG,yebG,0.006401530837451153
yqjD,yqjD,0.006300158996945621
secG,secG,0.006287057196614451
arcA,arcA,0.006173425366607638
rplT,rplT,0.006113860183723765
sbmC,sbmC,0.0061075363364463285
osmY,osmY,0.006050154199255392
yfhM,yfhM,0.006023596223007131
yfbS,yfbS,0.005970655802403118
nlpB,nlpB,0.00591218571228866
rplX,rplX,0.00585083413509289
rpsQ,rpsQ,0.005833873944757957
yphF,yphF,0.00581580612837173
wcaD,wcaD,0.005778310626726353
nusA,nusA,0.0057628638385705065
rpsN,rpsN,0.005754579000335187
yehB,yehB,0.005749769553168959
gshA,gshA,0.005563228834082483
rpmF,rpmF,0.005562061842646128
hflX,hflX,0.005552867959584474
yneE,yneE,0.005459790342634532
yfjU,yfjU,0.005383694333725046
speA,speA,0.005380518518971216
pdxB,pdxB,0.0053553502525572885
mrdA,mrdA,0.005300289203497274
pbpG,pbpG,0.0052697796832839984
ydhQ,ydhQ,0.005206961807240531
dsbG,dsbG,0.005191537424088128
fbaB,fbaB,0.005177505830191217
nhaA,nhaA,0.005149158094988967
rpmA,rpmA,0.005029030058787764
thrS,thrS,0.0050120135515998605
talA,talA,0.004999252723876274
nudH,nudH,0.004965752200352495
ompT,ompT,0.0048939229011204614
pgk,pgk,0.0048670567786654375
glk,glk,0.004766371478946052
