gene,gene_clean,coordination_score
xapR,xapR,0.010331626908996661
htrG,htrG,0.010293605154529366
serC,serC,0.010261034759658352
rpe,rpe,0.010189410349400366
yieP,yieP,0.010181969501925264
lysU,lysU,0.010166796137387746
hlyE,hlyE,0.0101629997651114
fucK,fucK,0.010145253458897413
lrp,lrp,0.010125293130962486
talA,talA,0.010120393986933719
fimC,fimC,0.010086107158146005
zapA,zapA,0.010044332994381983
ybfG,ybfG,0.010029412925845301
ygbI,ygbI,0.010029054297534402
lysT--lysQoperon,lysT--lysQoperon,0.010008823801122536
visC,visC,0.00999546030825786
ybhD,ybhD,0.00993289250165249
ygcG,ygcG,0.009930582195637796
ybjO,ybjO,0.0099022790309142
yadR,yadR,0.009885064245357322
poxA,poxA,0.00970008489150654
ascG,ascG,0.009617716095439174
secB,secB,0.00957433307477751
yeeJ,yeeJ,0.009569934401290479
folK,folK,0.009568571626823747
pncB,pncB,0.00955936850961429
metH,metH,0.009519408016901688
mglC,mglC,0.009517540457083596
mukF,mukF,0.009463877511503767
ygaM,ygaM,0.009456985504905348
lsrK,lsrK,0.009412711789797992
fiu,fiu,0.00940822219743376
rpoB,rpoB,0.009397949556370076
sieB,sieB,0.009307645029877454
dnaE,dnaE,0.00930679856839859
yraJ,yraJ,0.009289207283894567
ydhF,ydhF,0.009275999248537982
yjjN,yjjN,0.009257714139795443
argS,argS,0.009251484189650709
pqiA,pqiA,0.009147748383946061
dinG,dinG,0.009146877877527016
umuC,umuC,0.009126405289171535
yjgF,yjgF,0.009119992872167837
yeaS,yeaS,0.009112000299569427
lpd,lpd,0.00910080655956309
lepA,lepA,0.009086568585051172
ygiW,ygiW,0.009080039301996487
torT,torT,0.009071242964251233
puuB,puuB,0.009070210004749233
yaeF,yaeF,0.009062440789554583
yjjM,yjjM,0.008977404497806743
rpoD,rpoD,0.008965095229091625
psiE,psiE,0.008940373294670918
gidA,gidA,0.008922773407794423
ispF,ispF,0.008915428018193105
marC,marC,0.008866441938858606
yidX,yidX,0.008820742605136888
narP,narP,0.00879354857026711
yobG,yobG,0.008755166842568165
yagJ,yagJ,0.008718807114840955
hokE,hokE,0.008707451447607704
rfaP,rfaP,0.008706659165137234
pinQ,pinQ,0.008697519576422306
yfaA,yfaA,0.008692290446571022
diaA,diaA,0.008646673889392246
yhbT,yhbT,0.008639260710615323
degP,degP,0.008617035854537023
nikA,nikA,0.00859882484387609
prfA,prfA,0.00856327644036968
yjeJ,yjeJ,0.008555730195373562
dkgB,dkgB,0.008555014830027742
yfaX,yfaX,0.008544868840877233
frmB,frmB,0.008544411168701941
yjaA,yjaA,0.008495808956554657
ydcK,ydcK,0.008491585376356355
ptrA,ptrA,0.008481061590162983
yiaA,yiaA,0.008453169145339902
hokC,hokC,0.008419207393659109
mdoC,mdoC,0.008403459095724819
ygeR,ygeR,0.008393705470088051
ytfM,ytfM,0.0083256477750971
gss,gss,0.00832368427680001
proX,proX,0.008287701841320525
torS,torS,0.008242558546141553
yjhB,yjhB,0.008236981572113585
imp,imp,0.008210356509224108
yfjD,yfjD,0.008209837370735178
yddV,yddV,0.008183667750955064
sseB,sseB,0.00816643094900257
yegW,yegW,0.008117464237894898
glgA,glgA,0.008114150526148901
yfeA,yfeA,0.008109643771140254
udk,udk,0.008108906129375459
yjiT,yjiT,0.00810762012064723
yfaZ,yfaZ,0.008102195304828579
ydiQ,ydiQ,0.008087218154192504
syd,syd,0.008051849931353928
yggT,yggT,0.008046564128371575
uvrA,uvrA,0.008028192119628838
gatZ,gatZ,0.007944461932871657
allA,allA,0.007939473261665077
yhhJ,yhhJ,0.007913582526413644
yafO,yafO,0.007878398492165772
rimL,rimL,0.007868548961062918
dnaA,dnaA,0.007867032223340847
pheT,pheT,0.00786415766910928
yjdA,yjdA,0.007861095146237751
yfiB,yfiB,0.00785337814247381
metE,metE,0.007822055284795768
ygcL,ygcL,0.007808609402405797
rfaQ,rfaQ,0.007751057188012486
guaB,guaB,0.007724513060034573
ydgD,ydgD,0.007652080097731662
miaA,miaA,0.00763610681656289
tar,tar,0.007591354219562869
ycgB,ycgB,0.007580344750802372
ubiB,ubiB,0.0075553253960682284
rpsH,rpsH,0.007547553868033094
yedL,yedL,0.007533418729496134
yigG,yigG,0.007532345808747235
ruvB,ruvB,0.00746731478871713
yphG,yphG,0.007441538340920214
aceF,aceF,0.007429976114028989
entB,entB,0.007411970366360305
mrr,mrr,0.0074054714386013005
chbR,chbR,0.007404452204949417
ydeN,ydeN,0.007403978819089246
phoH,phoH,0.007399862589530129
atoE,atoE,0.0073960611786380226
ypdB,ypdB,0.0073694097186661365
gor,gor,0.007366771762257922
yjgR,yjgR,0.007341503560152185
yhaB,yhaB,0.007339298405285364
xylA,xylA,0.00730364864363831
hipA,hipA,0.007295824418238559
parC,parC,0.007285444808721885
zur,zur,0.0072669054796673915
spr,spr,0.007247133086778994
dnaB,dnaB,0.0072462101444902985
yecJ,yecJ,0.007201302540275491
yagK,yagK,0.007191337559773813
yfdV,yfdV,0.007191020744749858
glnS,glnS,0.007189524722981353
yeeI,yeeI,0.007162459896370039
rluA,rluA,0.007138994379559867
ddpF,ddpF,0.007132838025168314
ybbO,ybbO,0.007121483880218638
acnA,acnA,0.007118156215422824
ydfJ,ydfJ,0.007114070421946458
rpsS,rpsS,0.007113429136494145
ybgH,ybgH,0.007102314393300075
ycfZ,ycfZ,0.007058453066291155
