gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
phnI,phnI,0.0014773018705876136,1,3.565446716007297e-05,5.416339206745174e-05,3.58448535895887e-05,0.00011540774931931492,0.00013912742336942959,0.00030306422072927944,0.00018965988515512165,0.00017077925787751218,0.0002021483363005662,0.00023145228501927635
ygfS,ygfS,0.0014773018705876136,2,3.565446716007297e-05,5.416339206745174e-05,3.58448535895887e-05,0.00011540774931931492,0.00013912742336942959,0.00030306422072927944,0.00018965988515512165,0.00017077925787751218,0.0002021483363005662,0.00023145228501927635
yfeA,yfeA,0.001189744852371736,3,7.92794835296705e-05,0.00016418009990802027,0.0001275120363856585,1.4773022290284941e-05,0.00018569743519478762,0.00019066105798608513,3.15620064931946e-05,0.0002479874938091329,8.261777184127682e-05,6.5474444933625e-05
ygbT,ygbT,0.001187758518670607,4,0.00018992670034819863,0.00036242698759207594,2.0350670020032152e-05,4.884667776312296e-05,8.181130887874134e-05,9.054414344533775e-05,0.00015228981547944423,1.2024041175843829e-05,0.0001232456064725894,0.00010629256749522108
mrdA,mrdA,0.001184264747978205,5,0.0001900243460502074,8.245201535815048e-05,0.00010210325531396223,0.00034518079697605964,4.767317091663049e-07,3.3899295473060293e-05,8.056531849051282e-05,5.31514546319523e-05,5.931585811665462e-05,0.00023709567585847888
holD,holD,0.0011506261005197775,6,2.658662697423266e-05,4.311592688090772e-05,9.64419904817362e-05,1.8881507474686097e-06,0.00016237372389685354,0.0003637112390640635,6.0148690185736926e-05,0.00026850132448057954,2.0445990026129347e-05,0.00010741243778206935
yphG,yphG,0.0011496979081203659,7,0.000193460337543172,0.0004415065644125908,3.1674731463723496e-05,3.8164219774057645e-05,6.991071204564186e-05,6.247324249134625e-05,3.915903325106882e-05,0.0001064472106832421,4.840784272563293e-05,0.00011849401372989001
gcvA,gcvA,0.0011435403148891113,8,0.00016404028954302983,0.00028595602365448535,0.00010008414886088895,3.390438899344459e-05,8.251273533235298e-05,0.00011020294293123093,0.00014973068087207055,8.639973924487767e-05,1.8227325302647802e-05,0.00011248204015408259
yceI,yceI,0.0011351914703310827,9,0.00012597683306628235,0.00014125862988176698,0.00010421032412095752,0.00032908894121410525,4.2594797912780864e-05,4.4457532640311216e-05,2.905996283289417e-05,8.228431809450786e-05,5.3285815653949176e-05,0.0001829743149135273
iscU,iscU,0.0011247566027733896,10,6.160890707243706e-05,0.00014748330887584727,1.6266652635987404e-05,5.2567817127488414e-05,0.00013921533220353417,0.00021712262620849344,0.00011652123035924277,0.0001087942771368856,9.836295320975961e-05,0.00016681349794371364
ygcW,ygcW,0.0011209145165465375,11,0.000170579002492707,0.0003586698848433494,6.41008913506094e-05,6.914415149566013e-05,0.00011523242237628328,4.8595252000652196e-05,0.0001641639560743534,2.9516100624360454e-05,4.2791594910051774e-05,5.81212603785105e-05
ygcJ,ygcJ,0.0011155549156417698,12,0.00012254197486301195,0.0004934772159390426,5.714757878987667e-05,0.00015624623464959895,2.7826243938880408e-05,6.24303016486985e-05,0.00010975676794518113,1.3327736651820796e-05,4.7869817498703773e-05,2.493104371695506e-05
ydhY,ydhY,0.0011135012098459714,13,0.00011698991734755899,0.00010918939199875981,0.000246250832780766,0.0001550415402001508,7.426797535927365e-05,3.1415200281727424e-05,0.00017320578541988327,0.00011727664785358459,9.499279903189209e-06,8.036463870107749e-05
pqqL,pqqL,0.0010981581807690273,14,8.880954764946817e-05,8.10712743933597e-05,0.0004012585549244907,7.202287053019715e-05,2.8507676530544873e-05,0.00010413114727460281,4.306209232835816e-05,0.00020189093997925,2.8487517874438093e-05,4.891655928431778e-05
ydfV,ydfV,0.0010731748333240886,15,9.339830106036294e-06,3.867581372327569e-05,0.0001020059886790693,8.46194923812657e-06,0.00014709379014570995,0.00034210334298424416,5.1547255194352744e-05,0.00025042060624684494,1.3431758350396618e-05,0.00011009449865603231
rpmB,rpmB,0.0010586658559601219,16,6.430999345814698e-05,2.794484894531039e-05,3.100371936348336e-05,0.0003524188272381227,1.6189707529638556e-05,0.00012271363463825353,1.7650289963237624e-05,0.00015926607017114898,0.00011006671668434742,0.00015710204796843259
malX,malX,0.0010577812186020636,17,7.94396141291574e-05,4.1677648100144895e-05,8.652732427527852e-05,0.0003301208886003484,7.682122442890401e-05,5.550916656208045e-05,3.820884506663959e-06,0.00011561900357002502,0.00010291583225585023,0.00016532963217361066
yneE,yneE,0.0010509205612821274,18,0.0001957569622067994,6.71407110774864e-05,0.00014707315263325275,9.726812780746733e-05,0.000159815060766862,0.00013824003682362337,1.7892454314256412e-05,6.841670566770894e-05,9.563379672230874e-05,6.368355326236202e-05
etk,etk,0.0010441595509314895,19,9.754255882230373e-05,4.3474543148722536e-05,0.00012643370359623324,8.373266601889394e-05,0.00014510124166893334,0.0003234222986329717,4.99830687997784e-06,6.199671562555436e-05,5.247277902118357e-05,0.00010498473751671534
pgaC,pgaC,0.0010434976375845676,20,5.424632567782343e-05,0.00011798917514665561,0.00012417578522649057,0.00033683257817709986,5.587945122258013e-05,3.8888043728233834e-05,0.00012075645202609535,1.2855686137659566e-06,1.2961449864812912e-05,0.00018048280790101
ptsP,ptsP,0.0010392053121475102,21,7.415365960887884e-05,0.00011404720539333766,6.224049414457763e-05,4.0047538172016816e-05,0.00015734026321571765,0.00019611047459551164,3.4270627545695756e-05,6.571998834462337e-05,0.00017320299300294112,0.00012207206812420978
yfaT,yfaT,0.0010391949850229755,22,0.00010203381589843507,0.00023303661432739968,4.173419384525429e-05,7.786325783817212e-06,3.202707896258488e-05,5.4490485339283135e-05,0.00012196805672218803,0.00015813087203450237,8.897978352985354e-05,0.00019900775857965738
rspB,rspB,0.0010383316209843043,23,0.00016608817655665937,3.182029951910012e-05,0.0003591521376424252,4.2373878384537634e-05,0.0001482120733570502,2.321666793704563e-05,2.5270435610739625e-05,0.00012316874108056554,9.010309148735613e-06,0.00011001890174744554
ssuD,ssuD,0.0010378191927395814,24,9.406026799772448e-06,8.82231336460271e-05,9.254469176006241e-06,3.689089660834208e-05,4.445808055508248e-05,7.01476070743637e-05,5.108544873523901e-05,0.00024428802722255955,0.0001951868655632266,0.0002888786373589623
yfeX,yfeX,0.0010378191927395814,25,9.406026799772448e-06,8.82231336460271e-05,9.254469176006241e-06,3.689089660834208e-05,4.445808055508248e-05,7.01476070743637e-05,5.108544873523901e-05,0.00024428802722255955,0.0001951868655632266,0.0002888786373589623
thyA,thyA,0.001035266074889629,26,0.00011558931341263723,0.00032398389881978403,8.923076340438376e-05,8.814520809200336e-05,4.150487442981902e-05,6.859060526765294e-05,0.0001365140303440982,2.5313623274963206e-05,9.003689352597211e-05,5.6356864318315114e-05
nfrA,nfrA,0.0010252015720033374,27,9.377939092917647e-05,0.00011026717204405425,6.571997817831309e-06,0.00015318628991046142,0.00010585925969931085,3.896422528944284e-05,0.00012175024932271845,0.00016022210711188735,7.767309064643038e-05,0.00015692778923202425
