gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
cheW,cheW,0.0010828228856317277,70,9.204813072787497e-05,2.1469911813239205e-05,0.0002152573223181423,0.00030612521467800316,8.344615378718402e-05,0.0001105867143475576,4.0622192985780275e-05,0.00012120012111018348,5.0071690457020574e-05,4.199543340674202e-05
msyB,msyB,0.0010792884123034306,71,0.00035444059553224974,4.6983643294021615e-05,0.00014427893670876672,0.00011170106919348717,0.00012092570621667429,8.907880321865174e-05,3.874231238649056e-05,0.00011435241540527464,5.625467598806992e-05,2.5302543597442085e-06
rpsK,rpsK,0.0010778639852595103,72,0.0006566387369845646,3.572451993384658e-05,3.0975870586814946e-05,1.618594089071107e-05,3.4316792510773296e-05,0.00011729239019773673,6.39442463489517e-05,1.1256335122457019e-05,6.535978077946485e-05,4.6169371904189605e-05
obgE,obgE,0.0010753981157205863,73,0.00028190679312917286,0.00016441501296674457,0.00017299320311566554,0.00013157397142764333,9.964610192773815e-06,3.5455679679987793e-05,0.00012768755235820575,2.850729402840153e-05,7.704836138287801e-05,4.584563743911308e-05
yoeA,yoeA,0.0010738844582772187,74,6.869366371719462e-05,0.0006641007082153947,8.211776379119327e-06,3.2968927088716695e-05,8.500045938614516e-05,2.1832069040603082e-05,0.0001614056596791605,1.715127990316727e-06,1.0503972475489796e-06,2.8905669533018954e-05
rplB,rplB,0.0010714758718952495,75,0.0005488299649621991,2.652419554191763e-05,0.00014145997088040434,8.009961982029018e-05,4.120256878172213e-05,9.661012711333234e-05,5.046262895724536e-05,4.09161621381003e-05,3.3616167147707043e-05,1.1754466552331173e-05
flgD,flgD,0.001065374498161673,76,2.1033592768122056e-05,9.023928050307525e-05,0.0002562582747803651,0.00033601297649048456,0.0001174757607700654,7.556555881636872e-05,4.93730558365385e-05,6.065941320209931e-05,5.911348826977731e-06,5.2845236167576373e-05
yccJ,yccJ,0.0010646721582918107,77,0.00043609434259604386,7.985738290914828e-05,1.6779673074395884e-05,0.0001160066176171379,3.370394457126783e-05,2.393741875411527e-05,2.1968842316444665e-05,0.00014723361334029468,4.742838929735812e-05,0.00014166193381560423
yqjD,yqjD,0.0010628148418822482,78,0.00045323464838268755,5.509113077797544e-05,6.643158102154816e-05,0.00013598592973948067,4.239453016495674e-05,6.927240495799702e-05,1.4441083226250455e-05,9.276456853720381e-05,7.46624702801197e-06,0.00012573271804613634
fes,fes,0.0010625174646763907,79,2.202164716468178e-07,0.0006872847484380479,3.7905065880288255e-05,6.03074480796745e-05,5.524237331586074e-05,7.329200866225383e-06,3.6952409682356156e-05,2.516866771617341e-05,2.0614486335555482e-05,0.00013149284789056218
yceF,yceF,0.0010512447520597107,80,7.168480071690691e-05,2.916587263462575e-05,7.647815178704859e-06,1.1310780406460033e-05,0.0002135764287178202,7.072129502043632e-05,5.935377698891606e-05,0.00028198043464080033,0.0001609531080648343,0.00014485043969020582
priB,priB,0.0010509960182919571,81,0.0006398562955056739,2.3055258515813542e-05,6.24800365888307e-05,9.00572405022335e-05,6.461073978324574e-05,2.8032867950861538e-05,2.508491035670385e-05,6.686475185036649e-05,2.1664667059108625e-05,2.9289250179119148e-05
rplE,rplE,0.0010504190408092532,82,0.0005898863938281789,3.484066443760705e-05,8.945248415149234e-07,0.00014971390854107014,7.892487148956845e-05,3.396406172659405e-05,8.385066145855723e-06,5.270899249630218e-05,5.772229673305056e-05,4.3378260569511264e-05
aceF,aceF,0.0010500915585685028,83,0.00010515217611894272,0.00013635432137003344,0.000140562202534394,0.00023163734140134912,9.631960641913544e-05,8.912116989701973e-05,4.032722894342278e-06,0.00012774862049956266,1.59117475001734e-05,0.00010325164993355006
katE,katE,0.0010473482275873388,84,0.00046810519932620313,3.810228371241054e-05,2.6127406414459553e-05,0.0001071642777129824,8.963396590977057e-05,0.00011761262568808537,2.6521310788670755e-05,7.118277508456563e-05,2.3564391324897467e-05,7.933399162529323e-05
cls,cls,0.0010468443828105956,85,2.4713748511949493e-05,2.247944026303368e-05,0.00020302302257670842,0.00013829690011277147,0.00012161781686552677,9.183703310280713e-06,0.0004177571870645572,9.87932603201443e-05,3.695445428177511e-06,7.283858357446018e-06
ydiK,ydiK,0.001046286029786934,86,7.666333556131289e-05,3.0858398454687054e-06,8.080576085726118e-05,0.00012738861822726518,6.1032795304103194e-05,0.00010515541938030776,0.0003307950666613862,0.00015855689776721177,1.1131268071496823e-05,9.167102811112044e-05
ompA,ompA,0.001045186029466588,87,0.0002959091897453134,0.00015458180354856608,7.80119446058609e-05,0.00019439800784887366,0.0001274085900141617,1.5037734191534212e-05,5.4439337091932714e-05,8.817421235594545e-05,2.259416550184891e-05,1.4631044562550808e-05
fis,fis,0.0010416856987943799,88,0.0003637616079549811,1.5593914886790178e-05,5.303429613754276e-05,0.00013659911395435195,8.644492887907087e-05,0.00013778433540464062,0.00012465369118955358,6.940050055295554e-05,4.020767543401738e-05,1.4205634400476023e-05
adhP,adhP,0.0010409543139414741,89,0.00027051627812690464,3.5610024187437256e-05,0.0001017702852823939,0.00012068150552166907,0.0001622418604420415,4.271856954837677e-05,5.464788368618771e-05,1.3590889813198283e-05,0.00010779240570639768,0.00013138461162686736
rpsG,rpsG,0.0010393337833247117,90,0.0004921549627784769,2.1773611056265337e-05,0.00011859397634630988,0.00011052366299177545,7.541941631963353e-07,0.00011174524306290671,3.7836519694786644e-05,7.097675442274431e-05,4.112994071650464e-05,3.3844918091745494e-05
rplN,rplN,0.0010392551068649772,91,0.00037668349701592586,0.0001468822378460837,0.00017235289962718014,0.00013465141295638465,9.726862296354435e-05,1.4553605396801086e-05,9.96784099678191e-06,3.5304897463606414e-05,2.9099720452210697e-05,2.2490372146458238e-05
ydiH,ydiH,0.0010341266966671285,92,0.00015633256585254718,0.00014528222761309875,0.00019386591442701294,1.2777093693371246e-05,0.00010994049844149294,5.8944007790709935e-05,3.7480209460936226e-05,1.7880607537896044e-05,0.0001858738712721851,0.00011574970057787831
yrbD,yrbD,0.0010314262982770307,93,0.00010180104569512467,0.0006116484376717271,5.9893780225917346e-06,5.2007525386710346e-05,3.7434019973456226e-05,2.3290507081209734e-05,0.00011963440201739775,4.927501260083529e-05,2.4921525643174092e-05,5.424444184803721e-06
uspA,uspA,0.0010285352951912216,94,0.0004158666119000601,6.929538093354509e-05,8.216260213545298e-05,0.00019743636856143053,5.906484774385941e-05,6.154153138437808e-05,9.329684552753107e-05,3.062874644654649e-05,5.3237650637740684e-06,1.3918595494643786e-05
flgC,flgC,0.0010272177977669278,95,2.0243653381351233e-05,4.940316500591628e-06,0.000278093235503606,0.00035981584162539566,8.354103071706797e-05,5.8485215988354684e-05,3.66349939402185e-06,5.8855213168484646e-05,0.00012999507769058752,2.9584713797466755e-05
hisG,hisG,0.0010269854239601433,96,0.00010547187838114333,3.153130931106132e-05,0.00011614794177693444,0.00014566719012294661,9.428223973090264e-05,0.00012721948741237465,0.0001297384454033676,6.451507986101754e-05,3.987748788107322e-05,0.00017253436407932188
