gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
dinj,dinj,0.002125097219812181,20,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
yjep,yjep,0.002125097219812181,21,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
insd-2,insd-2,0.002125097219812181,22,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
yoba,yoba,0.002125097219812181,23,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
glca,glca,0.002125097219812181,24,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
kdpa,kdpa,0.002125097219812181,25,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
mutm,mutm,0.002125097219812181,26,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
alsk,alsk,0.002125097219812181,27,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.75316786200665e-06,1.4006197210041963e-06,5.320393342415886e-07,5.429047934715954e-07,2.8718213412923427e-07,2.23377058402698e-06,1.3187355071352984e-06
mdtc,mdtc,0.002125097219812181,28,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
ybij,ybij,0.002125097219812181,29,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
ydcp,ydcp,0.002125097219812181,30,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
nird,nird,0.002125097219812181,31,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
yfci,yfci,0.002125097219812181,32,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
ssuc,ssuc,0.002125097219812181,33,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
yadi,yadi,0.002125097219812181,34,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
ydin,ydin,0.002125097219812181,35,0.002073117941445038,3.607514887655499e-05,5.835709554572004e-06,3.7531678620066492e-06,1.4006197210041969e-06,5.320393342416076e-07,5.429047934715765e-07,2.87182134129233e-07,2.2337705840269773e-06,1.3187355071352203e-06
acps,acps,0.0021250972198121267,36,0.002073117941444986,3.607514887655397e-05,5.835709554572616e-06,3.753167862006508e-06,1.4006197210037386e-06,5.320393342413025e-07,5.429047934717164e-07,2.8718213412939494e-07,2.2337705840268456e-06,1.3187355071352516e-06
degq,degq,0.00210471511920916,37,1.628734368877447e-06,6.374555096999274e-06,1.644149967318638e-05,7.3601970753834306e-06,8.312183427110975e-05,1.8774122448839673e-05,0.0011740598523221914,0.0006845645784111279,0.0001074526286637733,4.937116877671278e-06
wcaa,wcaa,0.00210471511920916,38,1.628734368877447e-06,6.374555096999274e-06,1.644149967318638e-05,7.3601970753834306e-06,8.312183427110975e-05,1.8774122448839673e-05,0.0011740598523221914,0.0006845645784111279,0.0001074526286637733,4.937116877671278e-06
ydgj,ydgj,0.00210471511920916,39,1.628734368877447e-06,6.374555096999274e-06,1.644149967318638e-05,7.3601970753834306e-06,8.312183427110975e-05,1.8774122448839673e-05,0.0011740598523221914,0.0006845645784111279,0.0001074526286637733,4.937116877671278e-06
aidb,aidb,0.00210471511920916,40,1.628734368877447e-06,6.374555096999274e-06,1.644149967318638e-05,7.360197075383427e-06,8.312183427110965e-05,1.8774122448840754e-05,0.0011740598523221912,0.0006845645784111279,0.00010745262866377296,4.937116877670762e-06
