gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
astE,astE,0.0008302507038851901,30,1.1848324883926277e-05,3.6935639774503574e-06,3.0114689074937918e-05,8.657421755481656e-05,0.00010847369322876201,0.0001401163987996497,1.9155074861742434e-07,0.0002451961008999008,0.0001564617652672273,4.7580399449901875e-05
ade,ade,0.0008302120615045107,31,0.00017074575455807643,0.0004994982865076839,5.615153978681001e-05,7.740413407373408e-06,7.009684704097377e-06,2.438359880812653e-05,1.6458580640292785e-05,1.9736168422550844e-05,2.0158956618936716e-05,8.329078050562628e-06
ycgG,ycgG,0.0008156251499391717,32,0.00010868567429682064,1.8183023913956788e-05,0.0002079361395821682,0.00023728386011706302,7.80965769948945e-05,5.6234938370830186e-06,3.7512493182695626e-05,6.387538206196658e-06,3.9408241074338155e-06,0.00011197552570085937
srlA,srlA,0.0008000429090919455,33,1.9990966863834648e-05,7.896940054616715e-06,3.3079199449332666e-05,2.3286034029046074e-05,6.555789051178386e-06,8.605224688207446e-05,0.0002717822377120278,0.00011636382016633224,0.00010129005904869753,0.00013374561583480505
yciA,yciA,0.0007997181289098059,34,5.188778588110346e-05,2.7820730087708033e-08,0.00028185563970854847,0.00023392098029130772,2.894229889623376e-05,4.966715173658699e-05,5.723456515810631e-06,8.127204160379696e-05,3.7359641466134556e-05,2.9061312080195587e-05
yjgI,yjgI,0.0007928233928687059,35,0.00014996349558352666,0.0004338432026623849,3.9523688507729515e-05,5.3406101707683254e-05,3.382997748380155e-05,2.505127277283734e-05,2.429066988297195e-05,2.8150838336647704e-05,1.0146921103087007e-06,3.7494538208143176e-06
ygaD,ygaD,0.0007925398730881447,36,7.856633727245276e-06,8.507743652176151e-06,1.6453242719734702e-05,7.881604784180511e-05,8.667283219033831e-05,0.0001272823514234755,9.502950429454578e-06,0.00023598210102603802,0.0001753163289321434,4.614964114573368e-05
nirD,nirD,0.0007922365813452717,37,2.6994582374300212e-05,3.921857415630766e-06,2.3519263576412964e-05,4.6343269882876436e-05,8.496842575441962e-05,0.00012157921175362127,4.37659154912119e-06,0.00024602854276364666,0.00017683398033074285,5.76708559444996e-05
bioH,bioH,0.0007591494633873526,38,1.985619628608415e-05,9.803493538611037e-06,2.2560728768989722e-05,6.49414980183593e-05,8.320440931274688e-05,0.0001199892459043035,5.798388175073442e-06,0.00022640762506951492,0.00014955837989947854,5.7029498414190954e-05
yjdO,yjdO,0.0007563290298983174,39,1.7346295601240283e-05,9.026673018756483e-06,2.8672822963348502e-05,3.405365400947491e-05,5.108566297706603e-06,6.431269525887933e-05,0.0002753417663707492,0.00011193421113185949,0.00010240760950820401,0.0001081247357380985
appY,appY,0.0007526302056282382,40,8.516714562136591e-05,1.0013268111588729e-05,0.0002352273996034231,0.00019185757198485095,3.2452692210214435e-05,6.619843404172166e-05,3.2842694321413915e-06,6.343472492380222e-05,5.228159686547824e-05,1.2713102833651464e-05
norW,norW,0.0007524485410311655,41,8.419513173914095e-05,4.253645853905833e-06,0.00024815397364078755,0.00021760851965025986,2.9582395353287894e-05,2.2864983849807097e-06,1.1437324054088332e-07,5.085438332291286e-05,0.00010013400731008556,1.5265612535263414e-05
carA,carA,0.000748167578904682,42,0.00010324735422900969,1.7014745401823666e-05,2.3892452107636147e-05,7.408916182447457e-05,5.503672888440469e-05,0.00020370341747385674,1.1198102044523835e-05,2.9951042536444776e-05,0.00016280770075466963,6.722687364783833e-05
zraR,zraR,0.0007420757889654978,43,3.475305259037085e-05,8.074045343346354e-06,7.71408777344009e-06,6.324980358800976e-05,7.886347405636092e-05,0.00012703142500354069,6.509100119794345e-06,0.00020862835220138458,0.0001445228353768527,6.272961291239761e-05
recT,recT,0.0007417700464380103,44,1.7039381446929633e-07,2.8347394206552405e-06,2.114107421693494e-05,2.6215421246432595e-05,3.686270953085736e-05,6.783489596156003e-05,0.0002693658294397771,9.63264356500586e-05,8.413908333086699e-05,0.00013687946382639828
gnsB,gnsB,0.0007373258962831032,45,7.415702807802454e-05,2.2696268243545236e-05,0.00025093219205478954,0.00021492143990994592,2.5384211401777526e-05,5.324994577725248e-05,2.3844774320168052e-06,5.605237356416213e-05,2.6245998877525236e-05,1.130196094406378e-05
ybcI,ybcI,0.0007361613331288437,46,3.707180327314596e-05,1.6708223828171116e-05,3.161909231879223e-05,2.0912040677478654e-05,1.652322096185328e-05,7.281543375251386e-05,0.0002503055240574788,9.825113564421501e-05,8.266909807538979e-05,0.00010928576053980494
arnT,arnT,0.0007306418563398763,47,3.285236740553358e-05,9.485513636389741e-06,6.671044176699253e-06,3.665603808295789e-05,6.33687568119725e-05,0.00020178783429440625,8.17495722130667e-05,0.00011996441625376376,9.308348342771266e-05,8.502283003737394e-05
ynjI,ynjI,0.0007214155687655429,48,5.9852529377258435e-05,2.3162127006942425e-05,1.60099666166567e-05,1.880898189948261e-05,5.728610654823676e-05,0.00016829785911288435,9.173746025546047e-05,0.00013776287859358275,8.905341120630493e-05,5.944424814873336e-05
galR,galR,0.0007180161178633038,49,4.307381907319568e-05,1.695496196463215e-05,8.826646544967128e-06,2.9003902256882556e-05,6.19301450637393e-05,0.00013760595248167617,8.677717870463314e-05,0.00013785433233290005,8.472574862160383e-05,0.00011126343081907374
yniB,yniB,0.0007103810609657288,50,5.9938771063905936e-05,2.5727661899942912e-05,6.621668209984425e-05,4.065964910076832e-05,0.00026584483821718387,2.1012179146132222e-05,6.702170884636375e-05,0.00013363263554589975,1.6998603208268957e-05,1.3328331837418855e-05
ansP,ansP,0.0007079864537628672,51,9.143489797840814e-05,0.0002538098314065599,0.00011322886200726947,0.00011771180832247089,2.116984636473222e-05,3.769816610271499e-05,8.011855397250386e-07,3.0180933750549208e-05,2.8729375419060743e-05,1.3221546871376592e-05
