gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
hha,hha,0.00255579845331485,1,6.895931175075962e-05,4.5900281349869364e-05,1.9486163551129443e-05,0.0007690525445870758,4.877905746295418e-05,6.080031918566527e-05,0.0005016924940844635,0.0005423837258409397,0.00028542999053781726,0.00021331456496417588
yagY,yagY,0.0025518736499434125,2,0.0003287635019352737,0.00032191298886163054,6.899337214551027e-05,0.0001222428121995765,0.0006664214324004782,0.0002954179643284634,0.0001767070139789548,6.360953155266533e-05,0.00042558934657166604,8.221568596919368e-05
hcaT,hcaT,0.0025044240523477883,3,7.290889474182893e-06,9.074394934184013e-05,9.003058774666029e-05,0.00013254012837685662,0.00024996909990288133,0.00046718779181588053,0.0006499862439368404,0.0006723341765599095,0.00010885461313813901,3.5486572054597694e-05
yadD,yadD,0.002479726590718058,4,7.271623234214879e-05,5.602142399234823e-05,4.885860543214406e-06,0.0007524057891736479,5.048681261882389e-05,9.825407314919031e-07,0.0005424760594769006,0.0005342059292271782,0.0002743666845815347,0.0001911792580307694
ycaJ,ycaJ,0.002477958602766427,5,5.411701222607582e-05,3.9091527161421926e-05,2.1231430031012438e-05,0.0007484710375564368,4.409703561933576e-05,6.634766772355678e-05,0.0004887231631053312,0.0005347310050816688,0.00027803044571738874,0.00020311827854419912
yfjI,yfjI,0.0024643699468518227,6,1.5050190140263006e-05,5.016672002242201e-05,0.00043265835349025285,5.0147424731670386e-05,0.000288530068630391,0.00027704356086731313,0.00046815039016413713,0.0004234647632577535,7.182105502499216e-05,0.00038733742052262765
yjcH,yjcH,0.0024383119074469608,7,0.0003224391273941392,0.0002950099272141227,2.0925677876626617e-05,0.00010216679321210185,0.0007008360263247942,0.00035293135570650447,0.00011689446658068797,4.3844782371381326e-05,0.0004153096625902355,6.79540881763668e-05
yagR,yagR,0.002421122795740063,8,0.0003703033748675464,0.0003979795611078324,3.1969116664910376e-05,7.413292430729249e-05,0.0005969552634221009,0.0002576120154839165,0.0001609834368587488,6.798462025959753e-05,0.0004278371835806579,3.5365299187459886e-05
treB,treB,0.0023972957963680486,9,0.0004106333519523938,0.00042848362535748114,5.5224515443089095e-05,9.110696331935139e-05,0.00064919110224426,0.00031003436515892983,9.101989231767508e-05,5.507430545127064e-05,0.0002993160234180652,7.2116517055325774e-06
yfcY,yfcY,0.0023215912925619296,10,5.744622678344687e-05,0.00010441791223669429,0.00015798680920430837,0.00012928809604921022,0.00023983053251107686,0.00030652393311911925,0.0004712502065033514,0.00045630910520163436,5.8857821095199905e-05,0.0003396806498578881
yiaD,yiaD,0.002314697672714709,11,3.504657379379149e-07,5.626555014254996e-05,0.00014919595304691588,0.00010452595062558355,0.0002452416250732322,0.00031118254651982117,0.0004992602942446272,0.0005078225569530516,5.797915219489357e-05,0.00038287357817609613
lysS,lysS,0.002259972986587235,12,6.00550997130683e-05,7.891932143333353e-05,0.0001612751189836641,9.198038190256133e-05,0.00020349432178620903,0.00028700953190896795,0.0004807912201088195,0.0004670967921884532,7.730855419289891e-05,0.0003520426443692589
yjjM,yjjM,0.002224852773944413,13,0.0005025178148752267,0.00042979053153332304,6.065098997635796e-05,7.188618398094708e-05,0.0005361849745051987,0.00019370304743380966,0.00011189834065412827,2.9291022213219323e-05,0.000231901596188182,5.702827258402012e-05
yfgL,yfgL,0.0021514537197220725,14,9.276556267416533e-05,0.00011772704645746868,0.0003503071029042702,7.69668717365108e-05,0.00025061336066151455,0.0002569775298059717,0.0003532322181083046,0.0003350397696136523,1.1268691683291524e-05,0.00030655556607692255
ygbK,ygbK,0.0021291164525569515,15,9.81574946108558e-05,6.116449864353632e-05,0.0011920491439271822,0.00011057485785202093,0.00016909661518635795,0.00012791704811375472,0.00019233424287257747,1.865490816454756e-05,4.5578246792043524e-05,0.0001135893963940748
queF,queF,0.002126270551418206,16,0.00011399207547761086,7.838083876602082e-05,0.0011914178584108521,0.00011610777502206834,0.00016614145012500825,0.00010271565709602114,0.00018320750083171232,1.3154169558292179e-05,4.679669606712129e-05,0.00011435653006349803
yidP,yidP,0.002089965723860667,17,9.614828907209318e-05,7.663518479301225e-05,0.0012577296868227159,0.00012085372224604708,0.0001688337895596138,6.284088964954688e-05,0.00015382035014687524,7.4374094603968715e-06,5.1889841936440356e-05,9.37765601739255e-05
tmRNA,tmRNA,0.0020785959299642817,18,0.000391495971393806,2.1345509464997204e-05,1.0102258165163806e-05,0.00018643518349299677,9.667695742523589e-05,0.00039551287183637934,9.940891550589198e-05,0.00024905007356767464,0.00022939116639839036,0.0003991770227137455
ydfI,ydfI,0.002076001479107734,19,0.00018486683265807395,0.00020556669169960988,1.737652735387184e-05,0.0005832851954235715,8.510345555705096e-05,2.297988075559317e-05,0.0002572898809307374,0.00027214905135522293,0.00025901446236988897,0.00018836950100411306
menA,menA,0.0020631050945227923,20,0.00011904499905441872,0.00011244333519453328,2.8902618763036294e-05,2.444192832385246e-05,0.0001130169872052732,0.000337534844386792,0.0004051013035175161,0.000519485545264137,4.686439327269975e-05,0.000356269139540534
ppdB,ppdB,0.0020522648414703507,21,0.00013374033934248706,0.0001430632817565302,0.00011500012774868957,0.00012625861777951106,0.0002042676935324497,0.0002261644723268012,0.0004268239624298468,0.0003469174703739593,3.42766318817714e-05,0.00029575224429830417
