gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
fecC,fecC,0.0031405160380412146,1,0.00031138568091041314,0.0002208589555792943,0.0004008371912846183,0.00028486279073002224,0.0006752866661600251,0.00047521343701989287,0.00010934904807673105,0.00014611029336731833,0.0002676058508950418,0.0002490061240178578
trpE,trpE,0.0029631542906719856,2,0.0004826593154907462,0.00036630842516835086,0.0006307287334950631,0.00030205401862813506,0.0004453642382164002,0.00023300000841742683,0.00022717250419954994,3.054028043480835e-05,5.135712411937932e-05,0.00019396964250212534
usg,usg,0.0025025308134477143,3,0.00036218678349794444,0.000309315668260925,0.0005807184009830651,0.0002694611086675151,0.0003870157937767777,0.00017042970809197158,0.00017155760996406968,7.990178177024885e-06,8.009371338386394e-05,0.00016376184864455606
yhjC,yhjC,0.0023990673293380286,4,0.0004781734710213197,0.0003426357069757725,0.00048449487244559946,0.00017137870794538273,0.0003692293378746255,0.00015047469765238963,0.00012963035432896498,9.591769222627276e-06,0.00011233115287957023,0.0001511272589917763
ffs,ffs,0.002296657470189232,5,0.0009261910648267999,0.000594181934222565,0.00027676617533832623,0.0002050871408327073,5.89691895524128e-06,8.977154750902391e-05,7.225027888653128e-05,1.8785581119837178e-05,9.056349264859193e-05,1.7163335849608206e-05
nadC,nadC,0.0022860041434772777,6,0.00039270374717047604,0.00011364361821589861,0.0004198288798974562,0.0001015741759488491,0.00033004388534479663,0.00037485171268425373,6.504740503613086e-05,0.00011527347674026693,0.0002572155612434976,0.00011582168119565181
tff,tff,0.0021861500167654523,7,0.0011423494811248023,0.00045295859293244175,0.00013844315210235093,1.4381406811339186e-05,3.080851409293203e-05,0.0001189917877967525,1.0808765956355935e-05,5.3363810115339704e-05,8.626302816046751e-05,0.00013778147767267048
tyrT,tyrT,0.0021507503958741823,8,0.0011249289213092265,9.148457133176499e-05,0.00017935182561749853,2.798418012638319e-05,0.00012502984994745977,0.000390749055844587,7.876530501428002e-05,1.880949599094262e-05,3.480556325125264e-05,7.884162744078702e-05
yfdY,yfdY,0.0020802881679939447,9,0.00016551959595108767,0.0001943311272871643,0.0003548163211033248,0.0002859161837570133,0.0003425858145170562,0.00029427091162494715,0.00011969010345593677,0.00021350062303505444,8.650472041556715e-05,2.31527668467928e-05
dsbA,dsbA,0.0020162089099117118,10,0.000328032815725409,0.00020355610253925205,0.0003345017676257551,0.00022969344410926631,0.00031681742752728105,0.00023536716368385632,0.0001268305856349975,0.00018497450371170816,3.6603224813918094e-05,1.9831874540268152e-05
cobB,cobB,0.001975876099117901,11,0.00025131607800262657,0.00018263315085821475,0.00017384834038281107,0.0001453670912721267,0.0004325672949756697,0.00027327546650239456,9.792242533899031e-05,6.576207547043673e-05,0.00015597628014417283,0.00019720789617045788
ybhN,ybhN,0.0019406643739675726,12,0.00022328361284992704,0.00013295412323383778,9.347983621237414e-05,0.0007056153399799304,0.0003349856861182593,7.653486447625327e-05,1.6126632102199397e-05,2.0999480927551753e-05,0.00020768205874270918,0.00012900273932453036
rpsD,rpsD,0.0019182732349950556,13,0.0007559147832289961,0.0001801613952365635,0.00024723395871838855,1.2363027521233699e-06,2.3848551016862132e-05,0.0002952007366266602,0.0002046648990026553,8.127269454758548e-05,9.404196940445481e-05,3.4697944460766285e-05
gcvP,gcvP,0.001905935195006187,14,0.00036837790389048115,1.9548673467833828e-05,0.00023354770337481148,0.00022250663695761662,0.0003246163332099874,0.00030817855818772146,3.0503396926894553e-05,0.00017509342907817154,3.966607097683624e-05,0.0001838964889358328
rpsK,rpsK,0.0018968410694527244,15,0.0007760605900297055,8.454820693021436e-05,0.000289562513875295,1.8865025380050285e-05,2.3851430808353607e-05,0.00026158624780691514,0.00023078650344892694,0.00012278737224277265,5.451372703223456e-05,3.427945189825624e-05
rrfB,rrfB,0.0018565531222919534,16,0.0010162780343872231,9.01610893379857e-05,9.206304405410934e-05,4.2808893298964996e-07,3.393102061460363e-05,0.00022887112727981756,0.0001841501038146313,0.00011253106027416498,8.432116169528152e-05,1.3818391901146537e-05
yggG,yggG,0.0018199415271436903,17,5.779248302454893e-05,8.974524047723844e-05,0.00025866480293108564,0.00031871277548855577,0.00010923775354716229,1.9816822240704426e-05,0.00012769175624522837,0.00031211727586532325,0.000327791330294472,0.00019837128702937106
rplO,rplO,0.0017973608128174674,18,0.0007610280550755845,9.975412771075084e-05,0.00019612378406710926,0.00014080111684454199,9.909448124760037e-05,0.0002178475417564739,8.603105729608213e-05,8.098900090615688e-05,0.00010348658883313888,1.2205059080028771e-05
serV,serV,0.0017492762401109536,19,0.0007869224130195196,0.0001416653339275131,0.0001105134376520915,9.795414611657791e-05,8.418150571502933e-05,0.00024671963871835886,6.542265806800943e-05,4.274874668250993e-05,6.346099636541551e-05,0.00010968736384592841
ibpA,ibpA,0.0017382140097250722,20,0.0003259961380296059,0.0003088757777302491,0.00024317936114788975,8.149754362185681e-05,0.00017470478188436213,0.00016037343339838405,0.00021103958082949723,7.316874343211119e-05,3.758410781703921e-05,0.00012179454183407676
aspv,aspv,0.001726085406168223,21,0.0010669763155474572,0.00013849462460196926,6.540089794692987e-05,8.94918343627072e-05,5.3331423645124875e-05,0.00019644157315946032,1.73978698803064e-05,8.855586387112584e-06,2.6223639180821372e-05,6.347164145633411e-05
rpmC,rpmC,0.0017014575453331963,22,0.0004788264897117774,3.70518995313017e-07,0.00020543010580140091,1.5276773130278382e-05,2.0655712087835974e-05,0.00044150684762943196,0.00023771182065121383,0.00013791176433490158,5.29875545773375e-05,0.0001107799584137059
yhhS,yhhS,0.0016941170926836997,23,0.00020307431055364335,4.4042746234752495e-05,0.0001309829178227784,0.00021524436264040844,0.0003832268182592317,0.00022005052857426726,6.545091324576107e-05,6.8617338369876e-05,0.0001721084716404928,0.00019131868534248825
rplC,rplC,0.00166976663817891,24,0.0006650986762542916,8.99529947256394e-05,9.137851825717355e-05,0.00013997477993710298,0.00010923626765691692,0.00033920154705486996,0.00012771539096707995,9.276913660207651e-05,1.4156273592209586e-06,1.3023699364537757e-05
bioH,bioH,0.0016539299409900753,25,0.00011439939947509435,0.00011034436110379839,0.0002247755975961582,0.0001321075950410004,0.0003671950720246772,0.000313683857246476,3.4734400964605814e-05,0.00010244587173188926,0.00013897925525273503,0.00011526453055364095
nrdF,nrdF,0.0016496108615586132,26,0.0002250619731919999,0.00012147853691560512,3.4713080124441124e-05,0.0005296548158405773,0.0003454493626769401,3.581409404604471e-06,4.3869507127412386e-05,6.206291202808179e-05,9.828685064319653e-05,0.0001854524136057545
pstC,pstC,0.0016454395561062334,27,0.000286531965433347,0.0001205583381437176,5.319552348475851e-05,0.00024656185839616753,0.0003017586462213504,0.00023971724784545406,1.0859058210266963e-05,6.951847523933178e-05,7.324562141260206e-05,0.0002434928217192375
