gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
ilvC,ilvC,0.0021708310686217778,1,4.7309010017698074e-05,0.00013953720083814724,0.0002959335494311552,0.00012152867201018123,0.0005705611562659954,0.00021503431737481926,6.095231427576006e-06,0.00015063568069522692,0.00033959682575103423,0.00028459942480994397
ybaQ,ybaQ,0.002082158644316772,2,0.00024394017360523544,0.0008357388794941958,0.00043805483399517035,0.00024912254602517636,8.799556501884939e-05,1.0336391289836211e-05,7.51320369571689e-05,9.338245813896383e-05,6.908788637310337e-06,4.1546971154865075e-05
xylE,xylE,0.0020535077309890657,3,0.00025271096099850176,0.0008055640604997295,0.00045242829888180066,0.00024412813304375638,6.282867257496689e-05,1.8103545831769675e-05,0.000100702109587336,8.221232819683945e-05,5.555469295010753e-06,2.927415207935432e-05
pta,pta,0.002042528360740249,4,0.00023628572920160758,0.0008104485100575977,0.00043361713791223227,0.0002480069495826669,9.747408637704276e-05,6.745324088439225e-08,9.685230867461201e-05,7.020543263822132e-05,1.1252530059943873e-05,3.831822299543987e-05
ybfP,ybfP,0.0020109205510461083,5,0.0002612380378549974,0.0008204133720502487,0.0004373674508196626,0.00023394306155407547,7.123255711066709e-05,2.3620290683372825e-07,8.940101682774037e-05,6.929659113952022e-05,9.657611827789676e-06,1.8134648954573208e-05
yedV,yedV,0.0019299391914418711,6,0.00024708760464198936,0.0007755125746454369,0.00042520326398938133,0.0002173490404586097,5.073660450927478e-05,7.941675749680065e-06,8.89942078633366e-05,6.855401290920991e-05,2.429527411190671e-05,2.4264932563045947e-05
metC,metC,0.0019075807357809998,7,4.080601857493508e-05,4.5688064254722914e-05,5.3377337116747035e-05,0.00026223430876958214,0.0001199647889660234,0.00017101446946419553,0.0004725883609494197,0.00030412723829313697,5.4147730296437095e-05,0.0003836324190957999
rffM,rffM,0.0018865617716714049,8,0.00024679834911728305,0.0007640223415213595,0.00040615655782593986,0.00022278352274280453,5.631978135600319e-05,9.335380245893332e-06,8.559043135810692e-05,7.930321151561615e-05,1.3048275741446945e-05,3.203920246951122e-06
maeB,maeB,0.0018426562257256903,9,6.476826480314306e-05,3.473012019953105e-05,2.1560216529275457e-05,0.00028673801168936007,4.466279527606845e-05,0.00021746198694296088,0.0004869609448068895,0.0002828127693967168,5.8117423730207205e-05,0.00034484369235153776
ygcP,ygcP,0.001793358884263399,10,2.3812390853337625e-05,0.0003940128340581215,0.0006639666814089893,3.120042801928998e-05,0.0002602776747057686,3.037469514273389e-05,0.00013473205743139082,3.9580410971105045e-05,0.00019237874114907052,2.302297052359152e-05
yjeP,yjeP,0.0017815073001875182,11,5.572536080553281e-05,1.71508025407458e-05,3.167557219840328e-05,0.0002633001152566927,7.481641509745926e-05,0.00019005219946387517,0.00047080625463134763,0.00029029870339002296,4.17493639491332e-05,0.00034593251285430543
sufD,sufD,0.0017766579947766734,12,4.9560483984458684e-05,5.586231217539637e-06,3.749190251436208e-05,0.00023151573611385095,5.1778106536677285e-05,0.00021473688341974503,0.0005071252162477431,0.000300679256036994,4.317407310089936e-05,0.0003350101056044031
rhsC,rhsC,0.0017604328325345805,13,1.3307972867857393e-05,0.0004212882313419289,0.0007746017035522165,7.887420780160851e-05,0.00011201631200438852,4.3241357460480664e-05,0.00014003063689295631,3.7747572169579006e-05,0.00012649141949377092,1.283341894979394e-05
yqhA,yqhA,0.0017379942471411622,14,5.336173185742725e-05,4.900914162315192e-06,4.164526844351216e-05,0.00022995401781071334,2.995876213774749e-05,0.0002211725256306941,0.0004702550578463106,0.00029289304400707106,5.849806013928652e-05,0.0003353548651060845
ydaQ,ydaQ,0.001725707512339609,15,0.00100138509887996,0.00024324527022687243,0.0001359886823334841,8.453516041535601e-07,8.192255030219435e-05,5.35087727242876e-05,5.699494043786797e-05,6.16623728273912e-05,6.21738789407501e-06,8.3937085109323e-05
ubiF,ubiF,0.0017224203806455942,16,5.3336242654062085e-05,1.0732643552347732e-05,2.3029472127576047e-05,0.0002414387960240336,8.373578804345007e-05,0.00018693616597847287,0.0004613369336505325,0.0002985344920511058,2.7378090645598975e-05,0.0003359617559184145
yneJ,yneJ,0.0017169718399615737,17,0.0009801284056014045,0.00023234677511783317,0.00015093360420811425,2.9841499126721302e-05,7.932239167531348e-05,2.425692753055916e-05,6.765564513388615e-05,7.37894183663143e-05,7.675248090656426e-06,7.102192511077074e-05
frlB,frlB,0.001707761637739236,18,3.026468868770965e-05,8.863248689600426e-05,0.0001441146423969899,6.678297730704826e-05,0.00046031409614432413,0.0001465485223356673,1.9093250342641824e-05,0.00015070413021659886,0.00028903838913361187,0.00031226845427863986
ygeQ,ygeQ,0.0017017637656667494,19,1.187472030844343e-05,1.6078254575301702e-06,3.347032468592279e-05,0.000103548298991897,0.0004250323505100304,0.0004614575614681706,0.00023277273857770145,0.00015941869213006738,0.0001464620240176503,0.0001261192295193362
bssS,bssS,0.0016827618731196604,20,0.00020399915793169784,0.0006806854955487214,0.00034465724772035226,0.00021038418339126705,6.236633013032646e-05,4.621627829130504e-06,7.456798599387604e-05,8.720692746043666e-05,2.6348423611187286e-06,1.163807475273364e-05
yafC,yafC,0.0016650048827975188,21,6.22681985290068e-06,0.0001222440894097381,0.00031688892912841205,2.9195380975262328e-05,0.0003479209052388734,0.00041959765980059997,6.437894142145976e-05,9.253330609886462e-05,0.00011704267713403977,0.00014897617373736783
cof,cof,0.001640944292597277,22,4.11252564745968e-06,0.00013524239708131202,3.646183522892025e-08,0.000536514073381223,0.00010963046874791978,9.237290543989732e-06,5.8818315121062685e-05,8.638058958245356e-06,0.0004362053187619542,0.0003425093825188815
thiL,thiL,0.001640944292597277,23,4.11252564745968e-06,0.00013524239708131202,3.646183522892025e-08,0.000536514073381223,0.00010963046874791978,9.237290543989732e-06,5.8818315121062685e-05,8.638058958245356e-06,0.0004362053187619542,0.0003425093825188815
seqA,seqA,0.001640944292597277,24,4.11252564745968e-06,0.00013524239708131202,3.646183522892025e-08,0.000536514073381223,0.00010963046874791978,9.237290543989732e-06,5.8818315121062685e-05,8.638058958245356e-06,0.0004362053187619542,0.0003425093825188815
proX,proX,0.001640944292597277,25,4.11252564745968e-06,0.00013524239708131202,3.646183522892025e-08,0.000536514073381223,0.00010963046874791978,9.237290543989732e-06,5.8818315121062685e-05,8.638058958245356e-06,0.0004362053187619542,0.0003425093825188815
dedD,dedD,0.001640944292597277,26,4.11252564745968e-06,0.00013524239708131202,3.646183522892025e-08,0.000536514073381223,0.00010963046874791978,9.237290543989732e-06,5.8818315121062685e-05,8.638058958245356e-06,0.0004362053187619542,0.0003425093825188815
aegA,aegA,0.0016242214160730089,27,7.684158326483244e-07,3.424492002216599e-05,1.7368745675276477e-05,6.964187730206558e-05,0.00043682811224670764,0.0004698299528490368,0.00023186231051783838,0.0001117601545913191,0.0001346003221436531,0.00011731660489229733
yjhI,yjhI,0.0016169177813780524,28,0.0009144886300124106,0.00020723907890523495,0.00012824211982682106,3.426989915490833e-05,8.143595150463402e-05,5.6620235184773156e-05,6.566280118292679e-05,5.2590648664819906e-05,6.027013270707344e-06,7.034140367081613e-05
yihG,yihG,0.0015979630650312646,29,1.585627126977728e-05,0.00034648361408765293,0.0005727262536492567,3.918724386004956e-06,0.00024951483599935774,5.706951215604592e-05,5.685655924281366e-05,3.9131597254181755e-05,0.00017974277763383156,7.666291935234197e-05
ygbM,ygbM,0.0015937719999031554,30,5.8915062911088015e-05,0.0001497325094134983,0.00041207153113248903,0.00015517929923020943,0.00035325178758430833,0.00016880041940275564,3.6626827991014894e-05,4.4461547588060934e-05,0.00017132614510647753,4.340686954325326e-05
yfhL,yfhL,0.0015851025730457013,31,5.082074231961241e-05,2.7669691036881664e-05,4.606424853047575e-05,0.00024097848583482195,6.730307494740973e-05,0.0001909048426811772,0.000456303446816203,0.00022812812892033352,4.057534176052806e-05,0.0002363545701982579
yfiL,yfiL,0.0015658122214310824,32,4.510370225239946e-05,0.0001548623211532402,0.00042535934685071795,0.00013837263447730378,0.00037502277525570314,0.00020746182504371332,2.1286076388823475e-05,2.8485010904921598e-05,0.00016565692639932588,4.201602704933433e-06
gatC,gatC,0.0015645861599058793,33,5.562909653495483e-06,0.0002832489638653153,0.0005000373066278449,7.779055033867972e-05,0.00020391254894972278,0.00010914211097426125,0.00017874788428715654,8.085306384401819e-06,0.00011257787278503866,8.548070603996276e-05
yajQ,yajQ,0.0015601746847670318,34,1.2460021214193817e-05,2.890790244488135e-05,6.9396215628138865e-06,7.06044105772159e-05,0.00041836541931391765,0.00044898567633495814,0.00023221622138951473,9.386738607659446e-05,0.00012821881774389315,0.00011960920810904882
yihW,yihW,0.0015598755639142914,35,6.05607802568781e-05,7.218864827730642e-05,8.529476613289007e-05,0.00010027588828659228,9.838064067562944e-05,0.00020039148743484158,5.0670284621024124e-05,0.00031377836339083594,0.0004198129125068729,0.00015852179233142083
ybdR,ybdR,0.0015456383225268856,36,6.468893804463624e-05,7.272768772662258e-05,8.537650053353133e-05,9.352822204436303e-05,0.00010248957130584367,0.00019651319406913565,3.4888960688628524e-05,0.00032578336386295036,0.00041773582146281126,0.000151906062788363
yejH,yejH,0.0015370028211995125,37,2.604327505157551e-05,9.377528097861027e-05,0.00011784887518356168,4.9204508082793806e-05,0.0004158369714416594,0.00011173634744367534,1.1766213275808839e-05,0.00015078096148726325,0.00027384592617866685,0.0002861644620758973
ycjZ,ycjZ,0.0015293964197575683,38,3.0674304208661636e-05,4.584566380104858e-05,1.0395075170121299e-05,0.00010322775784283676,0.00041841087390115215,0.00038035355137944844,7.739933005135916e-05,1.9074689047569166e-05,0.00021506481748208525,0.00022895035687328554
serA,serA,0.0015076139584913172,39,5.805906485718035e-05,5.131010660820558e-06,2.9082382208656655e-05,0.00023771168437336347,5.210181477618183e-05,0.00015966212317577365,0.00039052037401020453,0.0002532594586414394,7.11167341949006e-05,0.000250969311592796
tag,tag,0.0014865137259577137,40,3.565727072675607e-05,9.010121793075974e-05,0.00011241160513257436,3.488715079351601e-05,0.00038426376572525445,0.00013112316385761785,8.773359166338986e-06,0.00012901466694553983,0.00026273957010577775,0.0002975419555735787
metE,metE,0.0014688678762136264,41,1.6989237309828197e-05,0.00014543874061772897,0.00042222261992847665,0.00010803343926307501,0.0003576205068428582,0.00020965285924940405,3.373179804581506e-06,3.98611387954697e-05,0.00015765261082513024,8.023543577073982e-06
pflD,pflD,0.0014559410490069568,42,5.853811582215119e-05,6.807127357540311e-05,7.63213954977647e-05,8.682191915641855e-05,9.055112397569722e-05,0.0001926622591676781,3.1286836397377544e-05,0.00030819251177905934,0.0004095491236416388,0.00013394648999376827
yoaD,yoaD,0.0014431119100890646,43,4.3370206786860076e-05,7.668786024796165e-07,2.061184458013542e-05,0.00021581881118795857,5.542241227265376e-05,0.00020073858268195623,0.0003783484354681898,0.00024034442947139026,3.550936554301111e-05,0.00025218094349442957
yeeA,yeeA,0.0014423142651581794,44,0.00020212097100841112,0.0006071510534216635,0.0003356917174039503,0.00014605571292737054,2.7917518489212973e-05,2.1488258742373862e-05,4.464966214458299e-05,2.4003773651031846e-05,8.358551501337174e-06,2.4877045868245016e-05
ybaJ,ybaJ,0.0014344146529048213,45,7.962204134041997e-05,3.5906752124163384e-05,3.794014599509816e-06,0.00021948787832043302,1.9789624225762148e-05,0.00021773001777027236,0.0003568106656658894,0.0001950364311763617,3.8906554949439405e-05,0.00026733067273257004
gidB,gidB,0.0014274697296315097,46,2.766923879651937e-05,0.0002770395686564468,0.0004589303687147947,8.878717699220587e-05,0.0002002203356012369,1.6904447041211194e-05,0.00013728942297002561,4.890869965585858e-05,0.00016919443912332137,2.526032079889427e-06
fucI,fucI,0.0014207021032325445,47,5.9003336585371334e-05,5.62053114749114e-05,7.049166464996365e-05,8.690030980182587e-05,0.0001798382142075494,0.0003495969134685113,0.00010986409126107937,0.00020047723743337945,8.839309943477903e-05,0.00021993192491517373
cobU,cobU,0.0014112374242139323,48,4.006778474952031e-05,6.0864842467931034e-05,0.0001262466751372272,3.5728199572023506e-05,0.00040307115776081317,0.00011902136896125602,2.1702844342936348e-05,0.00013926844249930376,0.00022740610011390215,0.0002378600086090188
xylF,xylF,0.0014103095990422448,49,7.250117708638843e-05,7.404911771433894e-05,7.2662560960651e-05,0.00013500314301153536,7.507271731561853e-05,0.0001659463652214753,4.6082198929184354e-05,0.0002729964876930552,0.0003557700508994094,0.0001402257802105883
