gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
cds-NP_308234.1,308234.1,0.00346815027527793,1,1.130433652355721e-05,7.052367489123062e-05,6.004827250503464e-05,0.0004210193814135514,0.0012510648780343827,1.8750285249055376e-05,0.0005322595976636264,4.08964156453949e-05,0.0007152276603240968,0.00034705577302800037
cds-NP_310571.2,310571.2,0.003460456511593853,2,0.0009646317506649629,7.217096219250447e-05,0.0009804801006773473,0.001001102746477749,0.0003936141900469837,2.598239589439686e-05,1.205865017607005e-05,2.581241352086326e-06,5.184503232872492e-06,2.649970878879277e-06
cds-NP_311333.1,311333.1,0.0031768587073594274,3,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_311354.1,311354.1,0.0031768587073594274,4,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_308873.1,308873.1,0.0031768587073594274,5,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_310036.2,310036.2,0.0031768587073594274,6,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_309609.2,309609.2,0.0031768587073594274,7,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_309133.2,309133.2,0.0031768587073594274,8,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_309036.1,309036.1,0.0031768587073594274,9,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_309781.1,309781.1,0.0031768587073594274,10,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_310174.1,310174.1,0.0031768587073594274,11,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_310868.2,310868.2,0.0031768587073594274,12,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_308809.1,308809.1,0.0031768587073594274,13,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_312250.1,312250.1,0.0031768587073594274,14,6.986893118572046e-06,2.8244537438631802e-05,6.295361273531626e-07,0.00011636928273284439,0.0003449200125010499,7.460287976385336e-05,0.0010964708230896917,2.9507364342293654e-05,0.0008937208367447235,0.0005854065415004139
cds-NP_311330.1,311330.1,0.003049167365648478,15,0.0001643716303877917,8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,0.00045697856537542695,3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_310407.1,310407.1,0.003049167365648478,16,0.0001643716303877917,8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,0.00045697856537542695,3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_309707.1,309707.1,0.003049167365648478,17,0.0001643716303877917,8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,0.00045697856537542695,3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_309758.1,309758.1,0.003049167365648478,18,0.0001643716303877917,8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,0.00045697856537542695,3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_308613.1,308613.1,0.003049167365648478,19,0.0001643716303877917,8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,0.00045697856537542695,3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_312783.1,312783.1,0.003049167365648478,20,0.0001643716303877917,8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,0.00045697856537542695,3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_308530.1,308530.1,0.003049167365648478,21,0.0001643716303877917,8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,0.00045697856537542695,3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
