GO_ID,Term,Category,p-value,FDR,Genes,Fold Enrichment,Depth,Ratio in Study,Ratio in Population,Parents
GO:0022904,respiratory electron transport chain,BP,3.367245273244487e-05,0.0031073763253908026,"P31979,P0AFD4,P06149,P0AFC3,P0ABI8,P0AFE4,P33599,P0AFD1,P07014,P75925,P0AFE8,P33602,P33607,P0AFC7,P0AFE0,P0AFD6,P0AFF0",e,5,"(17, 1099)","(25, 3938)",{'GO:0022900'}
GO:0008360,regulation of cell shape,BP,3.37565181145942e-05,0.0031073763253908026,"P46022,P11880,P76577,P02918,P0AEB2,P0A6J8,P60472,P0ABG4,P0AA99,P0A6W3,P37773,Q46824,P75954,P14900,P75806,P22188,P24228,P0AD65,P0A6B4,P0A749,P0AF16,P16926,P0A9X4,P17443,P0AD70,P0ABH4,P17952",e,6,"(27, 1099)","(48, 3938)","{'GO:0065008', 'GO:0022604'}"
GO:0042777,proton motive force-driven plasma membrane ATP synthesis,BP,3.6122321006688866e-05,0.0031588969720349413,"P0ABB4,P0ABA6,P0A6E6,P0ABA0,P0ABB0,P68699,P0ABA4,P0AB98",e,12,"(8, 1099)","(8, 3938)",{'GO:0015986'}
GO:0000028,ribosomal small subunit assembly,BP,4.2998212884110334e-05,0.0035811368730623325,"P0A7W7,P0AG63,P0A7V0,P0A7W1,P0A7U7,P0AG59,P0A7V3,P0ADZ4,P0A7X6,P0A7U3,P0A7V8,P68679,P0AGK4,P0A7T3",e,7,"(14, 1099)","(19, 3938)",{'GO:0022618'}
GO:0009252,peptidoglycan biosynthetic process,BP,7.064406849961547e-05,0.005616203445719429,"P46022,P11880,P76577,P02918,P0AEB2,P0A6J8,P60472,P0ABG4,P0AA99,P0A6W3,P37773,P75954,P14900,P75806,P22188,P24228,P0AD65,P0A6B4,P0C0T5,P0A749,P0AF16,P16926,P0A9X4,P17443,P0ABH4,P0A908,P17952",e,7,"(27, 1099)","(49, 3938)","{'GO:0044038', 'GO:0006024', 'GO:0000270'}"
GO:0044780,bacterial-type flagellum assembly,BP,9.550160576183561e-05,0.0072622742816282814,"P75933,P33235,P76298,P0A7Z4,P33135,P0AC07,P0A8S9,P0AEM6,P0ABZ1,P52614,P75942,P76299,P43533,P52612,P26608",e,7,"(15, 1099)","(22, 3938)","{'GO:0044781', 'GO:0030031', 'GO:0140694'}"
GO:0022900,electron transport chain,BP,0.00010280982878844434,0.007492266272957881,"P77611,P0A9R4,P76182,P77223,P0AC41,P77285,P08200,P0A766,P77179,P0ABJ1",e,4,"(10, 1099)","(12, 3938)",{'GO:0006091'}
GO:0006260,DNA replication,BP,0.00010784564776671858,0.007544881517759633,"P28630,P0A7H0,P03004,P17888,P13458,P28631,P15043,P66817,P22523,P07013,P0AEE8,P0AG76,P10443,P0A988,P09980,P28632,P0AAZ4,P69931,P22524,P0ABS5,P0ACB0,P08337,P60293",e,6,"(23, 1099)","(40, 3938)",{'GO:0006259'}
GO:0044205,'de novo' UMP biosynthetic process,BP,0.00013003373981437176,0.008423296701308747,"P05020,P0A7E3,P08244,P00968,P0A786,P0A6F1,P0A7E1",e,11,"(7, 1099)","(7, 3938)",{'GO:0006222'}
GO:0089718,amino acid import across plasma membrane,BP,0.00013003373981437176,0.008423296701308747,"P09551,P14176,P0AFM2,P52094,P07109,P14175,P0AEU3",e,6,"(7, 1099)","(7, 3938)","{'GO:0003333', 'GO:0098739'}"
GO:0007165,signal transduction,BP,0.0001596558649682293,0.009972789565336895,"P23837,P30855,P77485,P09835,P02942,P0AEC8,P0A964,P07017,P0ADG4,P0AD14,P07018,P18392,P08401,P0AEC5,P69411,P0AE67,P05704,P23865,P07330,P50466",e,4,"(20, 1099)","(34, 3938)","{'GO:0050794', 'GO:0009987'}"
GO:0015990,electron transport coupled proton transport,BP,0.00024487808556239313,0.014768681780987088,"P0AFC7,P33607,P0ABJ6,P0ABJ1,P0ABI8,P0AFE8,P0AFF0,P0ABJ3",e,9,"(8, 1099)","(9, 3938)",{'GO:0015988'}
GO:0006221,pyrimidine nucleotide biosynthetic process,BP,0.00031082415561259,0.018121048272213995,"P0A7E9,P05020,P0A7E3,P08244,P00968,P0A7F3,P0A786,P0A6F1,P0A7E1",e,8,"(9, 1099)","(11, 3938)","{'GO:0006220', 'GO:0009165', 'GO:0072528'}"
GO:0042938,dipeptide transport,BP,0.0003275980784404264,0.018482872232009864,"P0AEF8,P23847,P77308,P77268,P77622,P0AAG0,P37313,P77463,P0AEG1,P75797,P76128",e,7,"(11, 1099)","(15, 3938)",{'GO:0006857'}
GO:1903711,spermidine transmembrane transport,BP,0.00046778834853623943,0.025567556924683838,"P69210,P0AFK9,P69874,P0AFK6,P69212,P0AFK4",e,7,"(6, 1099)","(6, 3938)","{'GO:1902047', 'GO:0015848'}"
GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process,BP,0.0007874136714681517,0.040505485629346985,"P05020,P0A7E3,P08244,P0A7F3,P0A786,P0A6F1,P0A7E1",e,8,"(7, 1099)","(8, 3938)",{'GO:0019856'}
GO:0035351,heme transmembrane transport,BP,0.0007874136714681517,0.040505485629346985,"P0AEF8,P23847,P0AAG0,P29018,P37313,P0AEG1,P23886",e,11,"(7, 1099)","(8, 3938)","{'GO:0034755', 'GO:0015886'}"
GO:0019645,anaerobic electron transport chain,BP,1.06722539631111e-06,0.0002073974686831257,,p,6,"(0, 1099)","(43, 3938)",{'GO:0022904'}
GO:0009061,anaerobic respiration,BP,5.629635936171967e-06,0.0008951121138513427,"P0AC41,P33937,P06149",p,6,"(3, 1099)","(63, 3938)",{'GO:0045333'}
GO:0006355,regulation of DNA-templated transcription,BP,1.1213942074275709e-05,0.001153716746347542,"P50456,P0ACK8,P77171,P32677,P0A6R3,P0A8A0,P45463,P0AFU4,P77615,P0A9G8,P52108,P24242,P63201,P37195,P76034,P25748,P31463,P0ABY7,Q47083,P52106,P0ACN7,P06993,P0AED5,Q47141,Q46906,P0AEC8,P09546,P0A8S9,P16528,P77626,P0A8A2,P0C093,P52133,P0A9F3,P0AF63,P0ACS9,P0A6Z6,P30979,P23836,P0ACZ4,P0ACP7,P0AEM6,P0DMC9,P0A780,P06846,P0ACQ0,P0AAU7,P0AD74,P0AFT5",p,8,"(49, 1099)","(288, 3938)","{'GO:2001141', 'GO:0010468'}"
