GO_ID,Term,Category,p_value,FDR,Ratio_in_study,Ratio_in_pop
GO:0002181,cytoplasmic translation,BP,8.977368515565638e-09,1.0736932744616504e-05,"(16, 160)","(31, 1511)"
GO:0006412,translation,BP,1.396864781228282e-06,0.0008353251391745126,"(18, 160)","(51, 1511)"
