,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3'ETS-leuZ,3635.313658762592,0.6094752885667849,0.1994676095249301,3.055510065109648,0.0022467806152573575,0.0035801211337957196
C0293,9.540483442877951,1.271990940017282,0.3528899979554229,3.6044970029951373,0.0003127580578382275,0.0005495210781702037
ERCC-00002,6690.504878268512,-0.7655069885048342,0.14145779783798768,-5.41155737049981,6.247897055721932e-08,1.4824968610928988e-07
ERCC-00003,210.63436525670167,-0.8248418594969178,0.21080801650710698,-3.9127632485888406,9.124598227390714e-05,0.00016999353403659016
ERCC-00004,95.57267527602,-1.1262024510508521,0.1778459424707712,-6.332460754542896,2.412816717115391e-10,6.735841415526779e-10
ERCC-00009,145.25013296627208,-0.7645102848498432,0.1738231050839035,-4.3982086528762565,1.0914802112258787e-05,2.223836186046485e-05
ERCC-00012,0.0,,,,,
ERCC-00013,0.16343609624958083,-1.5636591932865265,5.376380808766118,-0.29083862339829064,0.7711747443481459,0.8042602879212749
ERCC-00014,2.9277013013465223,-0.8589364394686995,0.9505957180051116,-0.9035770130242484,0.36621973475876113,0.4146739811316993
ERCC-00016,0.0,,,,,
ERCC-00017,0.0,,,,,
ERCC-00019,0.6378206290298446,-1.8773261485000783,1.6963160575195613,-1.106707762493977,0.26842029815693813,0.313100813182734
ERCC-00022,53.20409777931817,-0.6048439235986817,0.2688568338025789,-2.249687742892998,0.024468774138324587,0.034081773182609985
ERCC-00024,0.0,,,,,
ERCC-00025,19.455697044905502,-0.35494649654416277,0.33826011499775344,-1.0493300297805437,0.2940262494747983,0.3401772050885641
ERCC-00028,0.14688052163788137,-0.12445597207246625,5.540409035452496,-0.02246331837163746,0.9820783723104418,0.9844479477414158
ERCC-00031,0.42128839930678824,-0.8458031611859428,2.8384770369609327,-0.2979778064688934,0.7657201024904565,0.7993012490592476
ERCC-00033,0.20202730225783552,-0.845800781696232,4.45315701260368,-0.18993284523819376,0.8493617541394298,0.8720699205610412
ERCC-00034,4.59643022386736,-0.3508012773104034,0.6990500709232694,-0.5018256801649174,0.615790147355354,0.6592084735099479
ERCC-00035,27.377258311502356,-1.2004675240832021,0.32432444986832815,-3.701440099784575,0.00021437926914402876,0.00038329939749147553
ERCC-00039,0.7802731941582238,-2.099274929503539,2.3271608985024987,-0.9020755422860525,0.3670167401036494,0.4151656584373448
ERCC-00040,0.1150025943043782,-0.1244559720724664,5.540411220385778,-0.022463309512935497,0.9820783793768803,0.9844479477414158
ERCC-00041,0.0,,,,,
ERCC-00042,81.69501067423609,-1.0556071891812624,0.2159933029488219,-4.887221847944892,1.0226883283501683e-06,2.2319415761987912e-06
ERCC-00043,99.63492837438535,-1.0461911427386181,0.15794462020510883,-6.623784598551197,3.501168532999694e-11,1.025662833064654e-10
ERCC-00044,29.29864093248672,-0.6538992412220821,0.2556559094736017,-2.5577317675482947,0.010535732422208897,0.015407455094238291
ERCC-00046,285.1707394364867,-0.9010302393452805,0.17368098411002836,-5.187846234072869,2.1274014548918935e-07,4.8929162802496e-07
ERCC-00048,0.0,,,,,
ERCC-00051,0.9881255031983246,0.42328928648266684,1.4345204308948667,0.2950737245468266,0.7679375613195933,0.8012499212855118
ERCC-00053,5.378817695551938,-1.1208579332439705,0.5153260517141436,-2.1750461276227533,0.029626659880277628,0.040781275799056854
ERCC-00054,0.3935415460843194,-0.12445659043255594,3.15251782388116,-0.039478473203153425,0.9685089160302126,0.9761988853679029
ERCC-00057,0.0,,,,,
ERCC-00058,1.1099738415239582,-0.9063473922732299,1.218960372497089,-0.7435413100563237,0.45715402083920154,0.5053686200375305
ERCC-00059,2.9615723513387695,-1.1712218460883106,0.7617277057719236,-1.5375859867160953,0.1241498759581715,0.15446908062315373
ERCC-00060,10.723012634826695,-0.937895084225801,0.4358269802692322,-2.1519894974065537,0.03139818156343906,0.04305121204467942
ERCC-00061,0.0,,,,,
ERCC-00062,1.2449359499634076,0.5369740587088585,1.110060647490144,0.4837339832944815,0.6285746721172232,0.6699128385204547
ERCC-00067,0.27993801478281477,-0.825216224901937,2.8105941430824424,-0.293609174036385,0.7690565647533518,0.8022343074464319
ERCC-00069,0.37263282258115143,1.6146016475127587,2.476153215353704,0.6520604773166763,0.514362158993241,0.5616810194979955
ERCC-00071,16.74947146926981,-0.6062652791718057,0.3287814308718484,-1.843976642975662,0.06518654420922432,0.08494511178675652
ERCC-00073,0.025520197729741557,-0.12445597207246657,5.540411220424839,-0.022463309512777155,0.9820783793770066,0.9844479477414158
ERCC-00074,1240.8345642735212,-0.8830613315658195,0.16497042769875148,-5.352846227557562,8.658142382649115e-08,2.0374722290786023e-07
ERCC-00075,0.0,,,,,
ERCC-00076,20.872546512347874,-1.2213594240840886,0.2893765166739775,-4.220658393853425,2.435898302902068e-05,4.798299674251056e-05
ERCC-00077,0.4237903494320003,-0.8458035480119901,2.47445773913789,-0.34181369705132686,0.7324911010396813,0.7690062788310001
