,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3'ETS-leuZ,3635.313658762592,0.35432940239852223,0.2153026932677243,1.6457267534406603,0.09982002836912979,0.12745949417349067
C0293,9.540483442877951,1.3072722386513789,0.361531515269191,3.6159288566530736,0.0002992725664983563,0.0005334148318632949
ERCC-00002,6690.504878268512,-0.9312760084313013,0.15262032436943587,-6.1019134396349175,1.0480613307860877e-09,2.8992979913392373e-09
ERCC-00003,210.63436525670167,-0.9558576661499885,0.22404732296104685,-4.266320407301519,1.987233251086195e-05,3.984930213893774e-05
ERCC-00004,95.57267527602,-1.1369729164123403,0.18353214654325323,-6.194952425647071,5.830263757313004e-10,1.649802190149872e-09
ERCC-00009,145.25013296627208,-0.9394381157659404,0.18086814041296834,-5.194049729382756,2.05768137825511e-07,4.849718359270682e-07
ERCC-00012,0.0,,,,,
ERCC-00013,0.16343609624958083,-1.8228324594103356,5.725254961656102,-0.3183845036803493,0.7501932914605691,0.7870485174414144
ERCC-00014,2.9277013013465223,-0.8700080335634957,0.9714828171561293,-0.8955464967566943,0.3704950219420209,0.41951492821482544
ERCC-00016,0.0,,,,,
ERCC-00017,0.0,,,,,
ERCC-00019,0.6378206290298446,-0.8665723465376634,1.8181628066871554,-0.4766197742855771,0.6336328997934649,0.6795828096822658
ERCC-00022,53.20409777931817,-0.9311043661032905,0.27564718449282083,-3.37788455128422,0.0007304574064419533,0.001248388312430713
ERCC-00024,0.0,,,,,
ERCC-00025,19.455697044905502,-0.5107958041497742,0.3325423067584392,-1.5360325401267498,0.12453039977757056,0.1563901970276168
ERCC-00028,0.14688052163788137,-0.8990034105654473,5.7837947435010015,-0.1554348745822314,0.8764784923147051,0.8987002944009304
ERCC-00031,0.42128839930678824,-1.519240210072321,2.799354511993799,-0.5427109012321075,0.5873288673550999,0.634537334234706
ERCC-00033,0.20202730225783552,-0.3486605233141453,4.766637556626256,-0.07314601103443687,0.9416899281826651,0.9514016732507555
ERCC-00034,4.59643022386736,-0.782743606402288,0.6909377940077128,-1.1328713137286428,0.25726829817608465,0.30213462437563654
ERCC-00035,27.377258311502356,-1.5389963038637002,0.3253453054299238,-4.730347351500927,2.241360070064853e-06,4.866040627171676e-06
ERCC-00039,0.7802731941582238,-2.0564949519912457,2.3735665871714273,-0.8664155297374508,0.3862623306162425,0.4359641518686659
ERCC-00040,0.1150025943043782,-1.3100631715116045,5.753246076980626,-0.22770852384592274,0.8198728454417695,0.8486567165610429
ERCC-00041,0.0,,,,,
ERCC-00042,81.69501067423609,-1.0956924526841643,0.22440566324402683,-4.882641716099067,1.046739596289486e-06,2.332325672863457e-06
ERCC-00043,99.63492837438535,-1.2827153122611887,0.1581966231053313,-8.10836089343781,5.130715753485834e-16,2.0567869292482686e-15
ERCC-00044,29.29864093248672,-0.8139822237403123,0.254405136819393,-3.199551054341225,0.0013764180662510339,0.002280721741394933
ERCC-00046,285.1707394364867,-0.9021895298019568,0.18484594721928974,-4.88076446021105,1.0567539668133709e-06,2.3534920216067765e-06
ERCC-00048,0.0,,,,,
ERCC-00051,0.9881255031983246,0.8230588609354972,1.502292336340983,0.5478686411595215,0.5837821024764747,0.6311531129210999
ERCC-00053,5.378817695551938,-0.4506210354824464,0.5440931739933669,-0.8282056401757762,0.40755405019381874,0.45739735004561677
ERCC-00054,0.3935415460843194,-0.3542950044292385,3.1342729255075334,-0.11303897677381347,0.9099996542353271,0.9266262076326749
ERCC-00057,0.0,,,,,
ERCC-00058,1.1099738415239582,1.6011928805179252,1.7255864200501692,0.9279123096433343,0.3534530585614116,0.40271265959253333
ERCC-00059,2.9615723513387695,-1.3248828323278288,0.7633608956018849,-1.7355916971397942,0.08263605508536165,0.10713383595463907
ERCC-00060,10.723012634826695,-1.2038894187731102,0.4264508969542678,-2.8230434673050158,0.004757012163080494,0.007394403260298592
ERCC-00061,0.0,,,,,
ERCC-00062,1.2449359499634076,0.11516809589341066,1.0451679073944538,0.11019099905250478,0.9122579005199261,0.9285119388365394
ERCC-00067,0.27993801478281477,-1.1671870119757282,2.899343173538762,-0.4025694587064458,0.6872649812355935,0.7294010599736792
ERCC-00069,0.37263282258115143,0.6218094114705741,2.407567437944725,0.258272894736189,0.7961963036504446,0.8271464213872544
ERCC-00071,16.74947146926981,-0.8387477304412622,0.3155672020338947,-2.657905273537182,0.00786279897979727,0.011847343006156783
ERCC-00073,0.025520197729741557,-0.8990028559187108,5.783796363015019,-0.15543473516243786,0.8764786022199008,0.8987002944009304
ERCC-00074,1240.8345642735212,-0.8668957433351027,0.17750156177050017,-4.883876708960744,1.0402013068421105e-06,2.318887791350461e-06
ERCC-00075,0.0,,,,,
ERCC-00076,20.872546512347874,-1.0250697225201177,0.2929659969790727,-3.4989375323080276,0.00046711600424629245,0.0008150897821327058
ERCC-00077,0.4237903494320003,-1.1544283093273908,2.4109327409344474,-0.47883057446055044,0.6320591639055142,0.6783725643607796
