,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3'ETS-leuZ,3635.313658762592,-1.8641084767054994,0.23194720699208482,-8.036779148494391,9.223068703317363e-16,3.859837360271094e-15
C0293,9.540483442877951,-2.8422863230453843,0.9101014044755348,-3.1230435521449524,0.0017899125957426098,0.0032293330290342386
ERCC-00002,6690.504878268512,0.7702039260005493,0.1630132514162373,4.724793348449411,2.3034947867316484e-06,5.534877379109855e-06
ERCC-00003,210.63436525670167,0.8150022739161473,0.2359683936743466,3.453862024593468,0.0005526200284913448,0.0010629097349349518
ERCC-00004,95.57267527602,0.7781134933602258,0.18432679282756406,4.221380307355228,2.4281087586997557e-05,5.345114174979713e-05
ERCC-00009,145.25013296627208,0.9299480985310957,0.18627076256234507,4.992453382048301,5.961710625422307e-07,1.493696138058111e-06
ERCC-00012,0.0,,,,,
ERCC-00013,0.16343609624958083,-0.7720157482271939,6.154326811221782,-0.12544276115130942,0.9001730369509164,0.9234098269058784
ERCC-00014,2.9277013013465223,0.5839009535680919,1.0091650422396552,0.5785980777457688,0.5628604020847789,0.629995600667999
ERCC-00016,0.0,,,,,
ERCC-00017,0.0,,,,,
ERCC-00019,0.6378206290298446,2.584394781714576,1.4733839199516778,1.7540538801314836,0.07942127524311024,0.11150698244577996
ERCC-00022,53.20409777931817,0.9744789882151803,0.2814065547134008,3.46288660265089,0.0005344135694531417,0.0010300590520459121
ERCC-00024,0.0,,,,,
ERCC-00025,19.455697044905502,1.185452990935412,0.3324812659093493,3.5654730430995905,0.00036320049413459825,0.0007123717846330962
ERCC-00028,0.14688052163788137,0.15181330060416126,6.2088224131697,0.024451222873140322,0.98049269057695,0.9839377479436343
ERCC-00031,0.42128839930678824,1.43590327182733,2.5747257718703325,0.5576917307136212,0.5770549053673986,0.6433620194020521
ERCC-00033,0.20202730225783552,2.4851625979865193,4.848369327443315,0.5125769986043982,0.6082472463003312,0.6730280771186272
ERCC-00034,4.59643022386736,0.21174451563446514,0.755103061325904,0.2804180336160441,0.779156803016203,0.8249489303345203
ERCC-00035,27.377258311502356,0.5894874566982612,0.3133451732088366,1.881271859596774,0.05993494694098591,0.08635016000009635
ERCC-00039,0.7802731941582238,2.437984356867216,1.8743855794904165,1.3006845462020804,0.19336645411598685,0.24998152625461384
ERCC-00040,0.1150025943043782,-0.2592485065249264,6.1803757096645775,-0.041947046377702565,0.9665409117942186,0.9735969610321349
ERCC-00041,0.0,,,,,
ERCC-00042,81.69501067423609,0.7950154158576225,0.22839483407204725,3.48088177689183,0.0004997660276765353,0.0009661297573949942
ERCC-00043,99.63492837438535,0.6644797097305036,0.15460793707955695,4.297836982253899,1.7247293106939333e-05,3.844884365790866e-05
ERCC-00044,29.29864093248672,0.7344473894244655,0.25960424958680983,2.8291038786669453,0.004667854518065789,0.008046810693157547
ERCC-00046,285.1707394364867,0.7952590410095326,0.1948189603750823,4.082041293508759,4.4641862309848975e-05,9.60062638851811e-05
ERCC-00048,0.0,,,,,
ERCC-00051,0.9881255031983246,2.307806742618851,1.549630161563005,1.4892629221227378,0.1364181473200475,0.18293161186989937
ERCC-00053,5.378817695551938,0.6750614041537557,0.5857812533011666,1.1524120998230165,0.24915177119903753,0.312980647163167
ERCC-00054,0.3935415460843194,1.6583205877744356,3.108683384621282,0.533447888575009,0.5937235750550853,0.6590519159586447
ERCC-00057,0.0,,,,,
ERCC-00058,1.1099738415239582,3.7903486114537577,1.6624248432863449,2.280012011827766,0.022606976075329584,0.03504541406521581
ERCC-00059,2.9615723513387695,0.4613710834068936,0.7537666836859448,0.6120873917520118,0.5404799389462498,0.6094234692781548
ERCC-00060,10.723012634826695,0.48612289263934244,0.4220072251062235,1.1519302602389814,0.24934973232579793,0.3131432472461931
ERCC-00061,0.0,,,,,
ERCC-00062,1.2449359499634076,0.8522500749878045,1.171301691826948,0.7276093605384449,0.46685274894134354,0.5387669350156414
ERCC-00067,0.27993801478281477,0.12408070815381643,3.0787434867008137,0.04030238592133621,0.9678520516359895,0.974676922868328
ERCC-00069,0.37263282258115143,-0.7877750381673786,3.1113518174310544,-0.2531938155479375,0.8001184453295281,0.8407774879641167
ERCC-00071,16.74947146926981,1.12414646838159,0.29727336480496236,3.7815243525740345,0.0001558709705651723,0.00031631009568509655
ERCC-00073,0.025520197729741557,0.15181180903138577,6.208824676157408,0.02445097372685693,0.9804928893075079,0.9839377479436343
ERCC-00074,1240.8345642735212,1.0694994022561422,0.1887908547517386,5.664995815938976,1.4702812402174662e-08,4.127263678006032e-08
ERCC-00075,0.0,,,,,
ERCC-00076,20.872546512347874,0.6968162091258495,0.28772263870950365,2.421833096801893,0.015442441234202572,0.024606679372491544
ERCC-00077,0.4237903494320003,-0.10360746444087882,2.6521189622397987,-0.03906591895613122,0.9688378329490822,0.9752398450610805
ERCC-00078,7.815525706048276,0.9567162301665271,0.5240201974432367,1.8257239603253292,0.06789185215489887,0.09647567299374622
ERCC-00079,9.17308812692206,0.5353304163912707,0.4459227422370101,1.2005003685296227,0.22994506959996053,0.29148111136948807
ERCC-00081,0.09191209791497525,1.631613011732075,6.4071231116453475,0.2546561043546231,0.7989887222894887,0.8399766415615152
ERCC-00083,0.01916072694050047,0.6025330322247405,6.250436042927531,0.09639855973032734,0.9232040359667667,0.9415405016180661
ERCC-00084,4.06131575250464,0.18036980288300822,0.6472671433209184,0.27866361632013187,0.7805029868091101,0.8258621555261942
ERCC-00085,0.49354551586299883,0.8900067860484745,2.528592702378632,0.3519771235641274,0.7248554188197444,0.7765094383512029
ERCC-00086,0.07666202409268957,-0.2592477087236515,6.180375757623819,-0.041946916965988,0.9665410149590259,0.9735969610321349
ERCC-00092,10.103887827601126,1.5266789509861605,0.5768107981870944,2.6467586178769262,0.008126733833239882,0.013579222529399
ERCC-00095,2.8137024412524494,0.8018799607363386,0.7275888978566082,1.1021058225305296,0.27041566837349595,0.33599771736456674
ERCC-00096,2661.6937398333,0.8436738177593811,0.1661259786353932,5.078518270830136,3.803898562139623e-07,9.67918509408579e-07
ERCC-00097,0.0,,,,,
ERCC-00098,0.0,,,,,
ERCC-00099,6.22670923505713,1.3921900027586362,0.5968714054979962,2.332478972748025,0.019675507839009242,0.030888722371787098
ERCC-00104,0.03157263559332669,0.6025320867023969,6.250435941948348,0.09639841001467478,0.9232041548688302,0.9415405016180661
