,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3'ETS-leuZ,3635.313658762592,-2.2159556256833395,0.23271553682904703,-9.522164509846121,1.6960887338237016e-21,9.102004330855098e-21
C0293,9.540483442877951,-2.772893203588385,0.9117134008662869,-3.041408847290884,0.002354738508128319,0.004139499119232247
ERCC-00002,6690.504878268512,0.8508302670600787,0.16302338573984682,5.219068805366588,1.798249541828307e-07,4.552517625385674e-07
ERCC-00003,210.63436525670167,0.9186246186836338,0.23605413879900822,3.8915844617569286,9.959170749546289e-05,0.00020471121159961893
ERCC-00004,95.57267527602,0.7331264399894013,0.18647000987356296,3.931605090204595,8.438059559293188e-05,0.00017400342791160965
ERCC-00009,145.25013296627208,0.8993530771080831,0.18753567143421768,4.7956373858375585,1.6215838575074092e-06,3.8083423823326525e-06
ERCC-00012,0.0,,,,,
ERCC-00013,0.16343609624958083,0.2742142892556518,6.00611945442013,0.045655816760994845,0.9635845801770087,
ERCC-00014,2.9277013013465223,1.2983763974499927,0.9569819468468741,1.3567407428405176,0.17486360187049088,0.22477446930053632
ERCC-00016,0.0,,,,,
ERCC-00017,0.0,,,,,
ERCC-00019,0.6378206290298446,0.5330225538282625,1.9030393529331042,0.2800901373934958,0.7794083512185627,
ERCC-00022,53.20409777931817,0.9658870108853828,0.2832640349518255,3.409846968569979,0.0006499934011510033,0.0012186696362165882
ERCC-00024,0.0,,,,,
ERCC-00025,19.455697044905502,1.4867282617841353,0.32533016557360483,4.569905957422716,4.8794312167998955e-06,1.1127089711185919e-05
ERCC-00028,0.14688052163788137,1.1980370922955634,6.0619462769901125,0.1976324166453047,0.8433326702010842,
ERCC-00031,0.42128839930678824,-0.3665913913213044,3.0590168744994055,-0.11983961068580097,0.9046102032480571,
ERCC-00033,0.20202730225783552,1.7490022230580469,4.9397179102365705,0.354069251491789,0.723286985089325,
ERCC-00034,4.59643022386736,0.01263238661495386,0.7846601062132539,0.016099182964605375,0.9871552653310235,0.9909775940964657
ERCC-00035,27.377258311502356,0.5418987840713135,0.31793188741702144,1.7044493035092185,0.08829717961834851,0.12092287954456593
ERCC-00039,0.7802731941582238,0.8742300128424365,2.0656513738294966,0.42322243913875335,0.6721329766139932,
ERCC-00040,0.1150025943043782,-0.1574229752075969,6.183681862662632,-0.02545780632055546,0.9796898032480352,
ERCC-00041,0.0,,,,,
ERCC-00042,81.69501067423609,0.8114738322464866,0.22970758795908014,3.532638340145044,0.0004114348992774445,0.0007882170943404142
ERCC-00043,99.63492837438535,0.7193329517238263,0.1553704700897489,4.629791950222636,3.660333134996472e-06,8.3940392926915e-06
ERCC-00044,29.29864093248672,0.38994032198529177,0.27504826661722015,1.4177159768396757,0.1562737036391076,0.20262224132142392
ERCC-00046,285.1707394364867,0.9207574501093888,0.19479704269255751,4.726752713400241,2.2813881545117518e-06,5.307840249411817e-06
ERCC-00048,0.0,,,,,
ERCC-00051,0.9881255031983246,1.04302368502835,1.7669928869137286,0.5902817678287997,0.5550017606197848,0.6159716025669792
ERCC-00053,5.378817695551938,1.3744139584509727,0.5366677116327675,2.5610148116968525,0.010436690651524924,0.016877232338319448
ERCC-00054,0.3935415460843194,3.0411203497728456,2.9214128005663076,1.0409759104168137,0.2978867286121376,
ERCC-00057,0.0,,,,,
ERCC-00058,1.1099738415239582,2.66602469151875,1.8240893334293518,1.4615647614728005,0.1438605167540213,0.18816082182567703
ERCC-00059,2.9615723513387695,0.43666636976748197,0.765475129945862,0.5704514133573028,0.5683715669998262,0.6274631662296677
ERCC-00060,10.723012634826695,0.8840708730445267,0.40455342583107823,2.1853006712979153,0.028866808214613418,0.043685298078244755
ERCC-00061,0.0,,,,,
ERCC-00062,1.2449359499634076,1.4816604836626717,1.098206358493134,1.3491640001936254,0.17728429508483134,0.22742940918268803
ERCC-00067,0.27993801478281477,-0.7358853173883034,3.361783421714064,-0.21889730094900028,0.8267300490171651,
ERCC-00069,0.37263282258115143,0.29700604864046465,2.800588649552316,0.10605129342645238,0.9155416553437439,
ERCC-00071,16.74947146926981,0.9230206669770913,0.3105125175255848,2.9725715225024345,0.002953163962298268,0.005121179456292004
ERCC-00073,0.025520197729741557,0.25362045629891905,6.212118168985989,0.04082672759914961,0.967434031575487,
ERCC-00074,1240.8345642735212,0.9959379582920423,0.18899391965293816,5.2696825385755695,1.3665990762709554e-07,3.4813703585958787e-07
ERCC-00075,0.0,,,,,
ERCC-00076,20.872546512347874,0.8340975733761552,0.28576790102101357,2.91879378473239,0.0035138859117415863,0.006046744535527669
