,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3'ETS-leuZ,3635.313658762592,-1.5739591831130773,0.23187704308606089,-6.787904322761715,1.1377405765492127e-11,3.9330366375415294e-11
C0293,9.540483442877951,-2.1483298878559793,0.8065406479722506,-2.6636349863545794,0.0077301390664548985,0.013011688962688355
ERCC-00002,6690.504878268512,0.849812424487996,0.163051068838024,5.211940225502019,1.868757679942327e-07,4.959478860241832e-07
ERCC-00003,210.63436525670167,0.7792395993362766,0.2374666166503928,3.281470087576572,0.0010326747712908126,0.0019461128679583563
ERCC-00004,95.57267527602,0.7381104443636185,0.18860475622571277,3.9135303856297488,9.095644885473516e-05,0.0001917301527980349
ERCC-00009,145.25013296627208,0.7271039533596165,0.19059810647436556,3.8148540235230937,0.00013626345916284755,0.00028203080089411834
ERCC-00012,0.0,,,,,
ERCC-00013,0.16343609624958083,-0.5163799451186512,6.1518503890319005,-0.08393896347663168,0.933104960482614,0.952256274530994
ERCC-00014,2.9277013013465223,0.39643844318070726,1.0614487981458713,0.37348805130610363,0.7087852367044256,0.7723291682735396
ERCC-00016,0.0,,,,,
ERCC-00017,0.0,,,,,
ERCC-00019,0.6378206290298446,-0.28146078221563453,2.3436590138837405,-0.12009459590677327,0.9044082132506768,0.9306790215166838
ERCC-00022,53.20409777931817,0.9215530011119824,0.2862794718509561,3.219067700361571,0.0012860811751796443,0.002392100517122904
ERCC-00024,0.0,,,,,
ERCC-00025,19.455697044905502,1.1964135748966256,0.34260221563176985,3.49213612845556,0.0004791739726951801,0.0009310480676942912
ERCC-00028,0.14688052163788137,0.4074491037127043,6.206367735478384,0.06565017109500978,0.9476563444794799,0.9634683994608467
ERCC-00031,0.42128839930678824,1.789226803795332,2.5609093789693214,0.6986685348918652,0.48475920224951075,0.5648520026211791
ERCC-00033,0.20202730225783552,0.9577944307085002,5.116205163725067,0.1872079793631923,0.8514975688161714,0.8923054091928235
ERCC-00034,4.59643022386736,1.0066495082993903,0.7124604056483733,1.412919932558625,0.15767926760626105,0.210576929561839
ERCC-00035,27.377258311502356,0.9175958048062776,0.3112630048861693,2.947975796679877,0.0031986210668074385,0.005659194067096397
ERCC-00039,0.7802731941582238,0.21175907359110388,2.2577028283217806,0.09379404186179403,0.9252727647264555,0.9466076863218942
ERCC-00040,0.1150025943043782,-0.003612703416383572,6.177909722429785,-0.0005847776317072319,0.9995334149827505,0.9995335180233615
ERCC-00041,0.0,,,,,
ERCC-00042,81.69501067423609,1.078217112482614,0.22794419506537994,4.730180174903578,2.2432066163831027e-06,5.447106395786812e-06
ERCC-00043,99.63492837438535,0.7929427442712246,0.15674209493745092,5.058901022011057,4.2167965955443514e-07,1.0844547237837752e-06
