position,condition,cell_id,area_px,length_px,width_px,feret_max_px,arc_length_px,width_pa_px,straightness,perimeter_px,solidity,eccentricity,orientation_deg,mcherry_mean,mcherry_median,mcherry_bgsub_median,phase_bgsub_median,above_bg,is_dark,kept,reason,bg_median,bg_std,bg_tilt_x_per1kpx,bg_tilt_y_per1kpx,bg_tilt_range
Pos3,Exponential,4,854,60.817939010633395,18.308917997022846,57.28001396647874,56.97607771328616,15.946545137347123,1.0053344537811473,132.15661420550583,0.9374313940724479,0.9536100307000198,-14.939208217902578,,,,-170.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,5,802,52.793543863560565,19.591541511494878,50.47771785649585,49.28645356969929,17.624767615006746,1.0241702171796945,118.69321236991759,0.9662650602409638,0.9285939882256794,56.307092291329774,,,,-194.5,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,6,672,46.09212307065798,18.756843016446744,45.79301256742124,44.44809152034078,16.420601914184854,1.030258240592062,107.64182155343748,0.9545454545454546,0.913453783943301,35.166061640543916,,,,-192.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,7,1194,77.83343474842472,20.233274443068762,72.47068372797375,69.78611629805422,18.11897979498233,1.038468503082387,160.25672682060215,0.9320843091334895,0.9656204417126928,46.08662784293045,,,,-198.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,8,561,41.83635128114714,17.2472682872521,40.52159917870962,38.91761751939717,15.789882675750409,1.0412147958058584,95.86084910247575,0.9573378839590444,0.9110682499016854,81.98812092527517,,,,-197.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,9,602,46.299521684424974,16.868025141996597,44.598206241955516,44.26792752304191,14.637711374995527,1.0074609031277033,105.24615881714647,0.9391575663026521,0.93127227559475,75.71990798725886,,,,-196.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,10,1515,93.75965795745722,20.997330158251795,87.23531395025755,86.62041749834773,18.321766634424637,1.0070987472661574,194.15682918734123,0.946875,0.9746009908321748,-61.830981079732986,,,,-197.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,11,973,72.8898743267365,17.61545713157153,67.468511173732,66.08677528975007,15.50358509584718,1.0209079029491734,149.87232942922347,0.9144736842105263,0.9703579453695442,82.1737444064735,,,,-221.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,12,820,63.38911288839456,16.83806622808843,60.728905802755904,59.70418253062055,14.488957061983939,1.0171633414729329,135.94885200137992,0.9371428571428572,0.9640749802620557,74.43207501220205,,,,-177.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,13,924,69.68510112043079,18.046171659521494,65.25335240430181,65.14893401069769,14.91573838887486,1.0016027644226224,147.32556538900218,0.8867562380038387,0.9658860540243742,76.41456432974418,,,,-188.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,14,915,72.98948503036642,16.679480881222087,69.63476143421474,68.53840927348197,13.960411785880316,1.0159961716700792,153.01392208281328,0.9394250513347022,0.9735394634937479,-77.23103335732254,,,,-163.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,15,986,71.47165499721022,18.104351951614507,68.4470598345904,67.7258487176474,15.300501293152497,1.0106489786484594,152.9186373077988,0.9197761194029851,0.9673856451706792,-75.134548368716,,,,-195.5,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,16,904,63.05743839936693,18.528315703094655,59.53990258641679,58.29147372335906,16.512030253712563,1.0214170063529797,135.43295988020878,0.9556025369978859,0.9558569696501561,-60.07920188944593,,,,-171.5,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,17,683,53.25943184226364,16.61286986768786,50.99019513592785,50.50066356440782,14.40654986148751,1.0096935671131466,117.44773861426484,0.9204851752021563,0.950107211223324,27.689835878761574,,,,-207.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,18,588,46.600160807593646,16.945241095312888,45.221676218380054,44.61959908611751,14.139643957296155,1.0134935576426967,105.38091183825962,0.9046153846153846,0.9315432565680032,17.9019417965326,,,,-217.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,19,831,67.02820309894109,16.559211309978476,64.03124237432849,61.844880240316364,14.129615987012713,1.0353523545605776,139.82002628945133,0.9305711086226204,0.969003137681713,43.40225075256801,,,,-175.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,20,846,62.93914848965974,17.391740894083842,60.30754513325841,58.14422563165517,15.428603609892507,1.03720609360778,133.9016317995126,0.9537767756482526,0.961063882308963,47.403924181340834,,,,-169.5,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,21,757,53.71256337901093,18.362202737643724,51.03920062069938,49.00135156815952,16.66481303288517,1.041587609062278,117.02713126810819,0.9498117942283564,0.9397507178605674,39.74126863789208,,,,-221.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,22,843,65.50256324926072,16.682236592109586,61.741396161732524,61.21596167185346,14.508885007418732,1.0085832922579188,138.99515987995522,0.9284140969162996,0.967025210182626,64.2685558478144,,,,-169.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,23,815,61.77229646271418,17.368205777436373,59.135437767890075,57.093744412850796,15.135882258077444,1.0357603687765788,131.4665008171229,0.9240362811791383,0.9596594503232267,-85.59592174330763,,,,-172.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,24,1037,70.73735181208076,19.259478983890684,66.21933252457322,63.666943909278565,17.296267131196224,1.0400896989642168,147.07917931005736,0.9393115942028986,0.9622216122897357,-46.495094046360485,,,,-183.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,25,666,47.65412446445464,18.220919229305046,45.27692569068709,46.05950794706453,15.59230746740553,0.983009322260306,109.91907955143249,0.942008486562942,0.9240144070832375,5.778174398637476,,,,-216.5,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,26,717,53.9576711628837,17.232574042488544,50.60632371551998,49.337304720664925,15.589765231533791,1.0257212874120285,116.47177090083841,0.9421813403416557,0.9476293949228004,46.864087285225736,,,,-218.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,27,848,59.832279605191125,18.34843924503138,56.71860364994893,54.0012705864559,16.828810342874686,1.0503197986636739,127.21418742899348,0.9517396184062851,0.9518176570608262,-5.215752072942719,,,,-194.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,28,975,64.7881484826256,19.492177099211496,60.8276253029822,57.58967043143676,18.158879025036754,1.0562245772078238,135.90938375528125,0.9643916913946587,0.9536682460057526,-2.9365397520627416,,,,-200.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,29,591,45.75824742291707,16.604270504002823,45.221676218380054,43.707577047282825,14.562987209797313,1.0346415718597093,104.04015330759238,0.9425837320574163,0.9318399838264243,-17.25764526864033,,,,-218.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,30,651,52.869022350766805,16.636121517994038,52.69724850502159,49.590057037377406,13.97249557034024,1.0626575497846718,115.13101237017116,0.9434782608695652,0.9492022225579363,-49.93562389122281,,,,-189.0,,True,True,ok,497.0,45.96059799194336,,,
Pos3,Exponential,31,480,36.1993991854868,17.363086203168677,36.40054944640259,36.51989333033285,14.354310864887896,0.9967320856375248,89.42656249136587,0.9393346379647749,0.8774592305668407,-32.36949956281708,,,,-221.0,,True,True,ok,497.0,45.96059799194336,,,
Pos4,Exponential,1,584,39.824654115413445,18.765625183320655,39.92492955535426,38.52369112083571,16.716096449134774,1.0363734209716131,96.1303551447021,0.9589490968801314,0.882023065158252,64.07591376500442,,,,-241.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,2,671,48.48406206634327,17.952928119429572,46.52956049652737,46.227184307682315,15.652667300562513,1.006541090342697,110.32333861477197,0.9437412095639943,0.9289181389344352,57.3285160760474,,,,-240.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,3,789,63.9940818439844,16.264061045962503,60.40695324215582,58.6260011916775,14.195871054144579,1.0303781942189014,133.45790449007444,0.9206534422403734,0.9671649571545468,-2.257715305121061,,,,-174.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,4,832,64.92696264774575,16.66456192490155,62.289646009589745,59.528543325798836,14.762093160542614,1.0463828363593484,135.90938375528125,0.9486887115165337,0.9665000885168451,-1.6074393617568528,,,,-179.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,5,1252,88.15896443056978,19.174587980763295,81.74350127074322,80.50015469690877,16.25735519736724,1.0154452693726588,179.55958665393183,0.8892045454545454,0.9760602874736717,-82.76071741131747,,,,-229.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,6,976,70.8846773787058,18.726807105609485,64.03124237432849,63.93417702755258,16.140106572703598,1.001518207495407,146.2937811466599,0.8921389396709324,0.964471488725067,-42.82395419675485,,,,-184.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,7,705,55.339192691452894,16.68085071501877,52.55473337388365,51.85860523044872,14.459912594749344,1.013423580143382,120.2245404506138,0.9239842726081258,0.9534885495623361,21.290106303708715,,,,-224.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,8,764,52.7363377979631,18.617429992003675,50.44799302251776,48.97536273265894,16.842703959471724,1.0300687980178411,117.17823257203851,0.9526184538653366,0.935612570111955,-8.174385596317965,,,,-197.5,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,9,589,46.81911714381166,16.378633592182787,44.204072210600685,44.77121931187925,14.110093653874815,0.9873323284468135,105.65041788048595,0.9408945686900958,0.936813982582482,-41.58614955052651,,,,-208.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,10,484,35.207794674427475,17.57823709456931,35.35533905932738,33.259758993834005,16.25750330662422,1.0630064717510992,85.07896432822199,0.9641434262948207,0.8664457811041392,35.12877465843052,,,,-228.5,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,11,660,54.25764142510454,15.821257969393308,50.566787519082126,51.27685059198552,13.651236077660121,0.9861523657419323,118.13785200264778,0.9455587392550143,0.9565418678931752,-30.862855011293366,,,,-202.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,12,699,60.43019546405705,15.558844329425712,58.69412236331676,57.76632483768798,12.699633087578237,1.0160612178156687,130.03045751144114,0.8825757575757576,0.9662868132320545,12.328122404147756,,,,-163.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,13,580,51.74901998236427,14.480958051345906,48.507731342539614,48.18205256575089,12.763230679208093,1.006759337957724,110.9345155109576,0.943089430894309,0.9600493992121044,13.977128331704595,,,,-159.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,14,755,59.17022534491941,16.556708800605538,56.32051136131489,54.55249643248039,14.688633446121365,1.0324094229312268,125.87342889832625,0.9461152882205514,0.9600539774344093,0.4724437669944311,,,,-153.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,15,963,69.40477187659343,18.374824386158554,64.77653896280658,63.29994807641774,16.091094041478485,1.0233268893776382,144.9693708988098,0.9,0.9643174354177243,6.341183048798847,,,,-214.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,16,819,63.46760808694895,16.779295204864066,60.440052945046304,58.92176617386375,14.685239143987305,1.0257678421706242,134.60809347071267,0.9338654503990877,0.964419760015096,15.898250304193674,,,,-152.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,17,712,50.41967847359379,18.258998453177092,48.84669896727925,48.339724178270814,15.843456192113695,1.0104877468298905,114.76622155293035,0.9393139841688655,0.932123591191563,-22.543924320452792,,,,-191.5,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,18,850,58.3783204358301,18.826662808456142,55.60575509783138,53.11114072667177,17.199479254200682,1.0469697004626157,125.85708061550909,0.9550561797752809,0.9465714804591069,42.12449542227198,,,,-214.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,19,656,46.46241163652722,18.259000316126645,44.204072210600685,43.28978113165547,16.50397605643441,1.0211202518248965,105.4203800843583,0.9604685212298683,0.9195451626065549,-48.88878581275494,,,,-203.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,20,547,38.781599348683365,18.27601703120739,37.36308338453881,37.55109260367321,16.03652981854313,0.9949932423772935,93.40936983726893,0.951304347826087,0.8819970863553421,-10.309516934783257,,,,-193.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,21,620,43.90324315659433,18.403358286254328,42.15447781671598,43.401015125097075,15.468503890618205,0.9712786139958217,104.46076065374902,0.9422492401215805,0.9079031822427515,-11.257768652506174,,,,-206.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,22,1180,74.78242875289287,20.380187680801292,70.2353187506115,69.11274456432432,18.089649447418495,1.016242650951915,158.87650004383624,0.958570268074736,0.9621482992334437,-28.54004631239128,,,,-205.5,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,23,566,40.689468550984905,17.88700139432853,40.22437072223753,39.59042592534279,15.618693915347619,1.0160125783463454,97.01103808311403,0.956081081081081,0.8981947242387948,61.333599583747365,,,,-214.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,24,513,38.48686863014964,17.182427995056408,37.0,37.49265542443454,14.964444983079863,0.9868599484657076,92.06861130660168,0.9517625231910947,0.8948090287968923,79.08394960317565,,,,-215.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,25,757,52.05215256077618,18.670817671090457,50.11985634456667,48.91409714817939,16.69963790559445,1.0246505458893493,116.89237824699504,0.9570164348925411,0.9334550333565684,-28.390815702718093,,,,-218.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,26,810,57.65718546468051,18.20657854510764,55.326304774492215,53.048531443560705,16.35053030340571,1.0429375379289223,124.76270816378667,0.9495896834701055,0.9488347880307472,-86.18108770421743,,,,-192.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,27,952,64.74022732894299,19.332464606668346,60.83584469702052,60.307275305013185,16.788832139956284,1.0087646040935196,139.78055804335267,0.9269717624148004,0.9543733615844987,-27.307612651127275,,,,-227.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,28,779,56.740389465426254,17.71928003242625,54.08326913195984,51.90309049173064,16.077491873719897,1.0420047943113628,122.16012759464951,0.957002457002457,0.949987839592917,-35.23216698717797,,,,-210.0,,True,True,ok,494.0,42.995399475097656,,,
