gene,gene_clean,P_i_above,P_i_top5,P_i_top10
ybgO,ybgO,0.016786125479750138,0.016786125479750138,0.009152699406848859
phnJ,phnJ,0.015593993483087725,0.015593993483087725,0.009510391734260923
ilvI,ilvI,0.014884452839229559,0.014884452839229559,0.00830466410408616
truC,truC,0.013629835923375288,0.013629835923375288,0.008246383621712363
yagX,yagX,0.012688032689641087,0.012688032689641087,0.0074760241231146924
ybjI,ybjI,0.011814042314945799,0.011814042314945799,0.007308666532767585
racC,racC,0.011604256598420563,0.011604256598420563,0.006505546158737903
ydhY,ydhY,0.011225190505770392,0.011225190505770392,0.006532510574828752
maa,maa,0.01100046159016447,0.01100046159016447,0.00672473297586976
eutA,eutA,0.010822588539768913,0.010822588539768913,0.006071832836220001
tmRNA,tmRNA,0.01010121856273657,0.01010121856273657,0.005719815947624597
glnP,glnP,0.009758056431639635,0.009758056431639635,0.00586378712784822
insF-4,insF-4,0.009353432918287793,0.009353432918287793,0.005172905024475213
ycjW,ycjW,0.008024412492812612,0.008024412492812612,0.0044673533902438115
cysG,cysG,0.007938649808563765,0.007938649808563765,0.0072309637679626145
pphB,pphB,0.007838332625295751,0.007838332625295751,0.0044956709186909066
yfeT,yfeT,0.007282367413345776,0.007282367413345776,0.004312852535486892
metF,metF,0.007046001703017413,0.007046001703017413,0.0040710785889885165
yaaI,yaaI,0.0067449523325293645,0.0067449523325293645,0.005777286725327214
yjcS,yjcS,0.0066421992075166745,0.0066421992075166745,0.004422510249153875
torY,torY,0.006578346088186317,0.006578346088186317,0.0046785914244683304
rluF,rluF,0.006487705814019358,0.006487705814019358,0.00570982097326241
yafM,yafM,0.006487705814019358,0.006487705814019358,0.00570982097326241
lpxB,lpxB,0.006487705814019358,0.006487705814019358,0.00570982097326241
yfdV,yfdV,0.006428075320055109,0.006428075320055109,0.004134027267142436
yojI,yojI,0.006352653115181876,0.006352653115181876,0.003932120981308104
pinQ,pinQ,0.00624605955722043,0.00624605955722043,0.004293914193938158
gltI,gltI,0.006109472661732129,0.006109472661732129,0.003579866543917579
spy,spy,0.0058954746464508,0.0058954746464508,0.004464285510567117
recB,recB,0.005522604525082204,0.005522604525082204,0.0030000035180413314
hlyE,hlyE,0.005453037335718104,0.005453037335718104,0.0034806225402681124
ycgV,ycgV,0.005349861838843493,0.005349861838843493,0.003051758865976235
cobU,cobU,0.005328717367218554,0.005328717367218554,0.0033214393724837156
ompN,ompN,0.005150749655758799,0.005150749655758799,0.002856378456312584
yjhA,yjhA,0.005108489644006271,0.005108489644006271,0.003600164287511073
yqgD,yqgD,0.004851541148996427,0.004851541148996427,0.0028440237388070947
feaR,feaR,0.004792988846071319,0.004792988846071319,0.0026233459162517043
ykgN,ykgN,0.004781282027044757,0.004781282027044757,0.0026235094491254534
pspA,pspA,0.0047782696210024655,0.0047782696210024655,0.0028774547609437652
yfiF,yfiF,0.00474942733678048,0.00474942733678048,0.0026820042512618976
ydeQ,ydeQ,0.004684353220915879,0.004684353220915879,0.002571179973949788
ddpF,ddpF,0.0046332667724035105,0.0046332667724035105,0.002711675679485129
htrG,htrG,0.004558857535200901,0.004558857535200901,0.002648782652628158
ycjN,ycjN,0.004499929896840466,0.004499929896840466,0.0024721276754520105
poxB,poxB,0.004360376414226802,0.004360376414226802,0.002712412460104464
yedL,yedL,0.004357146451396899,0.004357146451396899,0.0036192206038615825
yfjO,yfjO,0.0042067331269951035,0.0042067331269951035,0.003662039197641381
yfhM,yfhM,0.004205239922958448,0.004205239922958448,0.002585952955301304
phoU,phoU,0.004144029877520464,0.004144029877520464,0.0024263078821770397
wcaK,wcaK,0.004098323812378787,0.004098323812378787,0.004020071911562203
yhdY,yhdY,0.004074911033552317,0.004074911033552317,0.003573099609732836
gcvT,gcvT,0.004004158207224647,0.004004158207224647,0.006959352499866205
mfd,mfd,0.003963770045539465,0.003963770045539465,0.0028193480050794028
ydeT,ydeT,0.003914961762186165,0.003914961762186165,0.002180521485229635
yobF,yobF,0.00390252948408919,0.00390252948408919,0.00214576379802774
dcuS,dcuS,0.0038864926146522094,0.0038864926146522094,0.0038315473858118753
mdoH,mdoH,0.0038646878191801997,0.0038646878191801997,0.0023553335470350377
yfaS,yfaS,0.003851581484685998,0.003851581484685998,0.0035199496387019816
yqiK,yqiK,0.0037664744725642604,0.0037664744725642604,0.0022170832101641594
fimB,fimB,0.0037552990233725766,0.0037552990233725766,0.0025268942752417756
yajR,yajR,0.0036885109111946947,0.0036885109111946947,0.005411316634877766
hepA,hepA,0.003656215676846238,0.003656215676846238,0.002572357572453303
ygeX,ygeX,0.0036457070529860767,0.0036457070529860767,0.006158929025957633
purR,purR,0.003534126858087536,0.003534126858087536,0.003255045804299805
sseB,sseB,0.0034335245433239465,0.0034335245433239465,0.002102362232575018
atoB,atoB,0.0034055574415014227,0.0034055574415014227,0.0024121305377520314
cpdB,cpdB,0.003379669536534191,0.003379669536534191,0.005042935316013866
