gene,gene_clean,P_i_above,P_i_top5,P_i_top10
cds-NP_312465.2,312465.2,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_310679.1,310679.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_312370.1,312370.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_313362.1,313362.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_309697.1,309697.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_310369.1,310369.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_308996.1,308996.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_309186.1,309186.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_312842.3,312842.3,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_312107.1,312107.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_312059.1,312059.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_310220.1,310220.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_310131.1,310131.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_311733.2,311733.2,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_308845.1,308845.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_310899.1,310899.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_313171.1,313171.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_308465.1,308465.1,0.0018274029265917912,0.012506731775088003,0.0069026321216480125
cds-NP_308036.1,308036.1,0.0018268504958916284,0.012697576454989153,0.007009497547275415
cds-NP_312864.1,312864.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_310922.1,310922.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_308701.1,308701.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_312504.1,312504.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_310597.1,310597.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_309317.2,309317.2,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_311386.1,311386.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_310082.1,310082.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_311834.1,311834.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_311842.2,311842.2,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_312385.2,312385.2,0.0018268504958916282,0.012697576454989153,0.007009497547275415
cds-NP_313223.1,313223.1,0.0018268504958916282,0.012697576454989153,0.007009497547275415
