gene,gene_clean,P_i_above,P_i_top5,P_i_top10
rpsR,rpsR,0.0043181830763105835,0.013309389181488017,0.008473062357859643
hcaE,hcaE,0.004071477370062651,0.013159177873379481,0.007923547443052686
yhgF,yhgF,0.004042695938584339,0.005145016769704115,0.006244925897684508
ynbB,ynbB,0.003980484823162461,0.012956858201359231,0.00784211653475126
tmRNA,tmRNA,0.003835081354050612,0.009502705205385039,0.00662518632773659
yhfY,yhfY,0.00357212817777534,0.010776022311199266,0.006741871310634754
mokC,mokC,0.0035373502445648045,0.011596777090497497,0.006982868901216257
srmB,srmB,0.003510585927198344,0.011496157126163756,0.006958624730185362
mutT,mutT,0.0035025919831607653,0.011278937872509196,0.006881714228210439
caiF,caiF,0.003418152430329112,0.010944894978969397,0.006585404906368826
aslB,aslB,0.0032171370538414848,0.0010035768700165618,0.004467198760252678
ykgD,ykgD,0.0031647821370071904,0.0006803819278990693,0.002359327567660343
yjfI,yjfI,0.003156453234502527,0.0006825237215255836,0.003843351294783414
hemB,hemB,0.003155624893799169,0.010121189464283416,0.006272160529943379
yahC,yahC,0.003137351975686962,0.009178758485370435,0.006090984073570523
sstT,sstT,0.003081027828173355,0.0009680332888086982,0.0023303855780443597
ybhC,ybhC,0.0030724476602002745,0.004988610263466452,0.004711559846214632
nadD,nadD,0.0030544796141999775,0.008565667000946707,0.005456504273370077
pgm,pgm,0.0030151788606474893,0.009786983214412022,0.005913764606433866
yjhU,yjhU,0.003007197078276553,0.00892908869301009,0.005789680849322518
yahE,yahE,0.0030035881951286482,0.0010225019038125921,0.0039177495744232285
betA,betA,0.0029429364388874795,0.007367006691394126,0.005719591478902718
yqeA,yqeA,0.002804066928632918,0.0007347773355731185,0.0020624002386054876
yihA,yihA,0.002796729026249783,0.0005167452607448765,0.00519902237161216
yfdH,yfdH,0.002770952518295326,0.00026852163654711046,0.0037713945912897506
hyaF,hyaF,0.002724770186313873,0.0001451185147439492,0.0006627668748951053
mfd,mfd,0.002717104573150482,0.008552690191046172,0.005215592937390504
yidL,yidL,0.0027169767299663567,0.005511757811433003,0.0035030610613261785
rsxE,rsxE,0.0026960906892643426,0.0003404645300376205,0.0018211885943192401
yjhI,yjhI,0.002687844192568437,0.0062988334536676635,0.005057022075897622
yfjS,yfjS,0.002661492556436669,0.008671585708880058,0.00523503796847348
copA,copA,0.0026483857220127435,0.0006009803222291911,0.0038132702957051866
murB,murB,0.0026344752694849104,0.008204649811319055,0.005161986000349861
ybhM,ybhM,0.002626958123940993,0.00012033650494585169,0.0006131939286341629
yghJ,yghJ,0.002624067327047322,0.00018317139566038313,0.000939394194069422
ftsW,ftsW,0.002612603578499208,0.00025402340406497894,0.0017520255277823755
pphA,pphA,0.0025999101973341217,0.0010045962888941466,0.0048913656889104234
yjiZ,yjiZ,0.002591202149485367,0.0012709091397628933,0.0036536767613006196
ghrB,ghrB,0.0025618965767453287,0.0006089001025313181,0.0013042555440465622
cydA,cydA,0.002548371517866589,0.0001274986833376798,0.0007698331348888801
yihP,yihP,0.002502468940100939,0.0004800035295997254,0.004439793612647037
parC,parC,0.002500068168183469,0.0005822439681929187,0.0021122558545963186
ybdH,ybdH,0.0024874475831637853,0.0007216503332010378,0.0018719971861456974
yggM,yggM,0.0024453316111709236,0.0006139278846596507,0.002108334154581111
gadX,gadX,0.002441382403407514,0.00014211335511768775,0.00035093047713255656
fabZ,fabZ,0.0024184501926435512,0.007215125872916384,0.0046637249211204865
idnR,idnR,0.0024112511567993965,0.0066747514959614885,0.004039341990143068
paaX,paaX,0.0023786185486394757,0.007792495536499209,0.004695368692459407
diaA,diaA,0.0023589866651431836,0.0006317475485456074,0.004283734825117823
aroH,aroH,0.002319693410031507,0.0007205016939747565,0.0018555701614510474
yjbM,yjbM,0.002297136058032971,0.007025408613531692,0.0042302866952418075
yafT,yafT,0.0022862326654211128,0.004305875185482548,0.0039398607220097765
hemL,hemL,0.002282915283590134,0.0038301838160599896,0.00328851135803626
nirB,nirB,0.0022791218416386002,0.00046300577384111283,0.004161966240801973
nudC,nudC,0.002278102089548413,0.0008081167652662665,0.003941824228493339
fdoI,fdoI,0.002270341637233518,0.0003407189593219385,0.004145738954716206
dcuS,dcuS,0.0022638772576878,0.0006532446522140535,0.0029855590619502145
ykfA,ykfA,0.0022487782135280666,0.0028402959953059397,0.003162497299606243
ybcK,ybcK,0.002224503698343071,0.00022637459915702518,0.0026586082759542146
lafU,lafU,0.0021694933891218725,0.0001717171499450514,0.0005544951723251284
yajR,yajR,0.002168109278911053,0.000807148393057058,0.0015260874886862794
aslA,aslA,0.0021550491249996114,0.00043962358760719585,0.0025503811417275793
fixC,fixC,0.002154990059636299,0.0002485866651834241,0.002417382017271045
yeiT,yeiT,0.0021139511289230035,9.603622708776735e-05,0.002286289629066142
ykgA,ykgA,0.0021054534167012163,0.00046512579400038735,0.0010530868536178441
yagT,yagT,0.002104591534869486,0.0005527850825682944,0.0005202918916892021
creD,creD,0.002095119480092989,0.0008971315359172804,0.0030797310700694806
tolQ,tolQ,0.0020927829418936916,0.00020425432819834474,0.000625974173934608
tig,tig,0.00208732579386278,0.0005420118944989761,0.0027646247809058606
yafN,yafN,0.0020587158752528763,3.622740105571007e-05,0.0005803990511831846
yahL,yahL,0.0019923639026654346,0.004110225436572293,0.003251853498841295
fecB,fecB,0.001984341421990383,0.0004680658214134104,0.003561658864356184
yciI,yciI,0.001979555822536675,0.00021853893451215413,0.0004831245785192109
ytfL,ytfL,0.0019557094584301245,0.0036670166346697308,0.0034255873438544335
ykgH,ykgH,0.0019461268515280452,0.003542233242936378,0.0026945974670276518
fdhF,fdhF,0.0019425260802604387,0.00032134342163692256,0.0021022992193503653
mobA,mobA,0.0019416544950675997,0.00037839549417796326,0.0015249454971264524
hyfR,hyfR,0.001939841749774799,0.0004454373189064449,0.0016133087400374325
purR,purR,0.0019391841738097691,0.0051938560041467794,0.0032223468464611204
modF,modF,0.0019209817248554664,0.0009541642680639522,0.003070992815931624
yhfZ,yhfZ,0.0019133917696855306,0.005837562078395478,0.003731930237533628
yidR,yidR,0.0019127000306218905,0.0028224890998018635,0.0025844019655697774
yiaY,yiaY,0.0019101753114089987,3.1603669776489284e-05,0.000161305624022462
ydaY,ydaY,0.0018910282866667178,0.0005185661157386779,0.0014574336899398086
acrB,acrB,0.0018828899009318935,0.004089174006570386,0.002599267672998069
mdoC,mdoC,0.0018663153080358283,0.005080736128242741,0.003537059390268236
rnd,rnd,0.0018639682245268298,0.0002502951634384929,0.0028106570618658478
abgR,abgR,0.0018561427961325087,0.001646123858966071,0.00156342210755797
trkH,trkH,0.001855984563591188,0.0005158295374346789,0.0024559974004090723
yafV,yafV,0.0018489551257967498,0.0003559897289465786,0.0012228020102589634
ydfE,ydfE,0.0018469977527395532,0.0002463622135511421,0.00027486296758277926
tauC,tauC,0.0018420083035226892,0.00030416123661179093,0.0003610293025919061
gspL,gspL,0.0018392052946758289,0.00021842784846117446,0.0007515582067816219
aidB,aidB,0.0018274760167799734,0.0002571768289409922,0.0007608191685683629
yqhC,yqhC,0.001823313145694951,0.000203750477091215,0.00137132667671877
ispU,ispU,0.001811269555766911,0.0038533002429674552,0.0025621899181424304
yeiP,yeiP,0.0017987246079721282,0.00016075131627034826,0.0011637921937647344
xylA,xylA,0.0017826902725652048,0.0007361066399472662,0.0018087010221444321
citC,citC,0.0017567271804892599,0.004446126084520896,0.0028673701866398006
fucP,fucP,0.001733755618227499,0.0004810435306083961,0.0008551859791198347
aceB,aceB,0.001733275350738398,0.0016603679768176281,0.001717126739736243
yffQ,yffQ,0.0017283493467132414,0.00026064045951640244,0.0032570761394108486
yigL,yigL,0.001728280743636248,5.367173141850668e-05,0.0002291544804197116
yafK,yafK,0.0017238541550297054,0.000646555044420441,0.0015337798563087445
hcaF,hcaF,0.0017233015962128371,0.0006016464436956091,0.0009036810783747505
der,der,0.0017214329762479156,0.00010211570048626339,0.002560740447824509
hemG,hemG,0.0017209615526719716,0.00038852448768045094,0.0022249785605338054
dhaR,dhaR,0.001720142672281013,0.0002935504519088369,0.0013285154761078148
allD,allD,0.0017195938286395838,0.005021562699302166,0.003264013963955426
dnaE,dnaE,0.0017188894951264842,0.0002855990647406803,0.0017561477865622557
ykgK,ykgK,0.0017167655706306533,0.0036604560085874665,0.002891348170747732
ycdT,ycdT,0.001716228709777415,3.1405757210003624e-05,0.00019910490605222361
yjdA,yjdA,0.001704010098421157,0.0001880016749494432,0.0017567438532738507
slp,slp,0.0016767633952465139,0.0005076367049842482,0.0008633633485111609
alsB,alsB,0.0016649891191443666,0.0009758110310092341,0.0014938014278750489
yehT,yehT,0.0016539926230727472,0.0007844326068002479,0.0008174759004155173
insF-4,insF-4,0.0016254593427007672,0.004406442471174605,0.0030883423799420327
gltK,gltK,0.0016249099424754745,0.0008415862632609855,0.0031187632323471247
yceG,yceG,0.0016148446922219725,0.0002341036324760818,0.0003505136770051031
sohB,sohB,0.0016044013064454852,0.00022447113338146886,0.0006955096608333616
caiA,caiA,0.001599294794949465,0.0003663943277985277,0.0003959751834066528
yfdL,yfdL,0.0015988465867708434,0.00047390501470596485,0.002884199191910824
yhdX,yhdX,0.0015932807285411875,0.0004599121670551238,0.0010938076449171763
gloB,gloB,0.0015896143710363193,0.001905016687677104,0.0019219507234670321
nlpI,nlpI,0.0015826346845650568,0.00039978589027134297,0.0005163662783308277
yjiA,yjiA,0.0015812557776879136,0.0006630874479395488,0.0009003621749103056
speG,speG,0.0015780908787550029,0.00013138190704868523,0.00033334560000430777
pyrD,pyrD,0.0015563890968025025,0.00045537581699009867,0.0010057126191468256
rhsB,rhsB,0.0015509198065613264,0.00039686541719845297,0.00043267362107877387
ycdX,ycdX,0.001548728776341592,0.00024064055471072682,0.0010942535780975708
eutG,eutG,0.0015202341701927144,0.000265879108450082,0.0009943192412259461
cpxA,cpxA,0.001518354910313172,0.00021918926364879285,0.0018406257109769642
