gene,gene_clean,P_i_above,P_i_top5,P_i_top10
yjhE,yjhE,0.004481940899087108,0.009965586056906992,0.005794689238525433
intE,intE,0.004229156666108201,0.009532899472803034,0.005587555947444637
yadS,yadS,0.004178118341952452,0.00518299574356186,0.005197954915603421
appB,appB,0.0037079101265067773,0.008079999120675465,0.0047877150025515906
gcvP,gcvP,0.003648506795531902,0.007764092616455583,0.004675035190397848
eutB,eutB,0.0035832059552633627,0.007445890212800745,0.004400432282733154
nrdA,nrdA,0.0035020161483304306,0.004956275389904626,0.004417856011557788
ybhT,ybhT,0.0033970642661712235,0.004451842678176614,0.004189879522643356
ygaY,ygaY,0.003124067155778714,0.007336852362137355,0.004201954922235856
ldcC,ldcC,0.003020664589607088,0.004046317907745773,0.003784730906558299
xerC,xerC,0.0027748043327164556,0.004598414233109164,0.003516731345478463
yebC,yebC,0.0027501982660510355,0.0027062650774913625,0.003084444046971266
hisQ,hisQ,0.002680753148645969,0.0026675527891887015,0.003084871852908904
folX,folX,0.002582370685102952,0.002650772362557728,0.0028706555295705642
elbA,elbA,0.002495132539899569,0.0018692816789009693,0.002765670678782993
hisG,hisG,0.0024944612581501335,0.0032643556369951043,0.0029887875923814153
yiaT,yiaT,0.002419281510122359,0.003309696703152095,0.002842055316074714
ydhR,ydhR,0.0024070833276238885,0.0016145821918124737,0.0022839120134010788
hyaF,hyaF,0.002358505802636555,0.005068864157837388,0.003063923084819519
amn,amn,0.0023318346220191615,0.002177704689835378,0.0024787375417365627
sirA,sirA,0.0022884498867576553,0.0017137503209334838,0.0027326993482119782
artJ,artJ,0.00225736348041989,0.0029497691764874224,0.0027416664606700752
metI,metI,0.0021515548232668436,0.0028687514490896,0.002642260383313786
elaC,elaC,0.002125150033878305,0.0027157660888258253,0.002355655402958137
yaeH,yaeH,0.002106505452927593,0.0021859448967199912,0.0025666308295624594
ytfE,ytfE,0.002053964838628294,0.002081434135821684,0.0024148119392082587
tktB,tktB,0.0020418136942947,0.0022464450802250594,0.002263708096575847
gyrB,gyrB,0.0020200960506331503,0.0023168573152079013,0.0023108026472130182
dsbC,dsbC,0.0019942738705705306,0.002481636029550408,0.002256789788014607
yccX,yccX,0.0019819768797261672,0.0005558336833381573,0.0012741092149594854
yafK,yafK,0.0019500919692062284,0.001867868214486727,0.0025569073465925513
LELOBEKK_sgrT,sgrT,0.0018855433596906615,0.002985850247485648,0.002049756210593772
yfaX,yfaX,0.0018681568061268414,0.0026096757644495446,0.002429648691234819
ybaB,ybaB,0.0018590024704824761,0.001187914496011875,0.002155347142025719
cusR,cusR,0.0018559759337659885,0.0011818470785689495,0.002466274557250121
dapE,dapE,0.0018099301168062866,0.0005103721524112281,0.0016755919847615962
ygiP,ygiP,0.0018074763628656088,0.0013334965755214833,0.002345926243814858
sufA,sufA,0.0018029359910486681,0.0026175967164465876,0.0016766725349209148
metA,metA,0.0017916040399772906,0.0012829800038025219,0.0017700074258775239
yohC,yohC,0.001773315062639797,0.0036006191204701376,0.0021798607966486225
yegZ,yegZ,0.0017652324710592817,0.0036953429459904486,0.00211612054989235
abgR,abgR,0.0017461089035665637,0.001770803929760021,0.0020154711657003207
phnN,phnN,0.0017426756441788027,0.0006846135143406324,0.0010449947962025922
ydcW,ydcW,0.001741495610063503,0.0020625446442599504,0.0021249599240756984
pyrH,pyrH,0.0017393693156717712,0.0011682301177615405,0.002043527205252892
narP,narP,0.0017322366380817507,0.00250647280830082,0.0022005483171396536
tap,tap,0.0017234914829321179,0.003819070965525143,0.0023323026446784236
yoaC,yoaC,0.0017042057102607696,0.0020726079113888847,0.0017772575163994932
secM,secM,0.0016715235566223023,0.0007410268708314644,0.0019467519017911572
rplQ,rplQ,0.0016599789886376237,0.004075690065506648,0.002189964719224295
serS,serS,0.0016396100807894417,0.0005493701766782274,0.0017471776006922387
ycfJ,ycfJ,0.0016347642643089596,0.00043174673130194635,0.001539030075457334
motB,motB,0.0016336992933679352,0.0026398998537327323,0.0017135755046488218
yahA,yahA,0.0016311799166015147,0.0021431175178676927,0.0016741501232041412
yfbQ,yfbQ,0.0016282575239309628,0.0017519944862759902,0.0018529065014958304
xthA,xthA,0.001611083931832715,0.0017275099565376584,0.0018302095743227584
yeaL,yeaL,0.0016063896206991574,0.002058541162575441,0.0016402420158010164
cheZ,cheZ,0.0016001063055348765,0.003104743062074806,0.0021297840358720154
yqcE,yqcE,0.0015984789870342065,0.0008761656684519141,0.001610856618632639
ydcE,ydcE,0.00158990000190648,0.0002806596866060108,0.0015379693259967855
frsA,frsA,0.0015713485275393744,0.0017897518015391127,0.0017704005123604406
yiaU,yiaU,0.0015673836749994221,0.0013541968442223372,0.00145539612585188
yiaO,yiaO,0.001549076123954227,0.0017260483020049848,0.0015390348850089642
cheA,cheA,0.0015473420419684996,0.0020842054003493353,0.0017347908044498658
cmtB,cmtB,0.001543746868656939,0.0016334405596217022,0.0015711877628691274
yniB,yniB,0.0015352900602902968,0.0017083863321194703,0.0017920531763945848
yejH,yejH,0.0015293548376315133,0.0022900228504010678,0.001918122598558704
yjbI,yjbI,0.001528668994214648,0.00045653635419188297,0.001669576892180218
lolD,lolD,0.0015235791560172024,0.0003524606930535875,0.0015098313471136912
nadK,nadK,0.0015137896116074428,0.0007977786965438502,0.001042338972852826
yggT,yggT,0.0015049307703341116,0.0013080325827335335,0.0019284798035114077
yhhS,yhhS,0.0015018836343460083,0.0013385755565764094,0.0016043168943418108
mukF,mukF,0.0014853825746613757,0.0006500597402593643,0.0013759030833504075
ysgA,ysgA,0.0014839392330282613,0.0011741961885179018,0.0018535706583662666
htrG,htrG,0.0014692397949189829,0.0027435008042683093,0.0018559960186948444
rplK,rplK,0.0014663385415442571,0.001902444413000897,0.001409764785877291
rplO,rplO,0.0014397639982959402,0.003101429465256786,0.0016693413494807542
mrcA,mrcA,0.0014350180895052042,0.0006987849033391582,0.0013806334244147887
menE,menE,0.001433064297903211,0.00115686187062193,0.0018588846755279225
rpoA,rpoA,0.0014246638356181364,0.0032217698159335826,0.0017414093753945364
yqiI,yqiI,0.0014202229435864356,0.0017534600828184878,0.0018384438554838027
lafU,lafU,0.0014189818742318856,0.001224146394513799,0.0014989327986617115
ybcM,ybcM,0.0014176439604167376,0.0005290381194345691,0.0006123734040861758
yhjG,yhjG,0.0014124333067131584,0.0019168929084179293,0.0012762077983564338
xapB,xapB,0.0014020114954531443,0.000699833398522512,0.0011077744836947457
yfhQ,yfhQ,0.001399970761765128,0.0006025010510131587,0.0014657856081832883
rplD,rplD,0.0013953175135064072,0.0028419376219376413,0.0017089759171008384
