gene,gene_clean,P_i_above,P_i_top5,P_i_top10
ycgZ,ycgZ,0.0011377005144780508,0.0005642508220099593,0.0004323244610678064
yagM,yagM,0.001137134788242366,0.0009497482932222812,0.0009174815761169536
artJ,artJ,0.001133120778539492,0.0012967183064225571,0.002102939662311236
folE,folE,0.001132954892306467,0.0015100936444017343,0.0012373174980367452
yjgR,yjgR,0.0011239089852142902,0.0007657274027403296,0.0009296401106890334
dsbB,dsbB,0.0011229266314877664,0.0008204017745887244,0.0007169959312149922
yeaQ,yeaQ,0.001120948840615177,0.0005409520144446936,0.00031783960410781476
norV,norV,0.0011190672920328728,0.00223576779929728,0.0020262872619441967
ydgA,ydgA,0.0011138394096059853,0.0007269721464730762,0.0004607018651100727
yagX,yagX,0.0011135808466775125,0.000799196499566902,0.0012291610260088456
tsx,tsx,0.0011088163133557557,0.0009252953589882636,0.0010452534592858785
tktA,tktA,0.001102354780225568,0.0017947241946164073,0.002258443021566837
chiA,chiA,0.0011022899653746789,0.0007879811858283344,0.0006736933610108678
aroH,aroH,0.0010980960964057768,0.002464115554773731,0.0019423431652532987
dsbG,dsbG,0.001097098117527173,0.0014111017747422464,0.0008396206496091726
rpoD,rpoD,0.0010968307802378448,0.0005538421853603921,0.0008014322181772902
slp,slp,0.0010911570901334135,0.0006095437941438804,0.0006707179779545841
yebA,yebA,0.001087448734403936,0.0006742076317060784,0.0014298926143813707
yjfK,yjfK,0.001080662142637693,0.0022780846353327626,0.0020677891994087365
gatB,gatB,0.0010785475869150155,0.0008283731600708265,0.0019302228026352192
aegA,aegA,0.0010731488152807504,0.0009298667572730817,0.0009521569218033872
ldhA,ldhA,0.0010724884853419003,0.0013704897860102227,0.0012115643615178144
ydeQ,ydeQ,0.0010677422510865157,0.0010658415849006556,0.0009153616432844985
dcuC,dcuC,0.0010644170151830337,0.0009162486802425678,0.0007510199455967765
clpX,clpX,0.0010472724229509845,0.0007377288490471638,0.0006071096202705186
purU,purU,0.0010468272262089083,0.0004949215990874546,0.0005191961904842416
yccZ,yccZ,0.0010468105636365838,0.0009900832278867976,0.0010469997176488753
rpsK,rpsK,0.001044897697679312,0.0006064660064108287,0.00047603126299464296
adiY,adiY,0.0010383805857343126,0.0006891904187342288,0.0008439407794986105
ybgQ,ybgQ,0.0010338187514286777,0.00225720033217375,0.0020390746143289363
talA,talA,0.0010325417620977689,0.00045920571838342384,0.0003969430518564033
ybeF,ybeF,0.0010319485122489253,0.0008417329085455707,0.0008436328821736493
yhbE,yhbE,0.0010303480145590974,0.0011740196719136299,0.0014654881203069142
hycB,hycB,0.0010096039709793106,0.004731757559610081,0.0035248074627463916
frwB,frwB,0.0010087329178629337,0.0007719344388316823,0.0008128515268423847
yfdK,yfdK,0.000993648581376948,0.0006415481305536118,0.0007579685447828388
cmtA,cmtA,0.0009891422452250334,0.0007143024546661182,0.0009485829073147688
yddK,yddK,0.000986473559250236,0.0019247358636096366,0.001893163479141622
ebgA,ebgA,0.000984906370786727,0.0027110532199142953,0.0023563562618418793
LELOBEKK_uidA,uidA,0.0009774326095893402,0.0005028005863973626,0.0003252708646050312
cfa,cfa,0.000976980241814831,0.00044498009046049314,0.00034051177540412274
yfjV,yfjV,0.0009745181276172997,0.0017505213473268497,0.0011632568278225179
yjeP,yjeP,0.0009692287613026044,0.000720556476324532,0.0006748748205829465
sulA,sulA,0.0009691535888623754,0.001070666574866238,0.0007715505023979634
ycjZ,ycjZ,0.0009661397688234983,0.0008423799828913771,0.0006348335527078129
ubiE,ubiE,0.0009623622861656334,0.000907655839267328,0.002097931104739986
dcuR,dcuR,0.000961838869729971,0.0006259352213802908,0.0006061152921748062
rfbA,rfbA,0.000958841493145303,0.0010220177423737626,0.0005993173761371923
infB,infB,0.0009578021963096297,0.0005304660487995955,0.00036933036103183037
aaeB,aaeB,0.0009512699755238264,0.0007553525250225292,0.000501585810581243
yqeF,yqeF,0.0009509455400500218,0.001258748227199393,0.0007589068294558617
ybiW,ybiW,0.00094460058697994,0.0004198583400243263,0.0007984232628154315
ylaB,ylaB,0.0009415212807968993,0.0005511515856886737,0.0004204994316220601
lplA,lplA,0.0009324947416826842,0.0007523784849764395,0.0009635569488332522
pepT,pepT,0.0009324301073419616,0.0004912969534042585,0.0003882883310926618
lsrK,lsrK,0.0009319443975276891,0.0009068395370966487,0.0009149321902713305
zipA,zipA,0.0009305601564905118,0.00044679208909211536,0.00028558483209953936
ygcK,ygcK,0.0009275328090184753,0.00046547479904274496,0.0008975504721640044
nrdF,nrdF,0.0009254181990043942,0.0011342450850888102,0.002178021581496302
wzc,wzc,0.0009236793019033216,0.0008363390111958167,0.0005570821292555548
ptrA,ptrA,0.0009230366989646579,0.00045025857574582096,0.0003609412305181405
yqeA,yqeA,0.0009208720975249949,0.0005098456755530825,0.0003326802760052848
chaC,chaC,0.0009083835011491784,0.0004399622645757939,0.0004462453674183791
LELOBEKK_lexA,lexA,0.0009003109224412979,0.0005005386859214842,0.00038948665999583655
yghO,yghO,0.0009002896702435951,0.0021591363354476777,0.0014177512908243287
etk,etk,0.000898050411378124,0.0005357808855642143,0.00047833222488974977
yfcI,yfcI,0.0008972076206208481,0.0009080285699354325,0.0006802172901588534
yfgF,yfgF,0.0008948837602550836,0.0011252903977557562,0.0010191381279680265
birA,birA,0.0008926134032080611,0.000812497134776659,0.0009113992885108805
frmB,frmB,0.0008913663569620569,0.0007042665788927164,0.000527676675153225
fliY,fliY,0.000891141756480741,0.00047804175274622994,0.0003780584575151275
dacC,dacC,0.0008895045036567552,0.0004784235732464607,0.0004249540550882315
yeiC,yeiC,0.000886721700215099,0.0005486255096701584,0.0006734140945572796
yebG,yebG,0.0008822349251806385,0.000585796050857659,0.0003802280940624813
mscS,mscS,0.0008816078945368448,0.0008311526698100248,0.0004894158158072166
metE,metE,0.0008708007025407164,0.0019203920634693968,0.0022369262569217883
yfjX,yfjX,0.0008703783246348025,0.002238393618321418,0.0019014320520497057
hdfR,hdfR,0.000862991557848277,0.0014278270274562545,0.002311404491987945
deoR,deoR,0.0008600390752055086,0.0005755518026235324,0.0005305652295738708
uvrA,uvrA,0.0008599822564668953,0.0004208896556153573,0.0007310599888754054
yhjV,yhjV,0.0008583499679941611,0.000630633915024365,0.0005335189192721515
argT,argT,0.0008527883281879185,0.0005593171458808088,0.0005582965526665467
rplT,rplT,0.0008483012189744236,0.0004954264765982553,0.0004310564090109378
yjcS,yjcS,0.0008477740754748626,0.0022913599535694406,0.0030153677729288578
yebB,yebB,0.0008434778773980101,0.0013674205293678035,0.0009124927148832085
yihX,yihX,0.0008406837310167308,0.0005264437824284854,0.0002999105066009355
plsB,plsB,0.0008404796016909048,0.0005979789740695878,0.0008866436690094289
sodA,sodA,0.0008386963832709379,0.0005180002589566925,0.00028538705776394967
cysN,cysN,0.0008374093385088442,0.00044408215971178844,0.0003867777622239698
mglC,mglC,0.0008354097518908195,0.0008015697888075468,0.0009555086145815061
gadX,gadX,0.0008271015384341431,0.0012273685334382182,0.0012168615554517532
nmpC,nmpC,0.0008258717659016219,0.001966918603202882,0.0021977245006151035
ykgN,ykgN,0.0008227096773297595,0.000856856744919478,0.0009189662009454754
cobS,cobS,0.0008218798349633585,0.005064077083062154,0.003961787513673689
ybaB,ybaB,0.0008210354968294022,0.0005091276822482754,0.0005252927371401788
yebY,yebY,0.0008163969611911048,0.000500884334651723,0.0007938226743450259
gspI,gspI,0.0008141321397655429,0.0005446766323042498,0.0004908673612061987
chaA,chaA,0.0008131720159395118,0.00044745973891815907,0.00028535422713451365
ytfE,ytfE,0.0008114742451254709,0.0033443219627230496,0.0025429393745578497
gor,gor,0.000810385336425428,0.0006185566685581356,0.00047325974586168683
yfaP,yfaP,0.0008090126498258384,0.0007558044272427929,0.0008334146778550118
yfjI,yfjI,0.0008050460387573365,0.00044346818542312925,0.001208439688680146
sdaA,sdaA,0.0008031804113263618,0.000726002768430149,0.0006630667327756711
yjiN,yjiN,0.0008023395410789673,0.0011180559717201496,0.0010803688938859468
pgaC,pgaC,0.0007957300842408829,0.0005520142919915712,0.0005149632867167811
epd,epd,0.000790498690050922,0.001210783392497359,0.0027296399002285383
yiiX,yiiX,0.0007880413669622872,0.0006023689310415632,0.00040679844353369723
ydeU,ydeU,0.0007878519803330466,0.000726871992193387,0.0007048721499784835
yrbD,yrbD,0.000786140510033919,0.0003569224406180783,0.00034206055492354954
bglX,bglX,0.0007827019679971875,0.0008540487489452594,0.000553808711272284
