gene,gene_clean,P_i_above,P_i_top5,P_i_top10
ygcJ,ygcJ,0.01021794887636082,0.005295427125997462,0.0030485770271477925
yphG,yphG,0.008990450953403761,0.0042894927095437855,0.002675633626882085
maeB,maeB,0.00737971434708392,0.0035150989347649203,0.002003028428783631
rpoA,rpoA,0.007192410410391067,0.00343025195281204,0.00193195130614571
ycgZ,ycgZ,0.007071440587472806,0.0034087667981308922,0.002011091775727184
rpsA,rpsA,0.006934257957177616,0.0037030952417718708,0.002079941732126974
rplL,rplL,0.006890660711415972,0.0032145529527077936,0.0019360234753512482
ygbT,ygbT,0.0064048249605395315,0.003145647622637207,0.002350333931582419
rplO,rplO,0.006218932280269817,0.0030798160524667423,0.001980282457214953
ygcW,ygcW,0.006073732220796164,0.003258369140658405,0.002148271070170456
gapA,gapA,0.006059608872285657,0.003033180295070738,0.0016881204238782994
ppdB,ppdB,0.006004170169755188,0.002796993677790102,0.0015067361709101307
fusA,fusA,0.005918491668198513,0.0028590316156432627,0.0015373982655702651
clpX,clpX,0.005371752458992469,0.002518754073040707,0.0015561973007070075
yfcO,yfcO,0.005355300348084391,0.0026622400019129223,0.0016291888822153634
rplW,rplW,0.005348846285264771,0.002876179346944234,0.0015494687751996666
yqjC,yqjC,0.005103555646877418,0.0024409179781577136,0.0014162145431223646
yfjK,yfjK,0.0050641187770975645,0.0027633143256315415,0.0016946644499469617
tetR,tetR,0.0049902424852151,0.0025949384156185714,0.0015681860363211781
ygcU,ygcU,0.004962223468521093,0.002379376944173646,0.0015208113880402806
rpsK,rpsK,0.004910798731327524,0.0024600535080661744,0.001476408139645173
rpsE,rpsE,0.00478442440943418,0.002245340518044157,0.001301284182207628
rplJ,rplJ,0.00475410563820383,0.0022727267326962796,0.001250888508753873
ymgA,ymgA,0.0046472033704550355,0.0024411497748943163,0.0014784478754260655
ygcI,ygcI,0.004632131410995862,0.0022631772636601227,0.001536523391960031
thyA,thyA,0.004624275307797606,0.002489959193213335,0.0017366732798839496
yfcU,yfcU,0.004538152838241063,0.002167361758956556,0.0014754542370342164
tap,tap,0.004499172091533694,0.0021109513578549547,0.0011388745011270795
yfdE,yfdE,0.004313140095030369,0.0021558654778662807,0.001429946043231293
oxc,oxc,0.004283290241211211,0.001981361574794026,0.0012268492479950272
ygcL,ygcL,0.004224186788318082,0.0020424746469653488,0.0012174585039420197
kgtP,kgtP,0.00419380802790081,0.0020224179940768546,0.0012604227939232598
zipA,zipA,0.004187499839936877,0.0019285378043098396,0.001209509633047588
ygcB,ygcB,0.004178815984988962,0.0021858631678708606,0.0012680719896779032
gcvA,gcvA,0.004129390971610109,0.002272916199068149,0.0018474189722987768
ptrA,ptrA,0.004115640512495143,0.0020292393027070044,0.001605699396659636
aegA,aegA,0.0041125307878448255,0.002786711061080463,0.0016763458358615426
dedA,dedA,0.004069935120401331,0.0024056796850434677,0.001584824780137774
yfgF,yfgF,0.0038228188340523194,0.001972088033034704,0.001459023597356931
hcaR,hcaR,0.003785735849099999,0.0017673193831911523,0.0010920267136228837
rplA,rplA,0.003697907117838878,0.0017520475310284906,0.0010389046008987888
gshA,gshA,0.0036470259561978413,0.002114479308009107,0.0011854679668728675
rplD,rplD,0.0036467051249232767,0.0018958755557864629,0.001334713680142715
yphF,yphF,0.0036452530173304003,0.0017513018879878111,0.0010586233642455218
rpsD,rpsD,0.0036358928452974587,0.0017448621978591173,0.0010753490968661923
slyB,slyB,0.0036223616308108885,0.0017965142052425989,0.001184182280577546
rplC,rplC,0.003584972891977452,0.0017520041439798345,0.0009636826277441637
ypdD,ypdD,0.003513327237283694,0.0017735191891331769,0.0011872225913447702
nlpB,nlpB,0.003480925082950006,0.0017587501221063573,0.0010101116748957347
rplE,rplE,0.003470620458367266,0.0017248427407005485,0.0010395568083885656
ypjA,ypjA,0.0034503137144709156,0.0018851961130496471,0.0011511824045951154
LELOBEKK_tisB,tisB,0.00345023095696026,0.0016298021320016929,0.0008811867699127586
yrbL,yrbL,0.0034445227846662675,0.0016961274830251958,0.0010856539997683024
rho,rho,0.003296643670976641,0.00164084800079139,0.001040538708562557
rpoH,rpoH,0.0032030976090751725,0.0016100457656579809,0.0009682260374949816
aas,aas,0.003182511842992059,0.0016543998058211641,0.0011738536005227922
rpmC,rpmC,0.0031511356574402296,0.0014697708627559925,0.0009175123192229534
ydgA,ydgA,0.003094521208185182,0.0014589041950322655,0.0008701943746579862
purL,purL,0.003023515474161627,0.0015852176594509004,0.0009916636399348064
rplQ,rplQ,0.002990834752453447,0.0015230237075241795,0.001042578527464236
ihfA,ihfA,0.0029298215988765057,0.0014736431279107818,0.0009993296092053409
yfjH,yfjH,0.0028860072753042975,0.0015042384612848124,0.0009703676495229705
crr,crr,0.0028089396793655047,0.0017196811930712762,0.0011263957640386608
mscS,mscS,0.0027889111676973983,0.0015257704127115057,0.0008779813742692747
ygaM,ygaM,0.002784321006697319,0.0013224171504044745,0.0009062127281772079
wcaD,wcaD,0.0027316600869542063,0.0015122105407154643,0.0011151349855971378
yfjU,yfjU,0.0026948635978761453,0.0013462112390344445,0.0009903510589946197
rplF,rplF,0.002673413695415895,0.0012851448025016665,0.0008748228513630192
glk,glk,0.002633947233410577,0.0013514027924208714,0.0007548528944372887
yfcS,yfcS,0.0026281861027063562,0.0013320542232782458,0.0009611377257826651
yegR,yegR,0.0026254433842854003,0.0013291566145761486,0.001034672618386435
infB,infB,0.002589573629333912,0.0014038860573597647,0.0007767766943512677
yfhM,yfhM,0.0025858641858450453,0.0019326222955666121,0.0012306370482261287
yfbS,yfbS,0.0025610409038743106,0.002144057594325053,0.001283771938133445
acpP,acpP,0.002541774112316652,0.0012916275856336762,0.0011223092894237
rplI,rplI,0.002513605574649181,0.0011694414029993255,0.0008262918437693277
yfaT,yfaT,0.0025041855519651783,0.0012105337881602224,0.0016926199762945769
nudH,nudH,0.002496642878724836,0.0015325980263088507,0.0011149245154574688
yeiC,yeiC,0.0024922009989843735,0.0015744716831649671,0.0012929608809065039
yejO,yejO,0.0024869902106818827,0.001167635125851082,0.0008929119365789546
yeeO,yeeO,0.002420068979005483,0.0012485193906096462,0.001069461123078641
rpsC,rpsC,0.002389815609501131,0.001170776887046246,0.0009234236259423907
pnp,pnp,0.0023814031128611187,0.0012027534232007162,0.0007133071582314432
ptsI,ptsI,0.0023401414446265725,0.0010983356679339419,0.0008356006980690153
ymgB,ymgB,0.0022655289853465424,0.0016894929959125895,0.0012161875976314958
dnaK,dnaK,0.0022548450758968605,0.0011192304740997537,0.0008174496290048468
hycF,hycF,0.0022499819961413494,0.001098996128384892,0.00076464293564067
pspA,pspA,0.0022120148741682456,0.001225606051888827,0.0007557286612044141
proP,proP,0.0022076131093620712,0.0010881933269437465,0.0008045941519159518
fbaB,fbaB,0.002198100199327027,0.0012702601197834154,0.0008206375733845493
