gene,gene_clean,P_i_above,P_i_top5,P_i_top10
yagU,yagU,0.006615161507658461,0.015606484527669062,0.009483307570815646
yncA,yncA,0.006416625289707039,0.015159529752541798,0.009188986317224618
dhaR,dhaR,0.006209235614171939,0.014785364987491873,0.008890210799376094
ftsX,ftsX,0.005967116303847005,0.013933761714215618,0.008532718519799518
hspQ,hspQ,0.00590457799106029,0.013879683228498769,0.008465100353675615
mrdB,mrdB,0.005323906272632743,0.01243847222204632,0.00765058558377057
ygeK,ygeK,0.005263741093726828,0.0002508576775835969,0.0071424828734108
yfaZ,yfaZ,0.005169956135144666,0.00032066707912029377,0.007087713497381647
fumB,fumB,0.004957484438124118,4.822247659857637e-05,0.00024407219123303252
rplM,rplM,0.004913177864768118,0.0034936660686920888,0.00689789193580507
yagQ,yagQ,0.004912352180047383,0.0033529007760958337,0.006869369765918413
yzgL,yzgL,0.00483980032711803,0.0037435132275221873,0.006781619546853856
yccT,yccT,0.004826667706336098,0.0004564730937104468,0.006911218983574186
uvrC,uvrC,0.004730330647006405,0.011152414654669825,0.006752723043235878
pyrC,pyrC,0.004709740850335224,0.0004366286445409393,0.0063807293378151594
ybgO,ybgO,0.004667247364815186,0.00017697824730253083,0.002941022550697499
yadE,yadE,0.004626242620055996,5.093569291199275e-05,0.00019057599893412442
ydaG,ydaG,0.004536235920887252,0.009961605213752332,0.006450855106193277
yphB,yphB,0.004503185510522122,0.0004588369099111386,0.0064395935635361504
ybbM,ybbM,0.004427000300610425,0.00026561921150097844,0.005058684033456621
glcB,glcB,0.00442206601671891,1.7462162709664498e-05,0.00019599014996050416
yiaT,yiaT,0.004340778715544352,0.009953739241193166,0.006180618327852891
cyoA,cyoA,0.004333716412991902,0.0004450630465359415,0.006191285086371175
ybhO,ybhO,0.004231438360889702,0.0002327253135146283,0.004824958101233798
ompL,ompL,0.004214892542923631,0.0002602496076364358,0.005250582686420869
caiA,caiA,0.004205752345498376,0.004089019519856008,0.0059384313480067424
yciW,yciW,0.004183009989651447,9.527435468075912e-05,0.0004115910635772073
dusC,dusC,0.004178209088741064,0.0001011202103898297,0.00021049040938965117
pyrD,pyrD,0.004139104633663635,0.00026250055001065484,0.005621585699674104
yjcP,yjcP,0.004135227060284688,0.0003537020625659284,0.005582621373785136
stfR,stfR,0.004077058397605213,0.00877445467479474,0.0057850315026921955
yjgM,yjgM,0.004059087281728065,6.142894401330242e-05,0.00018414564124514805
fhuA,fhuA,0.003988977852933258,0.00021294918335523742,0.005637328766025844
ydaT,ydaT,0.003968118303215882,0.008746077338177463,0.00563991711689479
yjdL,yjdL,0.003941720156548083,0.0004749067142102625,0.005660181918126782
yhhW,yhhW,0.003927450110400429,0.00026584775921550865,0.002963557268880023
tmRNA,tmRNA,0.0038693759488010225,0.004873497717326274,0.004880194220772593
rsd,rsd,0.003863633571825949,0.0003009537483692518,0.005230350678596466
tap,tap,0.0038387838788535747,0.00046754915436351616,0.004778899726298221
serA,serA,0.003838106299151042,0.0004630267264757528,0.00271738714103257
flhC,flhC,0.00379080424913852,0.0005101114022435704,0.005347874074678041
hslR,hslR,0.0037838817304002028,8.473643577458423e-05,0.002626665666198015
ybeQ,ybeQ,0.0037526649098877777,0.0009763941060351707,0.005247440147826657
ydeU,ydeU,0.0037157759738679066,0.00038370010214020905,0.004184215373015343
ycgF,ycgF,0.003707690726823933,0.00043918225781783586,0.005104934282219286
yagW,yagW,0.0035588337093793157,0.0003789760660621071,0.004911109086416201
yafQ,yafQ,0.0035294332751168605,0.00035300310160060803,0.005011866593594452
frr,frr,0.0035216142481706318,0.00021091717755024922,0.004925911348013633
pgaB,pgaB,0.003448134772816791,0.00010162868767398829,0.0023719805088329425
metF,metF,0.0034339435685863066,6.428539958136588e-05,0.0002201125409683158
dgoD,dgoD,0.003425473308611469,0.00018926427691504493,0.00205438420746111
ybbC,ybbC,0.0034159750379228236,0.0024741543809609127,0.004747584551797131
relE,relE,0.003261042240777915,2.9719931067240106e-05,0.0021078324083240343
ygbT,ygbT,0.003251454238163976,0.0013404144679243857,0.004147467971760675
recE,recE,0.0032292593282244987,0.007292278922895436,0.0046251205111004015
LELOBEKK_galT,galT,0.003220884489412601,0.007512556071454645,0.004622308261625985
pinR,pinR,0.003179478013808993,0.0071139003167794,0.004508682931759935
sfcA,sfcA,0.0031750926942324966,0.0004879563235920854,0.004486438019068445
rem,rem,0.003160798628522415,0.0003028816899227675,0.0003173162782534452
hypB,hypB,0.0031606549181738036,0.002820035539729817,0.0019172709646782687
acrA,acrA,0.0031349092956102346,0.0001507677165542102,0.0002673773019687478
fieF,fieF,0.0031343860158804856,7.19819144134665e-05,0.00020669503489635974
malY,malY,0.0031216138573513913,3.4107920711941296e-05,0.00016624067231477507
rbsR,rbsR,0.003104347560714218,6.350380088073022e-05,0.00019019760625158644
ybeF,ybeF,0.0030858490384935958,0.0005366838908557799,0.0032857623937237773
yqiJ,yqiJ,0.0030655560085336444,6.861773986599369e-05,0.00019442888635597878
ydaQ,ydaQ,0.0030002942027574954,0.00656001590112651,0.004279999294382669
sdhC,sdhC,0.0029930377735876822,0.00013101146819076792,0.002223551960855215
hslV,hslV,0.0029795222742027357,0.00700344394487994,0.004243158047828959
idnR,idnR,0.0029259159651849526,0.00036617406939820505,0.0039478560323618905
yihT,yihT,0.0028927007043836423,0.0031335093839834132,0.004117969921114073
yeeY,yeeY,0.002868661649494059,0.00017246307733958434,0.0017961073472654583
ydfW,ydfW,0.002827500449964032,0.0010404806136318561,0.0007537736133936674
guaA,guaA,0.0028152382738953685,4.8502890040007526e-05,0.0001793430189371233
yehC,yehC,0.0028143295258337897,0.0009211826825372189,0.004008497853102348
alsB,alsB,0.0027662849538572856,0.003843003300571299,0.003782810005165164
pcnB,pcnB,0.0027590813400179535,0.0002224308387842335,0.0003859600286777788
dcyD,dcyD,0.0027232180824470725,0.0003163231431015856,0.0032229915381868923
yeaR,yeaR,0.002716715996987936,0.0003149126211284628,0.0036256374370718684
fadD,fadD,0.0026794964759279116,0.006356841456328612,0.0038274962611516907
rpiR,rpiR,0.002653652461787447,0.0003787051336619523,0.0025043034989875716
recT,recT,0.0026456177109102736,0.005783908514034823,0.003748123970079614
cysD,cysD,0.002629017262658112,0.000161414567267912,0.0032237591316509983
racR,racR,0.0026163234205646467,0.006119260375585548,0.0037312500819309054
recN,recN,0.002598967886185966,0.0003367927176070132,0.0006092476117085604
yfdK,yfdK,0.0025982381509599365,0.0005912227754936774,0.0036145685332064953
aroF,aroF,0.0025328199814460993,0.00040380951082469747,0.003230535477484107
sieB,sieB,0.0025250205226736034,0.005513397668206468,0.0035301630709998408
ydfI,ydfI,0.002490714642013981,0.000246353780539692,0.00040605213667875865
aslA,aslA,0.0024853369452735763,0.00028047709695819934,0.0002924773438942449
yfeA,yfeA,0.0024265863851594344,0.0005868245116046005,0.002337017635994409
fdoG,fdoG,0.0023713409831657745,0.0006637673558882713,0.0005449169617241113
pinQ,pinQ,0.0023518969673414257,0.005228685971992163,0.0033357997390475276
rpsG,rpsG,0.002326055945137073,0.00010111095394871315,0.00012244434406195412
ydeP,ydeP,0.0023106280460486227,0.0001623276688492177,0.00024214278229485386
sseB,sseB,0.002289577148457098,0.001043191857759033,0.0030232821083465223
yphF,yphF,0.0022807406048049724,0.001002363306449096,0.002870111138734371
racC,racC,0.0022681826143874594,0.0036001445950972722,0.0023249889506237495
yfaX,yfaX,0.002237361736356332,0.0007143266481343166,0.0005215283619433787
arcA,arcA,0.002203013286129576,0.005069160505063047,0.0030417946933889084
macA,macA,0.0021976173690992423,0.004760090498729641,0.003118829063125243
artJ,artJ,0.0021611341664371972,0.00035200961478151695,0.00030466680838930654
yjhV,yjhV,0.0021587331013457793,0.0021213704499309515,0.0014071060715350628
hdhA,hdhA,0.0021315850291553956,0.0004940939419915779,0.002725399368198162
yddV,yddV,0.0021305440331392117,0.0005468264151470058,0.0027695816860375784
torZ,torZ,0.002128356133766372,0.0003464584083121724,0.00038628398027041146
ygcW,ygcW,0.0021128695161397636,0.0003805927031399014,0.00026382062375795436
pck,pck,0.0020663471662089976,3.836858068485898e-05,0.000187818789277491
ybjC,ybjC,0.0020518708064623434,0.004387480187380731,0.00288596438525978
clpA,clpA,0.0020458184352314785,0.00470558992347921,0.002859909164384179
ycbZ,ycbZ,0.0020453081077800145,0.00022217848738655983,0.002948179197381993
LELOBEKKtfaE,LELOBEKKtfaE,0.0020023291820206487,0.004234015766704646,0.0028301702423666362
nrfB,nrfB,0.0019816452921865035,0.003355840861847638,0.002149555115364834
uxaB,uxaB,0.001940806943530967,0.0009864600778302134,0.0008322727359291284
pssA,pssA,0.0019361393834958053,0.00010525803403822248,0.0005193979997368106
hycH,hycH,0.001923667220283505,0.0006416368742506636,0.0004689641737886474
tdcB,tdcB,0.0018703391509821059,0.0018587652579268288,0.002407978817714306
cirA,cirA,0.0018383354712983924,0.0005346278334998703,0.002359665610035163
yncB,yncB,0.0018359471374411027,6.143703117353243e-05,0.0012725682664487224
yobF,yobF,0.001728462080399704,0.0002486846034702094,0.0023946134402806555
fliC,fliC,0.0016900135236484835,0.003875793177628875,0.0023341531346387666
gspA,gspA,0.0016886152949417094,0.0003882862724777132,0.0012733972612829607
edd,edd,0.0016684033725495786,0.0013942807708864455,0.0009814190346582599
yncD,yncD,0.0016646691985731756,0.00016909238691321373,0.0023083255468038695
ompW,ompW,0.0016642959242977777,0.0013331092489003366,0.0009606024728880277
gmk,gmk,0.0016190526091453747,0.00011747378581002335,0.0011580766003424722
yadH,yadH,0.001614603290138305,7.329929594755463e-05,0.0011951910520502707
guaB,guaB,0.0015910062984234592,0.0004938049993742159,0.0010931654325021553
pntB,pntB,0.0015761767625349016,0.00023768963031118798,0.0003537791059217892
rpoE,rpoE,0.0015736562566038624,1.8987884703056202e-05,0.001071863839079342
ldhA,ldhA,0.0015718245995659144,0.0007385418691281943,0.000552892908541598
intR,intR,0.0015581525011212733,0.003270669094664307,0.002053970129834239
tsx,tsx,0.0015545300273930094,0.0024967512405136044,0.0022052037986042294
arnB,arnB,0.0015454571458994194,0.001032169695764957,0.0021681901078069374
yrhC,yrhC,0.0015407909667130072,0.002364090432522089,0.0014963856824172419
ndh,ndh,0.0015244102805636863,5.6711653532659263e-05,0.001002425261155864
cobC,cobC,0.001506908423555332,0.0012390292534902054,0.002051043465810057
phoP,phoP,0.0015042113217705114,0.00040662392764332554,0.0003293851806906454
rplW,rplW,0.0014949350722413288,0.0002856669396876899,0.0016413026683503593
sfsA,sfsA,0.001491560255714718,0.0004993705393567706,0.0019352150129556816
ddpF,ddpF,0.0014891841230928074,6.467094718165e-05,0.0007417138265282995
amyA,amyA,0.0014741303521738584,0.000188805738780978,0.0010752826406737657
parC,parC,0.001470380908548257,0.0008861550663409955,0.002074584158350929
ybdN,ybdN,0.0014676783075704663,0.0001726970251678241,0.00038628104140862857
yifB,yifB,0.001457147895550937,0.002331238186884623,0.002062715352104808
yjhC,yjhC,0.001440814027577706,0.0015959278494948397,0.001096275682668137
yicN,yicN,0.0014365902140540138,0.001591540390909891,0.0020069319369644127
dsdC,dsdC,0.0014261109119635292,0.0004758546235878263,0.000436556089438714
ycdU,ycdU,0.0013608317750913189,0.002002365110911547,0.0013576515324527905
yfeK,yfeK,0.0013402580288152156,0.0022649356457261245,0.0014969278914752188
secM,secM,0.0013350970220745713,0.0011808642786320612,0.0009104011347941842
dinD,dinD,0.0013084740240700875,0.001488117045942442,0.0009428385147785866
mdtQ,mdtQ,0.0013005757152593303,0.0007541823844447176,0.0009790094920591509
ydfK,ydfK,0.0012974690306027982,0.0015945819585605943,0.0017697953354270145
ydcQ,ydcQ,0.0012866256728391384,0.0001569712831776827,0.0001566282040326327
fusA,fusA,0.0012838812341774543,0.00035576513418754635,0.0007471047519682375
pnuC,pnuC,0.0012770834440559054,6.58218490941605e-05,0.0010607337072722196
potE,potE,0.0012743510529454162,0.00036216368870372847,0.0003691023831053128
ydbA,ydbA,0.0012670714251690766,0.0010532351292612168,0.0011036547663355362
ybjN,ybjN,0.001257723585196137,2.4341927951023926e-05,0.000493095027631846
yfcI,yfcI,0.0012531132538317745,0.0019879170444401443,0.001500204566768897
frc,frc,0.0012493131901158729,0.002359134496333413,0.0014911652775941198
sgcR,sgcR,0.00124555719622522,0.0006081216876042682,0.000817843555743624
yeeI,yeeI,0.0012299764672432305,0.0026819385916796766,0.001722456356802151
yieK,yieK,0.0012219543369827205,0.0014585776695390563,0.0009647425364153936
relB,relB,0.0012206948001013604,0.001228536404836855,0.0008268913240803782
cysC,cysC,0.0012174205872407563,0.0013569729328203747,0.0010540107006745656
ygaT,ygaT,0.0012071820735945018,0.0002098646875206754,0.0016996424845948006
nlpI,nlpI,0.0011996071825251503,0.0002454654095116308,0.0002873093567278062
gadX,gadX,0.0011994609821531286,0.0013853779230114912,0.0016682256840863886
