GO_ID,Term,Category,p_value,FDR,Ratio_in_study,Ratio_in_pop
GO:0002181,cytoplasmic translation,BP,6.966088062771846e-51,1.1382587894569196e-47,"(38, 93)","(53, 3339)"
GO:0006412,translation,BP,1.7802705595582526e-41,1.4544810471590926e-38,"(41, 93)","(98, 3339)"
GO:0000027,ribosomal large subunit assembly,BP,8.917829415242343e-18,4.857244421501996e-15,"(15, 93)","(26, 3339)"
GO:0000028,ribosomal small subunit assembly,BP,4.6412610184185805e-14,1.8959551260239904e-11,"(11, 93)","(17, 3339)"
GO:0017148,negative regulation of translation,BP,5.827123881398928e-07,0.00019043040844411694,"(6, 93)","(13, 3339)"
GO:0006417,regulation of translation,BP,0.0001284685454505807,0.03498626721104147,"(5, 93)","(19, 3339)"
GO:0042255,ribosome assembly,BP,0.00020095939577625024,0.04690966467119899,"(3, 93)","(5, 3339)"
