GO_ID,Term,Category,p-value,FDR,Genes,Fold Enrichment,Depth,Ratio in Study,Ratio in Population,Parents
GO:0006412,translation,BP,1.8221122841249734e-12,2.199289526938843e-09,"P0A6M8,P0A7S9,P61175,P0A7J7,P04805,P0A7V0,P0CE47,P0A7W7,P0A898,P0A8N3,P02358,P62399,P68191,P0A7U3,P0A7L3,P0A8L1,P0A8M3,P07813,P0A7I0,P0A6K3,P0A7L8,P16659,P0A707,P0AG63,P0A7N9,P0AG55,P60785,P0A7N4,P0A7R1,P0A7L0,P0C018,P0A7V3,P0A7J3",e,5,"(33, 368)","(47, 1637)","{'GO:0019538', 'GO:0009059'}"
GO:0002181,cytoplasmic translation,BP,4.518972371294272e-09,2.727199826076093e-06,"P0A7S9,P61175,P0A7J7,P0A7V0,P0A7W7,P02358,P62399,P0A7U3,P0A7L3,P0A7L8,P0AG63,P0A7N9,P0AG55,P0A7N4,P0A7R1,P0A7L0,P0C018,P0A7V3,P0A7J3",e,6,"(19, 368)","(24, 1637)",{'GO:0006412'}
GO:0010468,regulation of gene expression,BP,2.635407987426137e-06,0.001060312480274449,"P0AEV1,P0A7Y0,P0ABS1,P00579,P13445,P0A9X9,P0A972,P0AFX4,P0AEM6,P0AAY1",e,7,"(10, 368)","(11, 1637)",{'GO:0010556'}
GO:0009408,response to heat,BP,7.5251059671084205e-06,0.002270700725574966,"P0C0V0,P0ACG8,P0A6F5,P63284,P05055,P0A898,P0A6Y5,P0A9M0,P0A6Y8,P00448,P0A7B8,P0AFM6,P00579,P0A6H5,P30745,P0A850,P0A6F9,P08622,P0A6G7,P0A800",e,4,"(20, 368)","(35, 1637)","{'GO:0009266', 'GO:0006950'}"
GO:0006457,protein folding,BP,4.390083242958502e-05,0.008278876118411231,"P0C0V0,P36659,P0A850,P0A6H1,P0A6F9,P0A6Y5,P0ABZ6,P0A6F5,P08622,P0A6Y8",e,2,"(10, 368)","(13, 1637)",{'GO:0009987'}
GO:0006417,regulation of translation,BP,4.801336605540897e-05,0.008278876118411231,"P0A7W7,P69913,P0A8M3,P0A6Y1,P0AD49,P0A7L0,P0A9Q5,P0A6X7,P0A7J3",e,9,"(9, 368)","(11, 1637)","{'GO:0051246', 'GO:0010608'}"
GO:0000027,ribosomal large subunit assembly,BP,4.801336605540897e-05,0.008278876118411231,"P42641,P0A7N4,P0A7J7,P0A7L0,P0A7L8,P62399,P0A7N9,P0A7L3,P0AG55",e,7,"(9, 368)","(11, 1637)",{'GO:0022618'}
GO:0006633,fatty acid biosynthetic process,BP,0.00015409062227705886,0.023248422636051258,"P0AEK2,P0ABD5,P0A9H7,P24182,P0A9Q5,P0A953,P0A6A8,P0A6Q6,P27247",e,8,"(9, 368)","(12, 1637)","{'GO:0006631', 'GO:0072330', 'GO:0008610'}"
GO:0034605,cellular response to heat,BP,0.00017868125894662316,0.023963142172063794,"P0ABH9,P0A7B8,P0A8J4,P16384,P0ACG8,P0A6H5,P0A9M0,P63284",e,5,"(8, 368)","(10, 1637)","{'GO:0009408', 'GO:0033554'}"
