file_name,category,GMP_Cor,truncation,n_modes_used,n_genes_kept,threshold_scr,n_modes_above_threshold,entropy,norm_entropy,effective_n_genes,eff_fraction_of_P,top_gene,check_sum_all_modes,check_uniform_dev_all_modes,check_eff_n_all_modes
SHX_biorep6A.csv,d,7.026156,above,14,1998,5.900729195989716,14,7.311948747315223,0.9621109307147871,1498.0937526242521,0.7497966729851112,yjhE,0.9999999999999998,7.711799948628695e-14,1997.9999999999975
SHX_biorep6A.csv,d,7.026156,top5,5,1998,5.900729195989716,14,7.067457494279164,0.9299406139990803,1173.1614694314585,0.5871679026183476,yjhE,0.9999999999999998,7.711799948628695e-14,1997.9999999999975
SHX_biorep6A.csv,d,7.026156,top10,10,1998,5.900729195989716,14,7.231282913847807,0.9514968683360382,1381.9943469684674,0.6916888623465803,yjhE,0.9999999999999998,7.711799948628695e-14,1997.9999999999975
VapC_biorep_t2A_filtered.csv,r,27.848066,above,16,1797,6.007314644022059,16,6.8839325457607945,0.9186080056539946,976.458788120796,0.5433827424155794,pcm,0.9999999999999991,5.416305424998935e-14,1796.9999999999877
VapC_biorep_t2A_filtered.csv,r,27.848066,top5,5,1797,6.007314644022059,16,6.358132395389132,0.8484440079252658,577.1674286511251,0.32118387793607406,pcm,0.9999999999999991,5.416305424998935e-14,1796.9999999999877
VapC_biorep_t2A_filtered.csv,r,27.848066,top10,10,1797,6.007314644022059,16,6.600944359069793,0.8808454023641142,735.7897109384107,0.40945448577540944,pcm,0.9999999999999991,5.416305424998935e-14,1796.9999999999877
VapC_biorep_t5A_filtered.csv,r,13.132393,above,17,1797,5.831336997032416,17,7.243716758576593,0.9666184496848617,1399.285122742372,0.7786784211142861,fecC,1.0000000000000009,6.273562398739774e-14,1797.00000000001
VapC_biorep_t5A_filtered.csv,r,13.132393,top5,5,1797,5.831336997032416,17,6.8376422782828925,0.9124309244571065,932.2884647050454,0.5188027071257905,trpE,1.0000000000000009,6.273562398739774e-14,1797.00000000001
VapC_biorep_t5A_filtered.csv,r,13.132393,top10,10,1797,5.831336997032416,17,7.097515295910485,0.947108985704696,1208.959433043102,0.6727654051436295,fecC,1.0000000000000009,6.273562398739774e-14,1797.00000000001
VapC_biorep_t5B_filtered.csv,r,29.985002,above,16,1798,5.825236102870872,16,7.311538217019638,0.9755962771332368,1497.4788659766082,0.8328581012105718,tyrT,0.9999999999999996,5.341343686793287e-14,1797.9999999999964
VapC_biorep_t5B_filtered.csv,r,29.985002,top5,5,1798,5.825236102870872,16,6.952005099169881,0.927622901234874,1045.243445187987,0.5813367325850873,tyrT,0.9999999999999996,5.341343686793287e-14,1797.9999999999964
VapC_biorep_t5B_filtered.csv,r,29.985002,top10,10,1798,5.825236102870872,16,7.198575350443745,0.9605233678746619,1337.5239035770157,0.7438953857491745,tyrT,0.9999999999999996,5.341343686793287e-14,1797.9999999999964
VapC_biorep_tONA_filtered.csv,d,4.650962,above,5,1797,5.794834120549857,5,6.992532717420413,0.9330998657120013,1088.4747870898223,0.6057177446242751,tyrT,0.9999999999999996,5.4747547641176286e-14,1796.9999999999957
VapC_biorep_tONA_filtered.csv,d,4.650962,top5,5,1797,5.794834120549857,5,6.992532717420413,0.9330998657120013,1088.4747870898223,0.6057177446242751,tyrT,0.9999999999999996,5.4747547641176286e-14,1796.9999999999957
VapC_biorep_tONA_filtered.csv,d,4.650962,top10,10,1797,5.794834120549857,5,7.257847182272741,0.968504046361511,1419.1979715636203,0.7897595835078577,tyrT,0.9999999999999996,5.4747547641176286e-14,1796.9999999999957
adam_matrix_filtered.csv,r,21.186037,above,29,3973,5.950999227530746,29,7.858611826745517,0.948274331641173,2587.925391946229,0.6513781505024487,treC,1.0000000000000004,1.2857992665385454e-13,3973.0000000000136
adam_matrix_filtered.csv,r,21.186037,top5,5,3973,5.950999227530746,29,6.783729030534156,0.8185715561839407,883.356653837263,0.22233995817701058,ybfC,1.0000000000000004,1.2857992665385454e-13,3973.0000000000136
adam_matrix_filtered.csv,r,21.186037,top10,10,3973,5.950999227530746,29,7.188887635469759,0.8674607892666095,1324.628915563852,0.33340773107572413,ybfC,1.0000000000000004,1.2857992665385454e-13,3973.0000000000136
adam_matrix_filtered2.csv,r,13.845759,above,12,2007,5.806481298821813,12,7.293935688195937,0.9591735298424388,1471.3500919851303,0.7331091639188492,yedN,0.9999999999999992,4.373747457958599e-14,2006.9999999999907
adam_matrix_filtered2.csv,r,13.845759,top5,5,2007,5.806481298821813,12,6.871809102818389,0.9036626692802636,964.6922155216308,0.48066378451501285,yedN,0.9999999999999992,4.373747457958599e-14,2006.9999999999907
adam_matrix_filtered2.csv,r,13.845759,top10,10,2007,5.806481298821813,12,7.225878793030262,0.9502238523080152,1374.5460264872133,0.68487594742761,yedN,0.9999999999999992,4.373747457958599e-14,2006.9999999999907
deb_Ec_CDS_untreated.csv,r,137.340599,above,59,2273,6.772511896581126,59,6.750543130631557,0.8734207603922757,854.5227539938122,0.37594489836947304,308465.1,1.0000000000000004,1.1804435467305252e-13,2273.0000000000073
deb_Ec_CDS_untreated.csv,r,137.340599,top5,5,2273,6.772511896581126,59,4.560756453865363,0.5900946476178408,95.65581167725209,0.04208350711713686,308036.1,1.0000000000000004,1.1804435467305252e-13,2273.0000000000073
deb_Ec_CDS_untreated.csv,r,137.340599,top10,10,2273,6.772511896581126,59,5.120130218775291,0.6624693661607339,167.3571612468076,0.07362831555072925,308036.1,1.0000000000000004,1.1804435467305252e-13,2273.0000000000073
deb_KP_CDS_untreated.csv,r,128.622796,above,28,2725,6.919326260189351,28,6.884805229427828,0.8703679547331293,977.3112996890767,0.3586463485097529,RS09860,0.9999999999999991,1.2320060336495908e-13,2724.9999999999854
deb_KP_CDS_untreated.csv,r,128.622796,top5,5,2725,6.919326260189351,28,5.740253368532608,0.7256752250106708,311.1432349000784,0.1141810036330563,RS08010,0.9999999999999991,1.2320060336495908e-13,2724.9999999999854
deb_KP_CDS_untreated.csv,r,128.622796,top10,10,2725,6.919326260189351,28,6.069896768388233,0.7673483068427126,432.63601755574587,0.15876551102963152,RS08010,0.9999999999999991,1.2320060336495908e-13,2724.9999999999854
sample_13a_filtered.csv,d,2.535518,above,5,2037,6.503286561440282,5,6.3603779841662025,0.8347792535953029,578.464965673428,0.28397887367374963,ybgO,1.0,8.149438155552469e-14,2037.0000000000027
sample_13a_filtered.csv,d,2.535518,top5,5,2037,6.503286561440282,5,6.3603779841662025,0.8347792535953029,578.464965673428,0.28397887367374963,ybgO,1.0,8.149438155552469e-14,2037.0000000000027
sample_13a_filtered.csv,d,2.535518,top10,10,2037,6.503286561440282,5,6.554062972953733,0.8601997884715591,702.0909632802811,0.3446691032303786,phnJ,1.0,8.149438155552469e-14,2037.0000000000027
sample_13b_filtered.csv,r,21.947842,above,20,2023,6.203336346136088,20,6.972799596600014,0.9159867391252121,1067.2063193780423,0.527536490053407,yidP,0.9999999999999998,8.488229650410739e-14,2022.999999999997
sample_13b_filtered.csv,r,21.947842,top5,5,2023,6.203336346136088,20,6.833188805047741,0.8976466689813617,928.1457745069757,0.458796724916943,yidP,0.9999999999999998,8.488229650410739e-14,2022.999999999997
sample_13b_filtered.csv,r,21.947842,top10,10,2023,6.203336346136088,20,6.906243873088009,0.9072435995432847,998.4897357045481,0.4935688263492576,yidP,0.9999999999999998,8.488229650410739e-14,2022.999999999997
sample_15a_filtered.csv,d,0.0,above,1,2004,6.31207542745707,0,3.9231715933984304,0.516009858724463,50.560548253357425,0.025229814497683346,ydaQ,0.9999999999999997,9.603515899181403e-14,2003.9999999999945
sample_15a_filtered.csv,d,0.0,top5,5,2004,6.31207542745707,0,5.8527324011682005,0.7698025812994761,348.1844615157518,0.17374474127532527,ydaQ,0.9999999999999997,9.603515899181403e-14,2003.9999999999945
sample_15a_filtered.csv,d,0.0,top10,10,2004,6.31207542745707,0,6.4313151578260435,0.8459028484980369,620.990111208018,0.30987530499402094,ydaQ,0.9999999999999997,9.603515899181403e-14,2003.9999999999945
sample_15b_filtered.csv,r,31.643176,above,16,2023,6.497783498265369,16,6.870575049829009,0.9025579394073795,963.5024684656776,0.47627408228654355,yagU,1.0,7.040624593751543e-14,2023.0000000000007
sample_15b_filtered.csv,r,31.643176,top5,5,2023,6.497783498265369,16,6.752805983195778,0.8870871228693861,856.4586024426426,0.42336065370372844,yagU,1.0,7.040624593751543e-14,2023.0000000000007
sample_15b_filtered.csv,r,31.643176,top10,10,2023,6.497783498265369,16,6.74528889864226,0.8860996357528392,850.0446679578343,0.4201901472851381,yagU,1.0,7.040624593751543e-14,2023.0000000000007
sample_2b_filtered.csv,r,38.101015,above,24,2071,6.078190298310026,24,7.1458965439340485,0.9358428507298593,1268.888429627666,0.6126935922876224,rpsR,0.9999999999999998,9.194842153295579e-14,2070.9999999999973
sample_2b_filtered.csv,r,38.101015,top5,5,2071,6.078190298310026,24,6.660040752214394,0.8722140721194968,780.5827469540956,0.37691103184649716,rpsR,0.9999999999999998,9.194842153295579e-14,2070.9999999999973
sample_2b_filtered.csv,r,38.101015,top10,10,2071,6.078190298310026,24,6.87081075914084,0.899816991209871,963.7296017371286,0.46534505153893224,rpsR,0.9999999999999998,9.194842153295579e-14,2070.9999999999973
